"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,-3.784130859E-1,2.390678558E0,1.281200729E1
9.965999983E-3,5.987548828E-3,2.634820862E0,1.111932724E1
1.993200002E-2,3.312611389E-1,2.851270752E0,9.767039337E0
2.989800001E-2,5.538482666E-1,3.108735352E0,8.741222534E0
3.986500000E-2,5.662724304E-1,3.184028778E0,8.094716949E0
4.983099998E-2,3.251239014E-1,3.135230255E0,7.885302429E0
5.979700002E-2,2.401007080E-1,3.134182434E0,8.039032745E0
6.976400001E-2,4.117936707E-1,3.187770996E0,8.533005524E0
7.973000000E-2,5.062472534E-1,3.184777222E0,9.191785583E0
8.969599998E-2,5.580395508E-1,3.160228271E0,9.736353149E0
9.966300003E-2,5.933660889E-1,3.166365509E0,1.013392639E1
1.096290000E-1,6.195616150E-1,3.108585663E0,1.040127045E1
1.195950000E-1,6.188131714E-1,3.053799591E0,1.058538757E1
1.295610000E-1,5.782475281E-1,3.023562469E0,1.058374100E1
1.395280000E-1,4.790039062E-1,2.942580872E0,1.033076706E1
1.494940000E-1,4.031117249E-1,2.897374878E0,9.884395294E0
1.594600000E-1,3.858975220E-1,2.942431183E0,9.384285278E0
1.694270000E-1,3.558100891E-1,3.069666595E0,8.959768066E0
1.793930000E-1,3.089575195E-1,3.173550568E0,8.720266113E0
1.893590000E-1,2.330653381E-1,3.247047729E0,8.818162537E0
1.993260000E-1,1.466949463E-1,3.283122711E0,9.091194763E0
2.092920000E-1,7.858657837E-2,3.259471893E0,9.420959015E0
2.192580000E-1,4.640350342E-2,3.220702515E0,9.690249023E0
2.292240000E-1,4.909790039E-2,3.157384186E0,9.807155914E0
2.391910000E-1,7.843688965E-2,3.080294495E0,9.776170349E0
2.491570000E-1,1.161584473E-1,3.037932587E0,9.612710266E0
2.591230000E-1,1.591191101E-1,3.050955505E0,9.375603333E0
2.690900000E-1,1.835183716E-1,3.112627258E0,9.148525543E0
2.790560000E-1,1.672023010E-1,3.175197144E0,8.968300323E0
