"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
4.521699995E-2,7.107942700E-1,-3.734666407E-1,6.182283908E-2
5.526499962E-2,9.158207774E-1,-4.683308899E-1,5.569263175E-2
6.531299977E-2,1.161069989E0,-5.283180475E-1,3.556818888E-2
7.536099991E-2,1.465289235E0,-5.714722276E-1,1.799503155E-2
8.540999983E-2,1.777056217E0,-5.859757662E-1,2.667959966E-2
9.545799997E-2,2.027268648E0,-5.567839742E-1,7.706573606E-2
1.055059996E-1,2.188714266E0,-5.857778192E-1,1.142226905E-1
1.155539998E-1,2.368485689E0,-7.635408044E-1,8.906263113E-2
1.256019999E-1,2.756424665E0,-1.101648211E0,-4.856793955E-2
1.356500001E-1,3.350462914E0,-1.340785980E0,-2.735179961E-1
1.456990000E-1,3.679765463E0,-1.361342907E0,-6.291405559E-1
1.557469997E-1,3.571791172E0,-1.154459238E0,-9.298257828E-1
1.657949998E-1,3.190814734E0,-7.901785374E-1,-1.072960973E0
1.758429999E-1,2.687651634E0,-2.487056404E-1,-1.057557464E0
1.858909996E-1,2.129938841E0,3.940925002E-1,-9.215882421E-1
1.959389998E-1,1.682739735E0,9.949002266E-1,-7.739956975E-1
2.059879997E-1,1.546996593E0,1.454817057E0,-6.250466704E-1
2.160359998E-1,1.819204688E0,1.716016769E0,-4.737217128E-1
2.260840000E-1,2.256065607E0,1.719890118E0,-4.584783018E-1
2.361319996E-1,2.576654196E0,1.397547483E0,-5.880612731E-1
2.461799998E-1,2.618663311E0,9.279952049E-1,-7.321572304E-1
2.562279999E-1,2.425257444E0,4.143258035E-1,-7.203162313E-1
2.662769998E-1,2.179758549E0,-1.440019310E-1,-5.006195903E-1
2.763250000E-1,1.858882070E0,-6.764495373E-1,-2.871817350E-1
2.863729997E-1,1.523247600E0,-1.276173115E0,-1.019982770E-1
2.964209998E-1,1.482685924E0,-1.291373610E0,4.352585226E-2
3.064689999E-1,1.578216195E0,-7.502099276E-1,1.743501872E-1
3.165169996E-1,1.604560494E0,-3.422095776E-1,3.305785656E-1
3.265660000E-1,1.509932756E0,-3.992182612E-1,4.478849471E-1
3.366139997E-1,1.338803291E0,-6.348448992E-1,5.189983249E-1
3.466619998E-1,1.136607409E0,-7.695012093E-1,5.699459314E-1
3.567100000E-1,8.976747394E-1,-8.571942449E-1,6.091774106E-1
3.667579996E-1,6.980002522E-1,-8.521640897E-1,6.232556701E-1
3.768059998E-1,5.671629310E-1,-7.303682566E-1,6.028143167E-1
3.868549997E-1,4.719937742E-1,-5.435450673E-1,5.582489967E-1
3.969029998E-1,3.475421369E-1,-4.656838477E-1,5.356501937E-1
4.069510000E-1,2.427326143E-1,-5.062400699E-1,5.225051045E-1
4.169989997E-1,8.646684885E-2,-5.189276338E-1,4.842690229E-1
4.270469998E-1,-1.225508153E-1,-3.531237543E-1,4.219236374E-1
4.370949999E-1,-3.937813044E-1,-1.265797913E-1,3.539278209E-1
4.471429996E-1,-7.329750657E-1,4.824607074E-2,2.768066823E-1
4.571920000E-1,-1.104290009E0,1.511233598E-1,2.125771940E-1
4.672399997E-1,-1.454844117E0,1.810128242E-1,1.461675465E-1
4.772879998E-1,-1.740527630E0,1.556818038E-1,6.654017419E-2
4.873360000E-1,-1.950927019E0,1.024556085E-1,-3.404768556E-2
4.973839996E-1,-2.095727921E0,2.429069579E-2,-1.371773928E-1
5.074319998E-1,-2.165969610E0,-6.362531334E-2,-2.191771865E-1
5.174809997E-1,-2.139187098E0,-1.134089157E-1,-2.738826573E-1
5.275289998E-1,-1.966792226E0,-3.067808226E-2,-3.472000062E-1
5.375770000E-1,-1.568080306E0,2.234828770E-1,-4.030541480E-1
5.476249997E-1,-7.659841776E-1,3.734936714E-1,-3.470513225E-1
5.576734999E-1,3.395681381E-1,3.180378377E-1,-1.292032152E-1
5.677215001E-1,1.253694177E0,9.934064001E-3,2.081995755E-1
5.777705000E-1,1.617127776E0,-5.346583128E-1,4.852726758E-1
5.878184997E-1,1.639210224E0,-1.060147047E0,6.828888059E-1
5.978664998E-1,1.506810546E0,-1.450512171E0,7.721825242E-1
6.079144999E-1,1.242695332E0,-1.669487715E0,6.783004999E-1
6.179624996E-1,8.600706458E-1,-1.478401899E0,3.988217115E-1
6.280104998E-1,3.594810367E-1,-9.082388282E-1,3.958844766E-2
6.380594997E-1,-2.231595218E-1,-2.863647640E-1,-1.726481318E-1
6.481074998E-1,-7.968667746E-1,1.460147463E-2,-1.865002960E-1
6.581555000E-1,-1.243597984E0,1.512757391E-1,-1.020254642E-1
6.682034996E-1,-1.531906962E0,4.454791248E-1,-3.894370049E-2
6.782514998E-1,-1.701750755E0,9.236255288E-1,-3.505905345E-2
