"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.551210000E-1,-1.213263512E0,3.238445818E-1,3.871271908E-1
1.651000000E-1,-1.341488361E0,1.876560897E-1,3.438324630E-1
1.751100000E-1,-1.481137991E0,5.731480569E-2,3.096297979E-1
1.850890000E-1,-1.539235711E0,-9.406140447E-2,2.269154936E-1
1.950680000E-1,-1.495231867E0,-1.716743708E-1,1.481942385E-1
2.050780000E-1,-1.379869819E0,-1.231148243E-1,1.125744656E-1
2.150570000E-1,-1.177969456E0,-1.576022059E-1,1.472935826E-1
2.250370000E-1,-1.008776665E0,-8.457729593E-3,2.312409431E-1
2.350460000E-1,-8.718759418E-1,2.161327451E-1,3.438398838E-1
2.450260000E-1,-7.824355364E-1,3.390163183E-1,4.113579392E-1
2.550050000E-1,-7.883749604E-1,3.807365596E-1,3.674576581E-1
2.650150000E-1,-8.673305511E-1,4.920606911E-1,2.418999970E-1
2.749940000E-1,-9.923847914E-1,7.373981476E-1,1.333009601E-1
2.849730000E-1,-5.512252450E-1,-4.594139010E-2,1.685292572E-1
2.949830000E-1,1.134987831E0,-1.518396735E0,7.081122994E-1
3.049620000E-1,1.468604684E0,-6.519093513E-1,1.310630322E0
3.149410000E-1,1.525285244E0,-2.205557227E-1,1.577724695E0
3.249510000E-1,1.050179958E0,1.165701076E-2,1.613882422E0
3.349300000E-1,3.288449645E-1,2.115339041E-1,1.540442824E0
3.449100000E-1,-2.476596236E-1,1.460992396E-1,1.455638289E0
3.548890000E-1,-5.167014003E-1,-1.681984663E-1,1.103512287E0
3.648990000E-1,-6.358783841E-1,-3.973805308E-1,8.869596720E-1
3.748780000E-1,-7.878742814E-1,-5.289939642E-1,6.798515320E-1
3.848570000E-1,-9.127157927E-1,-3.886469305E-1,4.644766450E-1
3.948670000E-1,-9.314777851E-1,1.105953678E-1,2.971963584E-1
4.048460000E-1,-8.405950069E-1,5.656363964E-1,1.360482275E-1
4.148250000E-1,-7.300152779E-1,9.975396991E-1,-7.947921753E-2
4.248350000E-1,-6.967028379E-1,1.547358632E0,-2.435339242E-1
4.348140000E-1,-6.142504215E-1,2.077709436E0,-3.903178275E-1
4.447940000E-1,-3.987223506E-1,2.426137209E0,-5.292845368E-1
4.548030000E-1,-7.672447711E-2,2.506176233E0,-6.564881206E-1
4.647830000E-1,2.156626582E-1,2.271390676E0,-7.056655288E-1
4.747620000E-1,3.793312013E-1,1.872786164E0,-6.616516709E-1
4.847720000E-1,4.562960267E-1,1.387981057E0,-8.609381914E-1
