"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.506900002E-2,-2.865895331E-1,-3.170540333E-1,5.167690665E-2
2.511500003E-2,-4.501517415E-1,-3.768116236E-1,6.384068727E-2
3.516200004E-2,-5.496866107E-1,-3.794276714E-1,5.125299096E-2
4.520800000E-2,-5.671970844E-1,-3.553485274E-1,2.819503658E-2
5.525400001E-2,-5.410408378E-1,-2.659198344E-1,1.408960391E-2
6.530000002E-2,-5.068521500E-1,-1.520354301E-1,1.920158975E-2
7.534600003E-2,-4.980889857E-1,2.560801106E-3,7.238544524E-2
8.539200004E-2,-5.520690084E-1,1.601311564E-1,2.507129014E-1
9.543800005E-2,-5.758313537E-1,-6.851533800E-2,2.879196405E-1
1.054840000E-1,-6.124713421E-1,-1.751078963E-1,3.023277819E-1
1.155300000E-1,-6.712262630E-1,-9.710524231E-2,3.945485353E-1
1.255760000E-1,-7.273983955E-1,-6.754869223E-2,3.194602430E-1
1.356220000E-1,-6.662477255E-1,1.017852686E-3,3.517177701E-2
1.456680000E-1,-4.537384212E-1,7.436717302E-2,-1.500625610E-1
1.557140000E-1,-1.250462830E-1,3.146506250E-1,-1.403817087E-1
1.657600000E-1,1.111000776E-1,5.238706470E-1,-1.119973138E-1
1.758060000E-1,5.254622549E-2,3.574255407E-1,-1.101397574E-1
1.858520000E-1,-2.375538051E-1,-6.047835201E-2,-2.603701353E-1
1.958980000E-1,-4.853548110E-1,-2.715940475E-1,-4.919152260E-1
2.059450000E-1,-5.217837095E-1,-5.132740140E-1,-1.077517748E0
2.159910000E-1,-2.923073061E-2,-9.238037467E-1,-1.749421239E0
2.260370000E-1,4.759166539E-1,-1.061652541E0,-1.791782022E0
2.360830000E-1,6.595948935E-1,-1.254612684E0,-1.629027724E0
2.461290000E-1,7.326901555E-1,-1.842557669E0,-1.794051290E0
2.561750000E-1,7.920272350E-1,-2.233026743E0,-1.944137454E0
2.662210000E-1,7.177691460E-1,-2.423037052E0,-1.913187027E0
2.762670000E-1,5.052901506E-1,-2.594131231E0,-2.004401445E0
2.863130417E-1,2.300496548E-1,-2.012366533E0,-2.078682184E0
2.963590417E-1,-1.092352048E-1,-1.428091764E0,-1.677180886E0
3.064050417E-1,-3.336223066E-1,-1.590443134E0,-8.816678524E-1
3.164510417E-1,-3.769333065E-1,-1.800784469E0,-4.654168487E-1
3.264970417E-1,-3.002771139E-1,-1.993100405E0,-6.007121801E-1
3.365430417E-1,-9.664116055E-2,-2.262538671E0,-9.111946821E-1
3.465890417E-1,6.076921523E-2,-2.017658949E0,-9.751206040E-1
3.566350417E-1,5.249989033E-1,-6.017653942E-1,-8.534391522E-1
3.666810417E-1,6.727908850E-1,-2.256797701E-1,-8.629924655E-1
3.767280417E-1,5.105860233E-1,1.400883645E-1,-1.059255481E0
3.867740417E-1,1.254778802E-1,6.538979411E-1,-1.148090124E0
3.968200417E-1,-2.342925668E-1,9.802312851E-1,-1.049471378E0
4.068660417E-1,-4.504994750E-1,1.220571518E0,-1.023606062E0
4.169120417E-1,-4.972251952E-1,1.459969759E0,-1.186844707E0
4.269580417E-1,-6.235951185E-1,1.507961512E0,-1.274651408E0
4.370040417E-1,-8.708216548E-1,1.506947041E0,-1.308213353E0
4.470500417E-1,-1.093552947E0,1.455300212E0,-1.400384903E0
4.570960417E-1,-1.308296919E0,1.426761270E0,-1.494126558E0
4.671420417E-1,-2.127689123E0,2.249782085E0,-1.577966809E0
4.771880417E-1,-2.624892712E0,2.179044962E0,-1.658404708E0
4.872340417E-1,-2.659248352E0,1.822315931E0,-1.518745899E0
4.972800417E-1,-2.467753172E0,1.195622444E0,-1.266362071E0
5.073260417E-1,-2.274195910E0,1.296316683E-1,-1.025553584E0
5.173720417E-1,-2.115239143E0,-1.224001527E0,-7.561919093E-1
5.274180417E-1,-2.080233097E0,-3.072268248E0,-4.481433630E-1
5.374640417E-1,-2.173263311E0,-5.231074333E0,-1.370866597E-1
5.475100417E-1,-1.681728721E0,-2.783894539E0,5.845880881E-2
5.575570417E-1,-2.019429684E0,-4.218928888E-2,-8.871918917E-2
5.676030417E-1,-1.794964671E0,1.213788390E0,-4.365968704E-1
5.776490417E-1,-9.788565040E-1,1.568448424E0,-8.746843040E-2
5.876950417E-1,-2.032345384E-1,1.633666039E0,2.640450001E-1
5.977410417E-1,3.709366322E-1,1.373814225E0,2.426853925E-1
6.077870417E-1,4.996502697E-1,6.830922365E-1,2.712124214E-2
6.178330417E-1,1.374580115E-1,-2.261194587E-1,-1.600323915E-1
6.278790417E-1,-2.399605215E-1,-9.742006063E-1,-2.440552860E-1
6.379250417E-1,-3.666013181E-1,-1.455119491E0,-2.675379515E-1
6.479710417E-1,-3.417095840E-1,-1.639604807E0,-3.045975864E-1
6.580170417E-1,-2.142853141E-1,-1.866481900E0,-3.254839480E-1
6.680630417E-1,2.642633393E-2,-2.089898348E0,-3.148905635E-1
6.781090417E-1,2.482735068E-1,-2.171004295E0,-3.180216253E-1
6.881550417E-1,3.683351576E-1,-2.088057995E0,-3.033960462E-1
6.982010417E-1,4.009327888E-1,-1.873809814E0,-2.439604253E-1
7.082470417E-1,4.221245646E-1,-1.618015289E0,-1.705712229E-1
7.182930417E-1,4.808315635E-1,-1.334518671E0,-1.401941478E-1
7.283390417E-1,5.435105562E-1,-1.075115919E0,-1.382107139E-1
7.383850417E-1,5.600146651E-1,-9.223673344E-1,-1.245734617E-1
7.484320417E-1,5.250294209E-1,-8.706163168E-1,-1.173165515E-1
7.584780417E-1,4.587920904E-1,-8.088272214E-1,-1.062860042E-1
7.685240417E-1,3.914591372E-1,-7.199046016E-1,-5.875894800E-2
7.785700417E-1,3.736380637E-1,-6.567927003E-1,1.095355488E-2
7.886160417E-1,4.198029935E-1,-6.381992698E-1,8.713240176E-2
7.986620417E-1,4.693194032E-1,-7.038426995E-1,1.627051830E-1
8.087080417E-1,4.643812180E-1,-9.624912143E-1,2.154557109E-1
8.187540417E-1,4.318238199E-1,-1.373267055E0,2.885805070E-1
8.288000417E-1,4.687504172E-1,-1.347350121E0,2.714130878E-1
8.388460417E-1,4.597625434E-1,-1.230464220E0,2.276674509E-1
8.488920417E-1,3.863287568E-1,-1.171211481E0,3.406633139E-1
8.589380417E-1,3.015608788E-1,-1.132872105E0,4.825378954E-1
8.689840417E-1,2.319286019E-1,-1.124940753E0,6.963387132E-1
8.790300417E-1,1.549792290E-1,-1.053695083E0,8.529392481E-1
8.890760417E-1,4.782462865E-2,-8.862999678E-1,8.289765716E-1
