"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
0.000000000E0,-3.812648058E-1,5.224825859E0,8.136714935E0
1.965208000E-3,-4.387563169E-1,5.239198685E0,8.131923676E0
3.930417000E-3,-5.154116154E-1,5.282317638E0,8.160669327E0
5.895625000E-3,-5.681121349E-1,5.263153553E0,8.179833412E0
7.860833000E-3,-6.783041358E-1,5.272735596E0,8.194206238E0
9.826354000E-3,-6.974679828E-1,5.258362770E0,8.208579063E0
1.179302100E-2,-7.693323493E-1,5.272735596E0,8.198997498E0
1.376161500E-2,-8.603605032E-1,5.277526379E0,8.218160629E0
1.573276000E-2,-8.986881971E-1,5.315854073E0,8.237324715E0
1.770697900E-2,-1.028043985E0,5.339808941E0,8.337934494E0
1.968307300E-2,-1.147817969E0,5.301481247E0,8.376262665E0
2.165916700E-2,-1.028043985E0,5.483537674E0,8.395426750E0
2.363958300E-2,-1.042416930E0,5.641639233E0,8.433753967E0
2.562437500E-2,-1.023253083E0,5.569774628E0,8.371471405E0
2.761343700E-2,-1.028043985E0,5.584147930E0,8.323561668E0
2.960651000E-2,-1.032835007E0,5.541028976E0,8.218160629E0
3.160317700E-2,-1.037625909E0,5.550611019E0,8.131923676E0
3.360291700E-2,-9.561796784E-1,5.550611019E0,8.012149811E0
3.560520800E-2,-9.226429462E-1,5.502701283E0,7.901957035E0
3.760953100E-2,-9.801344275E-1,5.402091503E0,7.806138039E0
3.961531200E-2,-1.013671160E0,5.296690464E0,7.715109825E0
4.162187500E-2,-1.037625909E0,5.200870991E0,7.614500046E0
4.362854200E-2,-1.037625909E0,5.057142258E0,7.580963135E0
4.562083300E-2,-1.028043985E0,4.980487347E0,7.523471832E0
4.761036500E-2,-9.992982745E-1,4.889459133E0,7.513889790E0
4.959989600E-2,-5.585302114E-1,5.057142258E0,7.557008266E0
5.158942700E-2,-4.579201341E-1,5.234407902E0,7.504307747E0
5.357895800E-2,-4.818749130E-1,5.339808941E0,7.442025185E0
5.556849000E-2,-5.249935389E-1,5.344599724E0,7.336624146E0
5.755802100E-2,-6.208126545E-1,5.358972549E0,7.279132843E0
5.954755200E-2,-6.783041358E-1,5.330226898E0,7.221641541E0
6.153708300E-2,-6.687222719E-1,5.315854073E0,7.202477455E0
6.352661500E-2,-6.926770210E-1,5.301481247E0,7.221641541E0
6.551614600E-2,-6.974679828E-1,5.253571510E0,7.288714886E0
6.750567700E-2,-7.070499063E-1,5.229617119E0,7.346206188E0
6.949520800E-2,-7.597504258E-1,5.196080208E0,7.370161057E0
7.148474000E-2,-7.884961963E-1,5.133797646E0,7.418070793E0
7.347427100E-2,-7.932871580E-1,5.057142258E0,7.470771313E0
7.546380200E-2,-8.172419071E-1,5.042769432E0,7.523471832E0
7.745333300E-2,-8.699424267E-1,5.042769432E0,7.561799526E0
7.944286500E-2,-9.082701206E-1,4.999650955E0,7.604918003E0
8.143239600E-2,-9.370158315E-1,4.951741219E0,7.676782131E0
8.342192700E-2,-9.178519845E-1,4.889459133E0,7.734273911E0
8.541145800E-2,-9.370158315E-1,4.846340179E0,7.825302124E0
8.740099000E-2,-9.082701206E-1,4.808012486E0,7.992985249E0
8.939052100E-2,-8.843153119E-1,4.764894009E0,8.160669327E0
9.138005200E-2,-7.070499063E-1,4.726566315E0,8.711629868E0
9.336958300E-2,-2.519089878E-1,4.745730400E0,1.017766190E1
9.535911500E-2,-4.483382106E-1,4.721775532E0,9.866250038E0
9.734864600E-2,-6.447674632E-1,4.736148357E0,9.444645882E0
9.933817700E-2,-7.453775406E-1,4.745730400E0,9.138024330E0
1.013277080E-1,-8.459876776E-1,4.726566315E0,8.888895035E0
1.033172400E-1,-8.843153119E-1,4.683447838E0,8.783493996E0
1.053067710E-1,-9.226429462E-1,4.654702187E0,8.745165825E0
1.072963020E-1,-8.891062737E-1,4.602001667E0,8.764329910E0
1.092858330E-1,-8.986881971E-1,4.558882713E0,8.749957085E0
1.112753650E-1,-8.986881971E-1,4.510973454E0,8.658928871E0
1.132648960E-1,-8.028690219E-1,4.477436543E0,8.582273483E0
1.152544270E-1,-7.549594641E-1,4.439108849E0,8.505618095E0
1.172439580E-1,-6.591403484E-1,4.386408329E0,8.467290878E0
1.192334900E-1,-4.914568365E-1,4.381617546E0,8.472081184E0
1.212230210E-1,-2.183722854E-1,4.424736023E0,8.462499619E0
1.232125520E-1,-1.129712313E-1,4.372035503E0,8.428962708E0
1.252020830E-1,-3.152495623E-2,4.257052422E0,8.443335533E0
1.271916150E-1,-7.570171729E-3,4.194770336E0,8.491245270E0
1.291811460E-1,-2.779213712E-3,4.146860600E0,8.553527832E0
1.311706770E-1,2.596652694E-2,4.060623646E0,8.611019135E0
1.331602080E-1,8.345801383E-2,3.979176998E0,8.735584259E0
1.351497400E-1,7.866705209E-2,3.916894674E0,8.860149384E0
1.371392710E-1,2.596652694E-2,3.878566980E0,8.955967903E0
1.391288020E-1,2.011742443E-3,3.821075439E0,9.046996117E0
1.411183330E-1,-2.673400007E-2,3.777956963E0,9.075741768E0
1.431078650E-1,-3.631591424E-2,3.734838247E0,9.147606850E0
1.450973960E-1,-5.068878829E-2,3.677346706E0,9.205098152E0
1.470869270E-1,-6.506165862E-2,3.619855404E0,9.300917625E0
1.490764580E-1,-8.901644498E-2,3.600691557E0,9.377572060E0
1.510659900E-1,-5.068878829E-2,3.567154884E0,9.406318665E0
1.530555210E-1,1.638461463E-2,3.533617973E0,9.459018707E0
1.550450520E-1,4.033939540E-2,3.495290518E0,9.459018707E0
1.570345830E-1,3.075748496E-2,3.495290518E0,9.454227448E0
1.590241150E-1,3.554844111E-2,3.447380781E0,9.482973099E0
1.610136980E-1,8.824896812E-2,3.456962824E0,9.459018707E0
1.630032810E-1,1.169947162E-1,3.456962824E0,9.449437141E0
1.649928650E-1,1.696952432E-1,3.461753845E0,9.497346878E0
