,Time (s),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s)
8207,42.00629015,0.5265658498,-0.1233947799,0.1747074574
8208,42.01129415,0.5980370641,-0.26267206670000004,0.21258109809999998
8209,42.01629915,0.6371324657999999,-0.39217549560000003,0.2474004179
8210,42.02130415,0.6560692787,-0.5082398653,0.2779437006
8211,42.02630915,0.6633996367,-0.6096435189,0.2974913716
8212,42.03131415,0.6621779203,-0.68539083,0.3158173263
8213,42.03631915,0.6627888083,-0.7342600226,0.3323107064
8214,42.04132415,0.6670648456,-0.7452555895,0.3494149148
8215,42.04626815,0.6670648456,-0.736092627,0.3683517575
8216,42.05231015,0.6554583907,-0.7177666426,0.39217549560000003
8217,42.05731515,0.624915123,-0.6933320761,0.4074471295
8218,42.06232015,0.5778785348,-0.6365215778,0.4263839424
8219,42.06726415,0.4954117239,-0.5455026627,0.44043383
8220,42.07226815,0.3433062732,-0.4233296216,0.4502076805
8221,42.07721215,0.20097467300000002,-0.2712241709,0.44898596409999997
8222,42.08215615,0.04520402848999999,-0.1661553532,0.44532075520000003
8223,42.08728315,-0.1166752651,-0.05497787147999999,0.4373795092
8224,42.09332515,-0.3042109013,0.1111774743,0.4239404798
8225,42.09826915,-0.4111123085,0.232128799,0.4123340547
8226,42.10327415,-0.4660901725,0.3329215646,0.3995058835
8227,42.10827915,-0.4740314186,0.3885102868,0.39339721200000005
8228,42.11328415,-0.4355469346,0.4202753007,0.3958406746
8229,42.11828915,-0.3805690408,0.4074471295,0.4086688459
8230,42.12329415,-0.3066543639,0.3909537494,0.4312708676
8231,42.12829915,-0.2131919712,0.3640756905,0.4544837475
8232,42.13330315,-0.1166752651,0.334754169,0.4844161272
8233,42.13830815,-0.015882495790000003,0.3066543639,0.5247332454
8234,42.14331315,0.05681046844,0.2724458873,0.5595525503000001
8235,42.14831815,0.1166752651,0.2199114859,0.5998696685
8236,42.15332315,0.125838235,0.17959438260000002,0.6310238242
8237,42.15826715,0.1050688252,0.1472185254,0.6493497491
8238,42.16327215,0.06352998316000001,0.145385921,0.6670648456
8239,42.16827615,-0.008552113548,0.1747074574,0.6737843752
8240,42.17328115,-0.09040805697000001,0.2602286041,0.6750060915999999
8241,42.17932415,-0.2254092693,0.4086688459,0.6554583907
8242,42.18426815,-0.3298672438,0.5503895879,0.6334672570000001
8243,42.18927315,-0.45204028490000003,0.7110471725,0.5925393105
8244,42.19427715,-0.523511529,0.8265006542000001,0.5577199459000001
8245,42.19928215,-0.5784893632,0.9193521738,0.5143485069
8246,42.20428715,-0.6151412725,0.9944885969,0.47891834380000003
8247,42.20929215,-0.6169738770000001,1.038470864,0.44104471799999995
8248,42.21429715,-0.6053674817,1.0708467959999999,0.4129449129
8249,42.21930215,-0.5772676468,1.0806206459999999,0.3842342496
8250,42.22430715,-0.5491678715,1.0830640790000001,0.37323865289999997
8251,42.22931115,-0.5167919993,1.0708467959999999,0.3677408695
8252,42.23431615,-0.483805269,1.038470864,0.38240164520000003
8253,42.23926015,-0.4557054639,1.0030407909999999,0.4019493461
8254,42.24432615,-0.4263839424,0.9615018964000001,0.428827405
8255,42.24927015,-0.41172316670000003,0.9150761366,0.4624249935
8256,42.25421415,-0.3885102868,0.872926414,0.5112941861
8257,42.25921915,-0.3628539443,0.8289441465999999,0.5497786999000001
8258,42.26428515,-0.3359758854,0.8093964458,0.590706706
8259,42.26928915,-0.3060434759,0.7861835957,0.6377432942
8260,42.27429415,-0.2809980214,0.7660250068000001,0.6823364496
8261,42.27929915,-0.25045475359999997,0.7226535678,0.7134906054000001
8262,42.28430415,-0.232128799,0.6548475623,0.7269296646
8263,42.28930915,-0.20647245649999998,0.5522221922999999,0.7348709106
8264,42.29425315,-0.19669860600000003,0.4776966274,0.7318165898000001
8265,42.29931915,-0.1948660165,0.40561452509999996,0.7244861722
8266,42.30530015,-0.20036379989999997,0.3359758854,0.7061602473
8267,42.31030515,-0.2223549485,0.3097086847,0.6896668673
8268,42.31531015,-0.24495697019999998,0.2968805134,0.6743952036
8269,42.32031515,-0.2730567753,0.3121521473,0.66889745
8270,42.32532015,-0.2944370508,0.34452798960000003,0.6560692787
8271,42.33032415,-0.3170390725,0.40561452509999996,0.6530149579
8272,42.33520715,-0.3323107064,0.4459316432,0.6548475623
8273,42.34027315,-0.334143281,0.4770857692,0.6530149579
8274,42.34527815,-0.3329215646,0.4874704778,0.6572909951
8275,42.35028315,-0.3213151097,0.4972442985,0.6664539575999999
8276,42.35528815,-0.30848693850000003,0.5070181489,0.6701191664
8277,42.36029315,-0.2883284092,0.530841887,0.684779942
8278,42.36529715,-0.2681698501,0.5571091175,0.6939429045000001
8279,42.37127915,-0.2364048511,0.6017022729,0.7067710757
8280,42.37622315,-0.2028072625,0.6243042946,0.7128797174
8281,42.38232615,-0.1533271819,0.6194173694,0.7220427394
8282,42.38830815,-0.0971275717,0.5870414972,0.7269296646
8283,42.39331315,-0.05864306539,0.5345070958,0.7232644558
8284,42.39831715,-0.025045474989999997,0.4581489265,0.7153232098000001
8285,42.40429915,0.0171042271,0.3439171314,0.7012733220999999
8286,42.40930415,0.054367005829999995,0.2437352389,0.6927211881
8287,42.41430915,0.09896016866,0.1441642046,0.6914994717
8288,42.41931315,0.1576032341,0.04520402848999999,0.68539083
8289,42.42431815,0.228463605,-0.056199602779999996,0.68539083
8290,42.42932315,0.2944370508,-0.1172861308,0.6829473376
8291,42.43426715,0.3707951903,-0.1606575549,0.684169054
