"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
4.211250000E-2,-9.988011420E-2,-2.927194238E-1,-3.008320630E-1
4.707734300E-2,-1.424906403E-1,-2.927194238E-1,-3.594215512E-1
5.204218700E-2,-2.628654540E-1,-3.523741663E-1,-4.947100282E-1
5.700697900E-2,-3.683265150E-1,-4.759447277E-1,-6.054974198E-1
6.197182200E-2,-4.045455158E-1,-6.186900735E-1,-6.353248358E-1
6.682531200E-2,-4.034802020E-1,-7.326732874E-1,-6.140195131E-1
7.179010400E-2,-3.789791763E-1,-8.136333227E-1,-5.575606227E-1
7.675489500E-2,-3.395644128E-1,-8.764837980E-1,-4.797963500E-1
8.171973900E-2,-2.980191410E-1,-9.521175623E-1,-3.892489374E-1
8.668463500E-2,-2.564738691E-1,-1.058643818E0,-2.837878764E-1
9.164942700E-2,-2.191896141E-1,-1.181149125E0,-1.623478234E-1
9.653932200E-2,-1.851011813E-1,-1.295132399E0,-4.729936272E-2
1.015041660E-1,-1.446211636E-1,-1.371831417E0,5.177013949E-2
1.064690100E-1,-8.709694445E-2,-1.389940858E0,1.188817322E-1
1.114338540E-1,-4.006389529E-3,-1.323894501E0,1.700143814E-1
1.163986450E-1,9.506312013E-2,-1.098058701E0,2.307344079E-1
1.213634890E-1,1.824147254E-1,-6.708880067E-1,3.053028584E-1
1.262458330E-1,2.431347370E-1,-6.794882566E-2,3.990460634E-1
1.312106770E-1,2.655052841E-1,5.925145149E-1,4.842671156E-1
1.361755200E-1,2.612442076E-1,1.161365271E0,5.364650488E-1
1.411403640E-1,2.750926316E-1,1.536338091E0,5.716187358E-1
1.461052080E-1,3.315516412E-1,1.707845569E0,5.961198211E-1
1.510700000E-1,4.444695413E-1,1.696127653E0,6.089029312E-1
1.559425520E-1,5.904106498E-1,1.557643414E0,6.195555925E-1
1.609073950E-1,6.990675330E-1,1.379744291E0,6.323387623E-1
1.658722390E-1,6.745665073E-1,1.225281119E0,6.206208467E-1
1.708370310E-1,5.382127166E-1,1.076144218E0,5.439218879E-1
1.758018750E-1,3.816190064E-1,9.355293512E-1,4.022418559E-1
1.807667700E-1,2.228947431E-1,9.408556819E-1,3.106291890E-1
1.856271870E-1,9.080205858E-2,1.142190576E0,3.404565454E-1
1.905920310E-1,3.221257031E-2,1.446855903E0,4.118292332E-1
1.955568750E-1,6.310521066E-2,1.714237094E0,4.608313441E-1
2.005217180E-1,1.717620939E-1,1.875091910E0,4.618965983E-1
2.054865620E-1,3.347474039E-1,1.945399284E0,4.043723941E-1
2.104513540E-1,5.371474624E-1,1.957117081E0,2.999765277E-1
2.153210410E-1,7.747012377E-1,1.917702436E0,1.614922881E-1
2.202858850E-1,1.036756039E0,1.821828723E0,1.129012927E-2
2.252507290E-1,1.323311925E0,1.674822330E0,-1.261288673E-1
2.302155720E-1,1.615194201E0,1.459639072E0,-2.305246890E-1
2.351803640E-1,1.886836410E0,1.185866356E0,-2.933752239E-1
2.401452080E-1,2.111606836E0,8.822661638E-1,-3.093541861E-1
2.450111970E-1,2.265004873E0,5.573608279E-1,-2.646130919E-1
2.499760410E-1,2.343834400E0,2.313902080E-1,-1.825878322E-1
2.549408850E-1,2.361943722E0,-7.860147208E-2,-9.949727356E-2
2.599057290E-1,2.345964909E0,-3.321341574E-1,-3.238567337E-2
2.648705720E-1,2.311876535E0,-5.270773768E-1,3.792171925E-2
2.698353640E-1,2.276722908E0,-6.794101000E-1,9.970699996E-2
2.747021870E-1,2.260743856E0,-7.901974916E-1,1.274038553E-1
2.796670310E-1,2.267135382E0,-8.626354337E-1,1.199470013E-1
