"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.159780000E-1,9.079326987E-1,2.477388531E-1,6.460443735E-1
2.179780000E-1,9.036566019E-1,2.569018304E-1,6.478769779E-1
2.199780000E-1,8.865523934E-1,2.703408599E-1,6.497095227E-1
2.219773330E-1,8.755568266E-1,2.776712477E-1,6.497095227E-1
2.239768330E-1,8.596743345E-1,2.929428816E-1,6.497095227E-1
2.259764330E-1,8.358505964E-1,3.179883361E-1,6.527638435E-1
2.279760990E-1,8.254658580E-1,3.308165371E-1,6.552073359E-1
2.299758130E-1,7.991986871E-1,3.485316038E-1,6.558182240E-1
2.319755630E-1,7.820944190E-1,3.656358421E-1,6.497095227E-1
2.339724510E-1,7.692663074E-1,3.778531551E-1,6.381030679E-1
2.359722510E-1,7.631576061E-1,3.784640133E-1,6.277183890E-1
2.379718870E-1,7.564381361E-1,3.833509088E-1,6.124467850E-1
2.399715530E-1,7.503294945E-1,3.839617968E-1,6.002295017E-1
2.419712450E-1,7.454425097E-1,3.876269758E-1,5.788491964E-1
2.439709590E-1,7.417773604E-1,3.894595802E-1,5.654101372E-1
2.459706920E-1,7.313926220E-1,3.912921846E-1,5.397537947E-1
2.479704420E-1,7.167318463E-1,3.912921846E-1,5.104323030E-1
2.499702060E-1,7.094014883E-1,3.949573636E-1,4.939388931E-1
2.519699830E-1,6.806908250E-1,3.925139308E-1,4.676717222E-1
2.539682460E-1,6.477041245E-1,3.943465054E-1,4.420153797E-1
2.559679460E-1,6.257129312E-1,3.955682516E-1,4.267437458E-1
2.579672790E-1,5.878393054E-1,3.931247890E-1,4.041417241E-1
2.599670060E-1,5.591285825E-1,3.912921846E-1,3.919244111E-1
2.619667450E-1,5.053725243E-1,3.809074759E-1,3.668789268E-1
2.639664950E-1,4.467294216E-1,3.613597751E-1,3.387791514E-1
2.659662550E-1,4.155752957E-1,3.448664248E-1,3.222858012E-1
2.679660240E-1,3.636517227E-1,3.100470901E-1,3.027381003E-1
2.699657270E-1,3.123390377E-1,2.727843225E-1,2.807469368E-1
2.719654410E-1,2.824066877E-1,2.544583678E-1,2.697513700E-1
2.739642680E-1,2.335374504E-1,2.153629959E-1,2.459276319E-1
2.759640010E-1,2.152114809E-1,1.878740489E-1,2.337103337E-1
2.779637340E-1,1.834464967E-1,1.353396475E-1,2.129409015E-1
2.799634670E-1,1.596227586E-1,8.891388029E-2,1.878954321E-1
2.819632670E-1,1.425185204E-1,6.936619431E-2,1.775107235E-1
2.839630000E-1,1.113644019E-1,3.027081676E-2,1.469674557E-1
2.859627330E-1,9.242757410E-2,-5.770232994E-3,1.152024716E-1
2.879624660E-1,7.959940284E-2,-2.165272832E-2,9.931997210E-2
2.899621990E-1,6.127344817E-2,-5.586118251E-2,6.388978660E-2
2.919619320E-1,4.722354934E-2,-8.640444279E-2,2.784873545E-2
2.939616320E-1,4.111489654E-2,-1.163368449E-1,-7.581448648E-3
2.959613650E-1,4.233662784E-2,-1.316084713E-1,-3.140519187E-2
2.979611650E-1,4.539095238E-2,-1.462692469E-1,-4.973115027E-2
2.999608980E-1,4.722354934E-2,-1.737581789E-1,-8.821565658E-2
3.019606310E-1,5.272133648E-2,-1.902515441E-1,-1.242567152E-1
3.039603640E-1,5.455393344E-2,-2.055231631E-1,-1.456369907E-1
3.059600970E-1,6.554950774E-2,-2.378990352E-1,-1.859541088E-1
3.079598300E-1,6.677123904E-2,-2.635553479E-1,-2.293255329E-1
3.099595630E-1,7.043642551E-2,-2.818813026E-1,-2.519275546E-1
3.119587630E-1,6.738210469E-2,-3.167006671E-1,-2.971315682E-1
3.139586960E-1,5.638652667E-2,-3.490765095E-1,-3.478333950E-1
3.159584290E-1,5.394306406E-2,-3.686241806E-1,-3.753223121E-1
3.179584290E-1,3.867143765E-2,-4.181042910E-1,-4.309110641E-1
3.199581620E-1,3.317365050E-2,-4.480366707E-1,-4.620651901E-1
3.219578950E-1,1.057163440E-2,-5.152318478E-1,-5.231517553E-1
3.239572610E-1,-9.586919099E-3,-5.854813457E-1,-5.866817236E-1
3.259569940E-1,-1.630643569E-2,-6.203006506E-1,-6.160032153E-1
3.279567270E-1,-4.623883590E-2,-6.954370737E-1,-6.880853176E-1
3.299565270E-1,-5.845613778E-2,-7.333107591E-1,-7.222937346E-1
3.319562600E-1,-9.083199501E-2,-7.950081229E-1,-7.919324636E-1
3.339559600E-1,-1.342034340E-1,-8.469316959E-1,-8.640145063E-1
3.359556930E-1,-1.574162990E-1,-8.664793968E-1,-8.982229829E-1
3.379550590E-1,-2.191136926E-1,-8.848053217E-1,-9.666398764E-1
3.399547920E-1,-2.966935635E-1,-8.896922469E-1,-1.035667658E0
3.419545250E-1,-3.418976068E-1,-8.866379261E-1,-1.064989090E0
3.439543250E-1,-4.402469099E-1,-8.774749041E-1,-1.119966984E0
3.459541250E-1,-5.416505933E-1,-8.670902252E-1,-1.163949370E0
3.479538580E-1,-5.941849351E-1,-8.628141284E-1,-1.185329556E0
3.499535910E-1,-6.943668723E-1,-8.597598076E-1,-1.219538093E0
3.519533240E-1,-7.450686693E-1,-8.615924716E-1,-1.234198809E0
3.539530570E-1,-8.360875845E-1,-8.677011132E-1,-1.265963912E0
3.559527900E-1,-9.209978580E-1,-8.738097548E-1,-1.297728896E0
3.579525230E-1,-9.576497674E-1,-8.786966801E-1,-1.315443993E0
3.599523230E-1,-1.030953646E0,-8.854162097E-1,-1.347819805E0
3.619521230E-1,-1.096316218E0,-8.860270381E-1,-1.385693431E0
3.639518560E-1,-1.123805165E0,-8.829727173E-1,-1.404019356E0
3.659515890E-1,-1.186113358E0,-8.738097548E-1,-1.444947362E0
3.679513220E-1,-1.217267513E0,-8.701445460E-1,-1.464495063E0
3.699510550E-1,-1.286295295E0,-8.518186212E-1,-1.506644726E0
3.719513210E-1,-1.359599113E0,-8.279948831E-1,-1.546961904E0
3.739509210E-1,-1.442676783E0,-8.023384809E-1,-1.584835529E0
3.759507210E-1,-1.492767692E0,-7.888994813E-1,-1.600718021E0
3.779504540E-1,-1.597225666E0,-7.632431388E-1,-1.625152588E0
3.799501870E-1,-1.659533978E0,-7.528584003E-1,-1.633704662E0
3.819499200E-1,-1.783539534E0,-7.302564383E-1,-1.653252482E0
3.839500200E-1,-1.909377813E0,-7.100978494E-1,-1.663026214E0
3.859497530E-1,-1.979627371E0,-6.997131109E-1,-1.666080594E0
3.879494860E-1,-2.111574173E0,-6.832197905E-1,-1.668524027E0
3.899492190E-1,-2.178158522E0,-6.777219772E-1,-1.666691422E0
3.919490190E-1,-2.303385973E0,-6.636720896E-1,-1.659971952E0
3.939487850E-1,-2.420672178E0,-6.575634480E-1,-1.645311117E0
3.959485180E-1,-2.475649834E0,-6.557308435E-1,-1.636148214E0
3.979486180E-1,-2.573388338E0,-6.563417315E-1,-1.612935305E0
3.999483510E-1,-2.657076836E0,-6.667264700E-1,-1.587278962E0
4.019480840E-1,-2.698004961E0,-6.740568280E-1,-1.573229074E0
4.039478170E-1,-2.754204273E0,-6.936044693E-1,-1.537187934E0
4.059475500E-1,-2.784137011E0,-7.046000957E-1,-1.516418576E0
4.079473500E-1,-2.822010517E0,-7.326998711E-1,-1.470603704E0
4.099470830E-1,-2.848888636E0,-7.595779300E-1,-1.425399661E0
4.119468160E-1,-2.851942778E0,-7.748495340E-1,-1.404019356E0
4.139465490E-1,-2.859273195E0,-8.096688986E-1,-1.352095842E0
4.159470490E-1,-2.859273195E0,-8.255513906E-1,-1.326439500E0
4.179467820E-1,-2.849499464E0,-8.573164344E-1,-1.275126815E0
4.199465150E-1,-2.826897383E0,-8.835836053E-1,-1.225646734E0
4.219462480E-1,-2.814069271E0,-8.958008885E-1,-1.196325183E0
4.239460480E-1,-2.785969496E0,-9.110724926E-1,-1.142569065E0
4.259457810E-1,-2.754204273E0,-9.122942686E-1,-1.088202000E0
4.279455140E-1,-2.735878468E0,-9.067964554E-1,-1.064378262E0
4.299452470E-1,-2.705945969E0,-8.854162097E-1,-1.016119957E0
4.319449800E-1,-2.672348738E0,-8.469316959E-1,-9.654181600E-1
4.339447460E-1,-2.643027067E0,-8.017276525E-1,-9.208250046E-1
4.359444790E-1,-2.627144575E0,-7.748495340E-1,-9.000555277E-1
4.379442790E-1,-2.614927292E0,-7.485824227E-1,-8.792861104E-1
4.399440790E-1,-2.586216450E0,-6.881067157E-1,-8.371364474E-1
4.419438120E-1,-2.556895018E0,-6.239658594E-1,-8.029279709E-1
4.439435450E-1,-2.539180040E0,-5.915900469E-1,-7.876563668E-1
4.459432780E-1,-2.510469198E0,-5.292817354E-1,-7.583348155E-1
4.479430110E-1,-2.473206520E0,-4.688060880E-1,-7.229046822E-1
4.499427440E-1,-2.457324028E0,-4.431497455E-1,-7.076330185E-1
4.519424770E-1,-2.421893835E0,-3.936696649E-1,-6.777006388E-1
4.539422430E-1,-2.390739679E0,-3.521308303E-1,-6.465464830E-1
4.559419760E-1,-2.372413635E0,-3.338048756E-1,-6.288314462E-1
