"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
0.000000000E0,8.763045669E-1,1.250529766E1,6.296942830E-1
2.000000000E-3,8.763045669E-1,1.250529766E1,6.296942830E-1
3.999000000E-3,8.763045669E-1,1.250529766E1,6.296942830E-1
5.998333000E-3,8.763045669E-1,1.250529766E1,6.296942830E-1
7.997833000E-3,2.873129770E-2,7.855615616E0,-1.843591630E-1
9.997433000E-3,0.000000000E0,7.774210453E0,-2.083019018E-1
1.199709900E-2,6.703969836E-2,7.817307472E0,-2.466102988E-1
1.399295600E-2,6.703969836E-2,7.817307472E0,-2.466102988E-1
1.599270600E-2,8.140534163E-2,8.013637543E0,-2.298503816E-1
1.799248300E-2,8.140534163E-2,8.118986130E0,-2.083019018E-1
1.999218300E-2,8.140534163E-2,8.413481712E0,-2.083019018E-1
2.199191000E-2,7.182824612E-2,8.681640625E0,-2.106961906E-1
2.399166000E-2,5.506832153E-2,8.782199860E0,-2.130904645E-1
2.599142900E-2,1.029538140E-1,9.021627426E0,-2.442160249E-1
2.799121400E-2,2.681587934E-1,9.323306084E0,-3.064671755E-1
2.999101400E-2,3.256213665E-1,9.462174416E0,-3.591412306E-1
3.199082600E-2,4.189980924E-1,9.890748978E0,-4.980091453E-1
3.398906100E-2,4.285751879E-1,1.004158878E1,-5.171633363E-1
3.598883800E-2,4.261809289E-1,1.016609097E1,-5.195576549E-1
3.798862700E-2,3.926610649E-1,1.032890129E1,-5.650488734E-1
3.998842700E-2,3.711125851E-1,1.035523891E1,-6.129343510E-1
4.198823600E-2,2.585816681E-1,1.033129597E1,-7.374366522E-1
4.398805400E-2,1.747820675E-1,1.031932449E1,-8.379961848E-1
4.598788000E-2,1.316851079E-1,1.029777622E1,-8.715160489E-1
4.798771300E-2,7.422251999E-2,1.025228500E1,-8.667274714E-1
4.998751300E-2,6.703969836E-2,1.023313046E1,-8.475732803E-1
5.198732000E-2,4.549122229E-2,9.955394745E0,-7.398309112E-1
5.398613400E-2,4.549122229E-2,9.955394745E0,-7.398309112E-1
5.598595500E-2,8.619388938E-2,9.854835510E0,-7.110996246E-1
5.798578200E-2,1.723877788E-1,9.593858719E0,-6.416656375E-1
5.998561500E-2,2.944957912E-1,9.375980377E0,-5.339232683E-1
6.198544800E-2,3.639297783E-1,9.294574738E0,-4.836435020E-1
6.398441400E-2,4.405465722E-1,9.167677879E0,-3.878725171E-1
6.598428000E-2,4.549122155E-1,9.150918007E0,-3.447755575E-1
6.798414600E-2,5.195576549E-1,9.160495758E0,-3.280156553E-1
6.998401200E-2,6.775797606E-1,9.263449669E0,-2.609759569E-1
7.198387800E-2,9.529213905E-1,9.354432106E0,-1.149251908E-1
7.398377800E-2,9.529213905E-1,9.354432106E0,-1.149251908E-1
7.598364400E-2,1.139674783E0,9.335277557E0,-4.309694469E-2
7.798351000E-2,1.137280583E0,9.318517685E0,-2.633702382E-2
7.998341000E-2,1.084606528E0,9.289786339E0,-6.943397224E-2
8.198331000E-2,1.060663700E0,9.220352173E0,-5.746259540E-2
8.398321000E-2,1.075029373E0,9.208380699E0,-5.985686928E-2
8.598311000E-2,1.091789365E0,9.208380699E0,-5.027977005E-2
8.798301000E-2,1.077423692E0,9.208380699E0,-4.549122229E-2
8.998291000E-2,1.072635174E0,9.198803902E0,-7.182824425E-3
9.198281000E-2,1.168406129E0,9.141341209E0,5.985686928E-2
9.398271000E-2,1.204320192E0,9.131764412E0,1.101366431E-1
9.598264300E-2,1.211503029E0,9.134158134E0,1.580221355E-1
9.798250900E-2,1.110943556E0,9.150918007E0,2.106961906E-1
9.998237500E-2,1.051086664E0,9.117398262E0,2.106961906E-1
1.019822410E-1,9.170072675E-1,9.000079155E0,1.675992310E-1
1.039821070E-1,7.781392932E-1,8.911490440E0,1.221080124E-1
1.059819730E-1,7.134938836E-1,8.700794220E0,1.436564885E-2
1.079818390E-1,6.129343510E-1,8.502069473E0,-3.591412306E-2
1.099817390E-1,5.530774593E-1,8.413481712E0,-4.309694469E-2
1.119815720E-1,4.620950520E-1,8.243488312E0,2.394274808E-2
1.139814380E-1,4.620950520E-1,8.243488312E0,2.394274808E-2
1.159812710E-1,3.998439014E-1,8.233911514E0,8.858817071E-2
1.179811040E-1,2.825244367E-1,8.284191132E0,2.609759569E-1
1.199809370E-1,3.112557232E-1,8.324893951E0,4.142095447E-1
1.219807700E-1,3.184385598E-1,8.377567291E0,4.453351200E-1
1.239811700E-1,2.561874092E-1,8.458972931E0,4.501236677E-1
1.259810360E-1,2.226675600E-1,8.470944405E0,4.501236677E-1
1.279808360E-1,2.011190802E-1,8.468549728E0,4.692778587E-1
1.299806360E-1,2.130904645E-1,8.451789856E0,4.022381604E-1
1.319804360E-1,1.915419847E-1,8.497281075E0,3.735068738E-1
1.339802020E-1,1.915419847E-1,8.497281075E0,3.735068738E-1
1.359800020E-1,1.604164094E-1,8.547560692E0,4.166038036E-1
1.379798020E-1,1.771763414E-1,8.602629662E0,4.453351200E-1
1.399796020E-1,1.819648892E-1,8.686429024E0,4.166038036E-1
1.419794020E-1,1.580221355E-1,8.777411461E0,3.830839694E-1
1.439791350E-1,9.337671846E-2,8.933039665E0,3.064671755E-1
1.459788680E-1,-9.577099234E-3,8.899519920E0,1.364736706E-1
1.479786010E-1,-9.816526622E-2,8.798959732E0,3.830839694E-2
1.499783340E-1,-3.136500120E-1,8.669669151E0,-8.140534163E-2
1.519780670E-1,-4.597007632E-1,8.614601135E0,-1.508393139E-1
1.539778330E-1,-4.453351200E-1,8.614601135E0,-1.675992310E-1
1.559775660E-1,-4.501236677E-1,8.684034348E0,-2.106961906E-1
1.579773660E-1,-4.453351200E-1,8.719948769E0,-2.873129845E-1
1.599770990E-1,-4.812492430E-1,8.731920242E0,-4.453351200E-1
1.619768320E-1,-6.033572555E-1,8.585869789E0,-5.842030644E-1
1.639765650E-1,-6.488484740E-1,8.511647224E0,-5.913859010E-1
1.659762980E-1,-6.488484740E-1,8.456578255E0,-6.153286099E-1
1.679760310E-1,-6.416656375E-1,8.528407097E0,-6.201171875E-1
1.699757640E-1,-6.751855016E-1,8.547560692E0,-5.770202279E-1
1.719755640E-1,-8.810931444E-1,8.444606781E0,-6.033572555E-1
1.739753300E-1,-9.864411950E-1,8.353624344E0,-6.225114465E-1
1.759750630E-1,-1.101366401E0,8.298556328E0,-6.105400920E-1
1.779747960E-1,-1.199531674E0,8.353624344E0,-5.626545548E-1
1.799745290E-1,-1.187560320E0,8.427846909E0,-5.195576549E-1
1.819742620E-1,-1.151646137E0,8.537983894E0,-4.405465722E-1
1.839743620E-1,-1.242628574E0,8.662486076E0,-3.782954216E-1
1.859740950E-1,-1.242628574E0,8.712765694E0,-3.208328187E-1
1.879738950E-1,-1.245022893E0,8.880365372E0,-1.723877788E-1
1.899741950E-1,-1.223474383E0,9.148524284E0,1.197137404E-2
1.919739280E-1,-1.113337755E0,9.565128326E0,2.130904645E-1
1.939736940E-1,-1.113337755E0,9.565128326E0,2.130904645E-1
1.959734270E-1,-1.161223292E0,9.739910126E0,3.016786277E-1
1.979731600E-1,-1.204320192E0,1.008708000E1,4.932205975E-1
1.999728930E-1,-1.075029373E0,1.040551853E1,6.249057055E-1
2.019726260E-1,-1.053480864E0,1.049889469E1,6.225114465E-1
2.039724260E-1,-9.433442950E-1,1.061382008E1,5.267404318E-1
2.059721590E-1,-9.337671995E-1,1.078620815E1,4.740664065E-1
2.079718920E-1,-9.457385540E-1,1.085324764E1,4.716721475E-1
2.099712250E-1,-1.012778282E0,1.090592194E1,4.716721475E-1
2.119709580E-1,-1.125309110E0,1.084367085E1,3.016786277E-1
2.139706580E-1,-1.125309110E0,1.084367085E1,3.016786277E-1
2.159703910E-1,-1.221080184E0,1.081254482E1,1.556278616E-1
2.179701240E-1,-1.259388566E0,1.078141975E1,1.197137386E-1
2.199699240E-1,-1.271359921E0,1.072874546E1,1.268965602E-1
2.219696570E-1,-1.268965602E0,1.073353386E1,1.795706153E-1
2.239693900E-1,-1.292908430E0,1.077423668E1,1.987248063E-1
2.259691230E-1,-1.312062621E0,1.092028713E1,2.346389294E-1
2.279688560E-1,-1.233051538E0,1.097535610E1,2.968900800E-1
2.299685890E-1,-1.161223292E0,1.099690437E1,3.136500120E-1
2.319683220E-1,-9.050358534E-1,1.101605797E1,3.998439014E-1
2.339680880E-1,-8.403904438E-1,1.101845264E1,4.620950520E-1
2.359678880E-1,-8.020820618E-1,1.104000092E1,5.267404318E-1
2.379676210E-1,-7.230709791E-1,1.113098335E1,6.344828010E-1
2.399673540E-1,-6.799740195E-1,1.116689777E1,6.632141471E-1
2.419670870E-1,-5.818088055E-1,1.119084072E1,6.799740195E-1
2.439668200E-1,-5.195576549E-1,1.119084072E1,6.727912426E-1
2.459665530E-1,-4.788549542E-1,1.117168617E1,6.416656375E-1
2.479662860E-1,-4.094209969E-1,1.112858963E1,5.291347504E-1
2.499655190E-1,-3.950553536E-1,1.110943508E1,4.525179267E-1
2.519653190E-1,-5.650488734E-1,1.096817303E1,-3.351984918E-2
2.539650190E-1,-5.650488734E-1,1.096817303E1,-3.351984918E-2
2.559647520E-1,-6.320885420E-1,1.094901848E1,-1.747820675E-1
2.579642180E-1,-7.925049663E-1,1.085085297E1,-5.219519138E-1
2.599639510E-1,-1.000806928E0,1.071916866E1,-8.978530765E-1
2.619636840E-1,-1.113337755E0,1.065931129E1,-1.094183564E0
2.639634170E-1,-1.376708031E0,1.051804924E1,-1.398256540E0
2.659632170E-1,-1.534730196E0,1.044143200E1,-1.534730196E0
2.679630170E-1,-1.936968327E0,1.028101635E1,-1.750214934E0
2.699631500E-1,-2.341600657E0,1.016130257E1,-1.984853864E0
2.719628830E-1,-2.772570133E0,1.005834866E1,-2.190761566E0
2.739626490E-1,-2.772570133E0,1.005834866E1,-2.190761566E0
2.759623820E-1,-3.043123245E0,1.007989693E1,-2.094990492E0
2.779621150E-1,-3.191568375E0,1.006792545E1,-2.083019018E0
2.799618480E-1,-3.392687321E0,9.936240196E0,-2.111750364E0
2.819616480E-1,-3.495641232E0,9.852440834E0,-2.150058746E0
2.839613810E-1,-3.524372578E0,9.684841156E0,-2.188367128E0
2.859611140E-1,-3.591412306E0,9.562733650E0,-2.197944164E0
2.879608470E-1,-3.620143414E0,9.466962814E0,-2.181184292E0
2.899605800E-1,-3.632114887E0,9.330489159E0,-2.066259146E0
2.919603130E-1,-3.538738251E0,9.371191978E0,-1.752609134E0
2.939600130E-1,-3.495641232E0,9.320911407E0,-1.625712633E0
2.959597460E-1,-3.462121487E0,9.263449669E0,-1.503604531E0
2.979595460E-1,-3.340013266E0,9.261054993E0,-1.302485466E0
2.999592790E-1,-3.280156374E0,9.265843391E0,-1.211503029E0
3.019590120E-1,-3.110162973E0,9.366402626E0,-1.051086664E0
3.039587450E-1,-2.988054991E0,9.407105446E0,-9.313728809E-1
3.059584780E-1,-2.715107679E0,9.512454033E0,-8.044763207E-1
3.079582110E-1,-2.475680113E0,9.696812630E0,-7.901107073E-1
3.099579440E-1,-2.355966330E0,9.818921089E0,-7.877163887E-1
3.119571440E-1,-1.771763325E0,1.067846584E1,-1.039115310E0
3.139570770E-1,-1.771763325E0,1.067846584E1,-1.039115310E0
3.159568100E-1,-1.637683988E0,1.091789341E1,-1.118126392E0
3.179568100E-1,-1.292908430E0,1.144223976E1,-1.259388566E0
