"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,1.344953156E0,4.990921326E0,8.183931427E0
9.967999998E-3,1.250499573E0,5.144352264E0,8.325237579E0
1.993600000E-2,1.311722260E0,5.141508179E0,8.527766418E0
2.990400000E-2,1.549427948E0,4.894671478E0,8.563542023E0
3.987199999E-2,1.925296326E0,4.639302521E0,8.530909882E0
4.983999999E-2,2.522853699E0,4.367318115E0,8.845555573E0
5.980799999E-2,2.012115784E0,4.815186768E0,9.517059174E0
6.977599999E-2,1.444795532E0,4.975952454E0,9.871522064E0
7.974399999E-2,1.254690857E0,4.775968323E0,9.608369293E0
8.971200002E-2,1.204994202E0,4.633614349E0,9.079968109E0
9.968000001E-2,1.028361511E0,4.480782166E0,8.686586151E0
1.096470000E-1,7.562274170E-1,4.421355743E0,8.477620697E0
1.196150000E-1,4.802014160E-1,4.441414032E0,8.371042328E0
1.295830000E-1,2.173480225E-1,4.338727570E0,8.232131195E0
1.395510000E-1,1.347198486E-1,4.160747681E0,7.982600098E0
1.495190000E-1,-4.909790039E-2,3.967948608E0,7.674241333E0
1.594870000E-1,-6.083349609E-1,3.793261871E0,7.321874084E0
1.694550000E-1,-7.667056274E-1,4.099674683E0,7.912845154E0
1.794230000E-1,-7.360194397E-1,4.362827454E0,8.847800903E0
1.893910000E-1,-7.881111145E-1,4.244573364E0,9.133257294E0
1.993594583E-1,-8.668473816E-1,3.688030701E0,9.080267487E0
2.093274583E-1,-1.124761047E0,3.366199951E0,9.128766632E0
2.192954583E-1,-1.494641876E0,3.743116150E0,9.280850372E0
2.292634583E-1,-1.840123444E0,4.592150574E0,9.045988770E0
2.392304583E-1,-2.857557678E0,3.263812866E0,8.700058136E0
2.491984583E-1,-1.592538300E0,2.596650238E0,8.774453430E0
2.591664583E-1,-2.103425903E0,2.381098480E0,7.908953247E0
2.691344583E-1,-1.274599457E0,2.505938873E0,7.540569305E0
2.791024583E-1,3.782633972E-1,3.247796173E0,9.750423889E0
2.890704583E-1,-9.610015869E-2,5.156776428E0,1.014290771E1
2.990384583E-1,-1.492695923E0,5.971681824E0,9.007818146E0
3.090064583E-1,-1.761087799E0,5.357808380E0,9.444609833E0
3.189744583E-1,-2.480042725E0,5.861061859E0,8.696016541E0
3.289424583E-1,-2.711910553E0,5.423671417E0,8.439150696E0
3.389104583E-1,-1.916165314E0,4.073030090E0,8.185428314E0
3.488784583E-1,-1.726809082E0,3.122506714E0,8.008196869E0
3.588454583E-1,-2.472558289E0,2.497705994E0,6.860383759E0
3.688134583E-1,-4.343068542E0,4.715643768E0,5.371430054E0
3.787814583E-1,-3.164718933E0,6.110143890E0,6.521488495E0
3.887494583E-1,-1.223555603E0,3.975283356E0,7.013066254E0
3.987174583E-1,-1.661694489E0,1.857637024E0,1.002510269E1
4.086854583E-1,-1.903292084E0,1.791923676E0,1.052042267E1
4.186534583E-1,-2.187101898E0,1.388213196E0,7.426955566E0
4.286214583E-1,-2.552192688E0,1.251248016E0,5.281317444E0
4.385894583E-1,-1.932930450E0,1.876797180E0,4.660258942E0
4.485574583E-1,-1.434766388E0,2.322121124E0,4.214934998E0
4.585254583E-1,-1.885778503E0,2.280807037E0,3.638184357E0
4.684934583E-1,-2.107617188E0,2.200124817E0,4.260440369E0
4.784614583E-1,-2.116748199E0,1.808239746E0,4.988376617E0
4.884294583E-1,-1.385069733E0,6.415658569E-1,5.936055908E0
4.983964583E-1,-1.147663422E0,-1.393601990E-1,4.443210297E0
5.083644583E-1,-1.179996185E0,-6.508465576E-1,3.829187164E0
5.183324583E-1,-2.373314667E0,-6.075865173E-1,2.956501923E0
5.283004583E-1,-2.971321106E0,-1.035995636E0,3.013533325E0
5.382684583E-1,-3.591182098E0,-2.135159912E0,6.117628326E0
5.482364583E-1,-4.276606750E0,-3.183430023E0,9.797575836E0
5.582044583E-1,-2.110012207E0,-4.165238342E0,7.510781250E0
5.681724583E-1,-8.969348145E-1,-5.295687561E0,6.814878387E0
5.781404583E-1,-3.989204407E-1,-5.277126160E0,6.221661987E0
5.881084583E-1,-6.957531738E-1,-4.850213928E0,6.142476654E0
5.980764583E-1,-1.038390656E0,-3.976031799E0,6.238427124E0
6.080444583E-1,-1.606459351E0,-4.125570831E0,6.225703583E0
6.180114583E-1,-2.526446228E0,-5.133574677E0,8.024812317E0
6.279794583E-1,-2.560724945E0,-5.697901154E0,9.445358276E0
6.379474583E-1,-1.803449707E0,-5.987399139E0,9.649384003E0
6.479154583E-1,-1.403780823E0,-6.184090118E0,1.010817993E1
6.578834583E-1,-2.160756683E0,-6.056255951E0,9.815089417E0
6.678514583E-1,-3.456013184E0,-5.274132385E0,9.593999176E0
6.778194583E-1,-3.995491333E0,-4.493356018E0,9.486971741E0
6.877874583E-1,-3.872447205E0,-4.173321533E0,9.706864471E0
6.977554583E-1,-4.114344177E0,-4.127367096E0,1.042087967E1
7.077234583E-1,-4.422403564E0,-4.658612366E0,1.109373047E1
7.176914583E-1,-4.570146332E0,-5.358856201E0,1.132275421E1
7.276594583E-1,-5.138514404E0,-5.599555664E0,1.114567245E1
7.376274583E-1,-6.173013153E0,-5.379662933E0,1.109732300E1
7.475954583E-1,-7.415579224E0,-4.800367584E0,1.130808472E1
