"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
0.000000000E0,4.566939831E0,3.667917013E0,4.679467201E0
9.977000000E-3,4.258087635E0,3.724180698E0,5.017049789E0
2.001300000E-2,2.607285738E0,4.724956989E0,5.835866451E0
2.998400000E-2,2.268506050E0,5.001487255E0,6.615179062E0
4.033500000E-2,2.176329374E0,4.254496574E0,6.885724068E0
4.997600000E-2,2.734178305E0,3.622427225E0,7.090428352E0
6.002900000E-2,3.323152065E0,3.208230257E0,7.813477039E0
6.995100000E-2,3.740940094E0,2.768894196E0,8.804677010E0
7.997600000E-2,4.052186489E0,2.339135170E0,9.572018623E0
8.999700000E-2,4.329913616E0,1.948880196E0,9.793481827E0
1.000250000E-1,4.390965939E0,1.912967205E0,9.897629738E0
1.103880000E-1,4.286818027E0,1.980004787E0,9.736021042E0
1.199740000E-1,4.070142746E0,2.383427858E0,9.042900085E0
1.301430000E-1,3.890577793E0,2.676717520E0,8.419210434E0
1.400010000E-1,3.819948912E0,2.912546396E0,8.617929459E0
1.501220000E-1,3.818751812E0,2.817975283E0,9.032125473E0
1.602110000E-1,3.773261786E0,2.536656618E0,9.306262016E0
1.700550000E-1,3.822343111E0,2.371456861E0,9.295488358E0
1.800480000E-1,4.065354347E0,2.227804661E0,9.133879662E0
1.900150000E-1,4.375403404E0,1.881842494E0,8.990227699E0
2.000070000E-1,4.610035419E0,1.462857246E0,8.992621422E0
2.100290000E-1,4.590881824E0,1.303642869E0,8.927978516E0
2.200240000E-1,4.278438568E0,1.465251446E0,8.916007042E0
2.301970000E-1,4.021061897E0,1.857900500E0,9.275136948E0
2.400270000E-1,3.847482204E0,2.064998865E0,9.883264542E0
2.502090000E-1,3.854664803E0,2.053027868E0,1.062786102E1
2.602180000E-1,3.975571871E0,2.021903276E0,1.101332760E1
2.699780000E-1,5.626373768E0,1.661576033E0,9.633070946E0
2.800180000E-1,4.914099216E0,2.102109194E0,8.340201378E0
2.901010000E-1,3.878606796E0,3.016694069E0,6.279991150E0
3.001640000E-1,2.348711967E0,3.879803896E0,3.257311344E0
3.100160000E-1,5.425261021E0,2.395398855E0,5.404910564E0
3.200130000E-1,7.977479935E0,6.081272364E-1,4.741716385E0
3.300950000E-1,8.101978302E0,5.410895944E-1,7.010222435E0
3.400420000E-1,7.682993412E0,5.219359994E-1,9.524134636E0
3.499810000E-1,6.092046261E0,7.003039718E-1,1.028788471E1
3.601500000E-1,4.918887615E0,8.391677141E-1,9.753977776E0
3.700050000E-1,5.996278286E0,9.217676520E-2,8.215703011E0
3.801620000E-1,5.039794445E0,1.012747288E0,6.477512836E0
3.906230000E-1,4.534617901E0,1.769315004E0,4.987122059E0
4.001340000E-1,4.294000626E0,2.331952572E0,4.338293552E0
4.101030000E-1,4.827907562E0,3.160346270E0,4.473566055E0
4.199990000E-1,4.449624062E0,3.444059134E0,4.339490414E0
4.302840000E-1,4.465186119E0,3.810372114E0,3.825934410E0
4.401170000E-1,4.350264549E0,4.486733913E0,3.313575268E0
4.499890000E-1,3.909731388E0,5.699397087E0,2.516305923E0
4.602600000E-1,3.815160513E0,6.732495308E0,1.578976035E0
4.699930000E-1,3.854664803E0,6.918045998E0,5.315127969E-1
4.800090000E-1,3.971980572E0,6.878541470E0,-3.064578176E-1
4.899950000E-1,4.276044369E0,6.944382191E0,-5.422866940E-1
5.000350000E-1,4.595670223E0,6.939593792E0,-6.751648784E-1
5.101390000E-1,5.143942356E0,6.649895191E0,-8.080430627E-1
5.200020000E-1,6.936002254E0,5.692214489E0,-5.111620426E-1
5.300950000E-1,8.072051048E0,5.292382717E0,3.196259141E-1
5.407860000E-1,9.108740807E0,5.098452568E0,1.363497853E0
5.500110000E-1,9.733627319E0,4.976348400E0,2.211045265E0
5.602660000E-1,1.019690514E1,5.037400246E0,2.744952202E0
5.700760000E-1,1.033936024E1,4.736927986E0,1.903390408E0
5.800540000E-1,1.006642151E1,4.491522312E0,1.260547161E0
5.900600000E-1,9.738415718E0,4.425682068E0,9.445125461E-1
5.999950000E-1,1.005804157E1,4.669890404E0,6.823474765E-1
6.099880000E-1,1.114620590E1,5.135562420E0,3.938461840E-1
6.201690000E-1,1.180820274E1,5.747281075E0,-1.101332754E-1
6.300330000E-1,1.220085144E1,6.406883717E0,3.603273630E-1
6.409180000E-1,1.242351246E1,6.635529995E0,7.769184709E-1
6.499700000E-1,1.238759995E1,6.744466305E0,1.410184860E0
6.601410000E-1,1.244027233E1,6.927622795E0,2.005143881E0
6.699740000E-1,1.244506073E1,6.839036942E0,2.428917646E0
6.801140000E-1,1.212663174E1,6.769605160E0,2.481590033E0
6.900130000E-1,1.188481712E1,7.316680431E0,2.688688517E0
7.000020000E-1,1.146463490E1,7.680599213E0,2.240972757E0
7.100570000E-1,1.146822643E1,7.793126583E0,1.663970232E0
7.200290000E-1,1.149336529E1,8.179790497E0,1.377863050E0
7.300130000E-1,1.125155067E1,8.688557625E0,8.990227580E-1
7.402120000E-1,1.132577133E1,9.141061783E0,6.751648784E-1
7.501180000E-1,1.139879417E1,9.749189377E0,1.304839969E0
7.600020000E-1,1.156399441E1,1.008916569E1,1.729810715E0
7.699720000E-1,1.177707863E1,1.010472870E1,2.590526342E0
7.800480000E-1,1.187643719E1,1.020408726E1,2.671929121E0
7.902620000E-1,1.177827549E1,1.053688145E1,2.066195965E0
8.004880000E-1,1.141076565E1,1.079904652E1,1.701080322E0
8.103430000E-1,1.095107841E1,1.097023201E1,1.623268723E0
8.201020000E-1,1.094988155E1,1.092115116E1,1.096544385E0
8.322850000E-1,1.107437992E1,1.097741508E1,7.086837292E-1
8.403430000E-1,1.082179165E1,1.122401714E1,9.648633003E-1
8.501430000E-1,1.058237171E1,1.122401714E1,8.559271097E-1
8.600260000E-1,1.050216579E1,1.085291672E1,5.542576909E-1
8.701770000E-1,1.051653099E1,1.050695419E1,6.584054977E-2
8.800680000E-1,1.030224991E1,1.021725559E1,-7.302315533E-2
8.900520000E-1,9.831789017E0,9.743204117E0,-3.567360640E-1
9.001000000E-1,9.448717117E0,9.564835548E0,-1.101332784E0
9.100250000E-1,8.825027466E0,9.448717117E0,-1.487996340E0
9.200520000E-1,8.196549416E0,8.953117371E0,-1.596932530E0
9.300920000E-1,7.595604897E0,8.544905663E0,-1.547851443E0
9.400620000E-1,6.908469200E0,8.008605003E0,-1.510741234E0
9.500400000E-1,6.569689274E0,7.356184959E0,-2.597708702E-1
9.601900000E-1,6.511031628E0,6.770802498E0,8.786720037E-1
9.700380000E-1,7.073668957E0,6.397306919E0,6.667851806E-1
9.800510000E-1,6.801927090E0,6.501454830E0,5.410895944E-1
9.901850000E-1,6.380547523E0,6.976703644E0,5.147533417E-1
1.000250000E0,5.737704277E0,7.636306286E0,-1.783680320E-1
1.010048000E0,5.173870087E0,7.844601631E0,-7.122750282E-1
1.020271000E0,4.194641590E0,7.480683327E0,-8.475474119E-1
1.030158000E0,4.058171749E0,6.727706909E0,-2.190694511E-1
1.040213000E0,4.022258759E0,5.820304394E0,1.675941236E-2
1.050111000E0,3.801992416E0,5.201403141E0,2.334346622E-1
1.060341000E0,4.092887878E0,4.707000732E0,1.250970364E0
1.070076000E0,3.514688015E0,4.735731125E0,1.333570361E0
1.080447000E0,2.829946518E0,4.471171856E0,1.301248670E0
1.090255000E0,2.960430384E0,4.270058632E0,1.514332533E0
1.100074000E0,3.597288132E0,4.240131378E0,1.677138329E0
1.110631000E0,3.898957491E0,4.317942619E0,2.044648170E0
1.120114000E0,4.292803764E0,4.399345398E0,1.944091797E0
1.130040000E0,4.297592163E0,4.847061157E0,1.577778935E0
1.140093000E0,4.030638695E0,5.278017521E0,1.097741485E0
1.150217000E0,4.683058739E0,5.204994678E0,7.433996201E-1
1.160074000E0,5.245696068E0,5.572504520E0,4.357447028E-1
1.170028000E0,5.568912983E0,5.755661011E0,1.233013868E-1
1.180084000E0,5.972336292E0,5.816712856E0,2.035071403E-1
1.192105000E0,6.001066685E0,5.984307289E0,-3.591302410E-2
1.210018000E0,4.833893299E0,6.712144375E0,-1.332373261E0
1.220018000E0,4.114435673E0,7.072471619E0,-1.681926727E0
1.230033000E0,4.109647274E0,7.680599213E0,-1.041477680E0
1.240141000E0,4.410119534E0,7.987056732E0,-5.075707436E-1
1.250281000E0,4.932055473E0,7.485471725E0,1.340752989E-1
1.260100000E0,5.850231647E0,7.541735172E0,9.636662006E-1
1.270013000E0,6.713341713E0,8.913613319E0,1.301248670E0
1.280022000E0,7.271190643E0,9.191340446E0,1.082179189E0
1.290321000E0,7.618350029E0,8.699332237E0,1.106121182E0
1.300114000E0,8.192957878E0,7.704541206E0,1.707065821E0
1.310143000E0,8.809465408E0,6.982689381E0,2.033874273E0
1.320074000E0,9.111134529E0,6.135141850E0,1.948880196E0
1.330040000E0,9.285911560E0,4.795586109E0,1.747767210E0
1.340786000E0,9.430760384E0,5.093664169E0,1.619677424E0
1.350017000E0,9.048885345E0,6.550535679E0,7.374141216E-1
1.360227000E0,8.358158112E0,7.782352448E0,-9.169792533E-1
1.370287000E0,7.350199223E0,8.461109161E0,-2.159569979E0
1.380122000E0,6.241683960E0,8.933963776E0,-2.767697096E0
1.390102000E0,5.546168327E0,9.352949142E0,-3.098097086E0
1.400063000E0,4.972756863E0,9.539696693E0,-3.153163671E0
1.410167000E0,4.914099216E0,9.309853554E0,-2.460042238E0
1.420041000E0,5.759252071E0,8.191761017E0,-9.469067454E-1
1.430309000E0,6.704961777E0,5.898116112E0,-2.094926536E-1
1.440065000E0,7.382521152E0,3.754108191E0,3.507505357E-1
1.450243000E0,7.472303391E0,3.074155092E0,9.109937549E-1
1.460064000E0,5.736507416E0,6.344634533E0,1.238999367E0
1.470155000E0,4.370615005E0,9.227252960E0,-7.218518257E-1
1.480057000E0,4.294000626E0,9.538499832E0,-3.214215755E0
1.490065000E0,4.497508049E0,9.311050415E0,-3.454833031E0
1.500048000E0,4.839878559E0,9.029731750E0,-3.189076662E0
1.510025000E0,4.817133904E0,8.814253807E0,-3.375824451E0
1.520030000E0,5.046977043E0,8.255207062E0,-2.075772762E0
1.530119000E0,5.270834923E0,7.710526466E0,-1.873462796E0
1.540576000E0,4.872200489E0,7.473500729E0,-1.465251446E0
1.550200000E0,4.721365929E0,8.398859978E0,-2.194285870E0
1.560053000E0,4.253299236E0,9.537302017E0,-2.564189911E0
1.570023000E0,3.745728493E0,1.058237171E1,-2.430114746E0
1.580067000E0,3.875015497E0,1.112465858E1,-2.388216257E0
1.590130000E0,4.289212227E0,1.106839466E1,-2.430114746E0
1.599998000E0,5.154716492E0,1.110430717E1,-2.619256735E0
1.610202000E0,5.262455463E0,1.145146656E1,-2.220622063E0
1.620317000E0,5.530605793E0,1.148738003E1,-2.021903276E0
1.630010000E0,5.723339081E0,1.140956783E1,-2.668337822E0
1.640052000E0,5.951985359E0,1.011071396E1,-4.613626480E0
1.650009000E0,5.160701752E0,9.174580574E0,-2.871845007E0
1.660120000E0,3.702632904E0,9.587580681E0,-1.843535304E-1
1.670028000E0,2.104503393E0,1.030943298E1,1.545457244E0
1.680059000E0,6.763619781E-1,1.091037750E1,2.448071241E0
1.691432000E0,1.389834046E0,1.052371311E1,3.257311344E0
1.700072000E0,3.701435804E0,8.566453934E0,2.759317398E0
1.710013000E0,5.227739334E0,7.856573105E0,5.494692922E-1
