"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
0.000000000E0,-1.957821965E0,5.961281300E0,7.851711273E0
1.439573000E-2,-1.859663844E0,5.846364975E0,8.016903877E0
1.679541700E-2,-1.890787005E0,5.769753456E0,8.007328033E0
1.919505200E-2,-1.921910405E0,5.705112934E0,8.009721756E0
2.159395900E-2,-1.912334085E0,5.635684013E0,8.038451195E0
2.399286500E-2,-1.905151725E0,5.573437214E0,8.059998512E0
2.639255200E-2,-1.941063285E0,5.501614094E0,8.052815437E0
2.879218800E-2,-1.984156966E0,5.470491409E0,8.019298553E0
3.119109400E-2,-2.065556288E0,5.372333527E0,8.009721756E0
3.358994800E-2,-2.173290730E0,5.305298328E0,8.026480675E0
3.598963600E-2,-2.309754610E0,5.293327808E0,8.016903877E0
3.838932300E-2,-2.388759851E0,5.252628326E0,8.052815437E0
4.078823000E-2,-2.465370893E0,5.231081486E0,8.031269073E0
4.318708400E-2,-2.527617693E0,5.235869408E0,8.040844917E0
4.558677100E-2,-2.592257977E0,5.214322567E0,8.074362755E0
4.798645900E-2,-2.635351896E0,5.207140446E0,8.136609077E0
5.038536500E-2,-2.664081097E0,5.209534168E0,8.220402718E0
5.278421900E-2,-2.659292936E0,5.226293087E0,8.273073196E0
5.518390700E-2,-2.654504776E0,5.271780968E0,8.335319519E0
5.758354200E-2,-2.632957935E0,5.334027290E0,8.342501640E0
5.998244800E-2,-2.582681894E0,5.355574131E0,8.311378479E0
6.238135500E-2,-2.518041134E0,5.434579849E0,8.249132156E0
6.478104200E-2,-2.467765093E0,5.482461929E0,8.201250076E0
6.718067700E-2,-2.419883013E0,5.501614094E0,8.117456436E0
6.957958400E-2,-2.360030651E0,5.504008293E0,8.009721756E0
7.197849000E-2,-2.405518293E0,5.456126213E0,7.935504913E0
7.437817700E-2,-2.620987415E0,5.357968330E0,7.957051754E0
7.677781300E-2,-2.889126301E0,5.178411484E0,8.004934311E0
7.917671900E-2,-3.564262390E0,4.900695801E0,8.342501640E0
8.157557300E-2,-2.831668139E0,5.202352524E0,7.892410755E0
8.397526100E-2,-2.360030651E0,5.389091969E0,7.526113987E0
8.637494800E-2,-2.173290730E0,5.604560852E0,7.392044544E0
8.877385500E-2,-2.051191807E0,5.772147655E0,7.365709305E0
9.117270900E-2,-1.938669086E0,5.951704979E0,7.332191944E0
9.357239600E-2,-1.854875684E0,6.085774422E0,7.320221424E0
9.597203200E-2,-1.852481484E0,6.195903301E0,7.303462982E0
9.837093800E-2,-1.888393044E0,6.248573303E0,7.344162464E0
1.007698440E-1,-2.000915766E0,6.270120144E0,7.375286102E0
1.031695320E-1,-2.144561529E0,6.191114902E0,7.478231907E0
1.055691670E-1,-2.269054890E0,6.124080181E0,7.624271870E0
1.079680210E-1,-2.364818811E0,6.035498142E0,7.748764992E0
1.103669270E-1,-2.448612452E0,5.951704979E0,7.834952354E0
1.127666670E-1,-2.532405615E0,5.899034977E0,7.945081234E0
1.151663020E-1,-2.776603937E0,5.812847137E0,8.119850159E0
1.175651570E-1,-3.782125235E0,5.671595097E0,9.161282539E0
1.199640630E-1,-3.595385551E0,5.662018776E0,9.403086662E0
1.223637500E-1,-3.233876705E0,5.602166653E0,8.888356209E0
1.247634380E-1,-2.913067341E0,5.499220371E0,8.263496399E0
1.271622920E-1,-2.577893496E0,5.441761971E0,7.811011791E0
1.295611980E-1,-2.168502569E0,5.532737732E0,7.437532425E0
1.319608860E-1,-1.785446763E0,5.669201374E0,7.066446781E0
1.343605730E-1,-1.526884079E0,5.800876617E0,6.728878975E0
1.367594270E-1,-1.330567956E0,5.855940819E0,6.467922211E0
1.391583340E-1,-1.280291915E0,5.829605579E0,6.410463810E0
1.415580210E-1,-1.301838875E0,5.714689255E0,6.522986412E0
1.439576570E-1,-1.376055837E0,5.585407734E0,6.769578934E0
1.463565630E-1,-1.483790398E0,5.408244610E0,7.064053059E0
1.487554690E-1,-1.625042081E0,5.262204647E0,7.368103504E0
1.511551570E-1,-1.929092765E0,5.324451447E0,7.820588112E0
1.535547920E-1,-2.180473089E0,5.063494205E0,8.340107918E0
1.559536460E-1,-2.319330931E0,4.826478958E0,8.526846886E0
1.583525520E-1,-2.379183292E0,4.673256397E0,8.598670006E0
1.607522920E-1,-2.412700891E0,4.625374317E0,8.708799362E0
1.631519270E-1,-2.376789331E0,4.687620640E0,8.768651009E0
1.655507820E-1,-2.300178051E0,4.745079517E0,8.804562569E0
1.679496880E-1,-2.216384649E0,4.790567398E0,8.701616287E0
1.703493750E-1,-2.139773607E0,4.843237400E0,8.589094162E0
1.727490630E-1,-2.058374166E0,4.845631123E0,8.464600563E0
1.751479170E-1,-2.017674446E0,4.824084282E0,8.318560600E0
1.775468230E-1,-1.974580407E0,4.838449478E0,8.143791199E0
1.799465110E-1,-1.953033805E0,4.840843201E0,8.024086952E0
1.823461980E-1,-1.888393044E0,4.874361038E0,7.890017033E0
1.847450520E-1,-1.809387684E0,4.886330605E0,7.844529152E0
1.871439590E-1,-1.696865082E0,4.948577881E0,7.796647072E0
1.895436460E-1,-1.584342480E0,5.051523685E0,7.758341312E0
1.919432820E-1,-1.483790398E0,5.149681568E0,7.681730270E0
1.943421880E-1,-1.402390957E0,5.199957848E0,7.631454468E0
1.967410940E-1,-1.421543717E0,5.168834686E0,7.686518669E0
1.991407820E-1,-1.414361477E0,5.130529404E0,7.777494431E0
2.015404170E-1,-1.390420437E0,5.106588364E0,7.818193913E0
2.039392710E-1,-1.342538476E0,5.089829445E0,7.775100231E0
2.063381770E-1,-1.256350994E0,5.082647324E0,7.583572388E0
2.087379170E-1,-1.450272918E0,4.939001083E0,7.964233875E0
2.111375520E-1,-1.414361477E0,4.864784241E0,8.215614319E0
2.135364070E-1,-1.332962155E0,4.836054802E0,8.342501640E0
2.159353130E-1,-1.292262435E0,4.790567398E0,8.373624802E0
2.183350000E-1,-1.335356236E0,4.742685318E0,8.431083679E0
2.207346880E-1,-1.318597436E0,4.783384800E0,8.354472160E0
2.231335420E-1,-1.680106521E0,4.879148960E0,8.610640526E0
2.255324480E-1,-2.266660929E0,4.953365803E0,9.242683411E0
2.279321360E-1,-2.192443609E0,4.989277363E0,9.058337212E0
2.303317710E-1,-2.254690409E0,5.235869408E0,8.871598244E0
2.327306770E-1,-2.565922976E0,5.911005497E0,9.680803299E0
2.351295840E-1,-2.288207531E0,6.222238541E0,8.830898285E0
2.375292710E-1,-2.331301451E0,6.401795864E0,7.985780716E0
2.399289070E-1,-2.474947453E0,6.447283268E0,7.246004581E0
2.423277610E-1,-2.541982174E0,6.406583786E0,6.501439571E0
2.447266670E-1,-2.606622934E0,6.341943264E0,5.883762360E0
2.471264070E-1,-2.656898737E0,6.274908066E0,5.428883553E0
2.495260420E-1,-2.676051617E0,6.195903301E0,5.325937271E0
2.519248960E-1,-2.654504776E0,6.157597065E0,5.452824593E0
2.543238020E-1,-2.491706133E0,6.124080181E0,5.795180321E0
2.567234900E-1,-2.357636690E0,6.150415421E0,6.285971165E0
2.591231770E-1,-2.084709406E0,6.145627022E0,6.745637894E0
2.615220320E-1,-1.897969365E0,6.152809143E0,7.162210941E0
2.639209380E-1,-1.716017842E0,6.104927540E0,7.559631348E0
2.663206250E-1,-1.567583680E0,6.037892342E0,7.710459232E0
2.687203130E-1,-1.579554200E0,5.958887100E0,7.925928593E0
2.711191670E-1,-1.706441522E0,5.822423935E0,8.095909119E0
2.735180730E-1,-1.881210685E0,5.685959816E0,8.122244835E0
2.759177610E-1,-2.036827326E0,5.532737732E0,8.059998512E0
2.783173960E-1,-2.230749369E0,5.389091969E0,7.894804955E0
2.807163020E-1,-2.197231770E0,5.278963089E0,7.911563873E0
2.831152090E-1,-2.142167568E0,5.073071003E0,8.045633316E0
2.855148960E-1,-2.216384649E0,4.836054802E0,8.131820679E0
2.879145320E-1,-2.400730371E0,4.510457516E0,8.067180634E0
2.903133860E-1,-2.527617693E0,4.192042351E0,7.509355545E0
2.927122920E-1,-2.606622934E0,4.005302906E0,6.949135780E0
2.951119800E-1,-2.525223255E0,3.964603186E0,6.412858009E0
2.975116670E-1,-2.283419371E0,4.086701870E0,6.003467083E0
2.999105210E-1,-1.814175963E0,4.247107029E0,5.639564037E0
3.023094270E-1,-1.299444675E0,4.330900192E0,5.433671474E0
3.047091150E-1,-1.033699751E0,4.328505993E0,5.412125111E0
3.071088020E-1,-7.583783865E-1,4.340476513E0,5.653928757E0
3.095076570E-1,-5.548800230E-1,4.321323872E0,6.056137562E0
3.119065630E-1,-4.710865915E-1,4.328505993E0,6.621144295E0
3.143062500E-1,-4.375691712E-1,4.299777031E0,7.243610382E0
3.167058860E-1,-4.782688916E-1,4.294988632E0,7.870863914E0
3.191047920E-1,-5.668505430E-1,4.271047592E0,8.332925797E0
3.215036980E-1,-7.128905058E-1,4.287806511E0,8.639369965E0
3.239033860E-1,-8.613246679E-1,4.330900192E0,8.775834084E0
3.263030210E-1,-1.093552232E0,4.383570194E0,8.799775124E0
3.287018750E-1,-1.368873596E0,4.407511234E0,8.706404686E0
3.311007820E-1,-1.708835602E0,4.445816994E0,8.572335243E0
3.335005210E-1,-1.962609887E0,4.445816994E0,8.423900604E0
3.359001570E-1,-2.242719889E0,4.445816994E0,8.261102676E0
3.382990110E-1,-2.446218014E0,4.491304874E0,8.134215355E0
3.406979170E-1,-2.597046375E0,4.608615875E0,8.081544876E0
3.430976050E-1,-2.676051617E0,4.776202202E0,8.057603836E0
3.454972920E-1,-2.711963177E0,4.970124245E0,8.033662796E0
3.478961460E-1,-2.762238979E0,5.152075768E0,8.038451195E0
3.502950520E-1,-2.826879740E0,5.245445728E0,7.990569115E0
3.526947400E-1,-2.915461540E0,5.300510406E0,7.930716515E0
3.550943750E-1,-3.011225224E0,5.307692528E0,7.825376511E0
3.574932820E-1,-3.071077824E0,5.231081486E0,7.684124470E0
3.598921880E-1,-3.123748064E0,5.132923126E0,7.533296585E0
3.622918750E-1,-3.183600664E0,4.994065285E0,7.444714546E0
3.646915110E-1,-3.188388824E0,4.840843201E0,7.415985584E0
3.670903650E-1,-3.217117786E0,4.673256397E0,7.497385025E0
3.694892710E-1,-3.162053585E0,4.541580677E0,7.633848667E0
3.718890110E-1,-3.051925182E0,4.426664352E0,7.844529152E0
3.742886460E-1,-2.927432060E0,4.345264912E0,8.098303795E0
3.766875000E-1,-2.757451057E0,4.254288673E0,8.328137398E0
3.790864070E-1,-2.616199017E0,4.141766071E0,8.605853081E0
3.814860940E-1,-2.551558495E0,4.043608189E0,8.857233047E0
3.838857820E-1,-2.486917734E0,3.981362104E0,9.096642494E0
