,Time (s),X (rad/s),Y (rad/s),Z (rad/s)
800,8.003858458,0.03178276122,-1.361186028,-0.2540259361
801,8.013863458,0.048122886569999995,-1.364858985,-0.2421862483
802,8.023868457999999,0.07301571965,-1.338306785,-0.24276894329999998
803,8.033873457999999,0.1116320714,-1.289902806,-0.2347733825
804,8.043878458,0.1692064106,-1.2273182870000001,-0.2196556926
805,8.053883458,0.2345661521,-1.149829388,-0.17664428059999998
806,8.063888458,0.2927085459,-1.071985006,-0.1117089614
807,8.073893457999999,0.3440296352,-0.9719213843000001,-0.0347978808
808,8.083898458,0.3919990361,-0.812332809,0.036241941150000005
809,8.093902457999999,0.4381215572,-0.6899006367,0.1063489243
810,8.103907458,0.4689777493,-0.614364028,0.1474753171
811,8.113912458,0.49094042179999997,-0.5693107843,0.1753177345
812,8.123917458,0.4865778983,-0.597186625,0.2022630721
813,8.133922457999999,0.4716767669,-0.6612443924,0.2150412351
814,8.143927458,0.4723321795,-0.7234619259999999,0.23351319129999998
815,8.153932458,0.4743610024,-0.7550051212000001,0.24583773309999998
816,8.163937458,0.4889298379,-0.7506910563,0.25939589739999996
817,8.173942457999999,0.509999454,-0.6906467676000001,0.2722497582
818,8.183947457999999,0.5016720295,-0.6206270456,0.2544355989
819,8.193952458,0.4581433833,-0.5912904143,0.1936856806
820,8.203956458,0.44920182229999994,-0.6283730865,0.1130685881
821,8.213961458,0.49174660439999995,-0.6842655540000001,0.07100124657000001
822,8.223966458,0.524643302,-0.7627736926,0.07385694981
823,8.233971458,0.5417367815999999,-0.82127738,0.14035138490000001
824,8.243976457999999,0.541523993,-0.37745067479999994,0.2022605538
825,8.253981458,0.6319673061,0.26679220800000003,0.24100609120000002
826,8.263986082999999,0.7737646698999999,0.7107694148999999,0.2850710154
827,8.273991083,0.8606970906,0.9348855019,0.3305763304
828,8.283996083,0.7650738954999999,1.2992041109999999,0.42526686189999996
829,8.294001083,0.2803525627,1.6407204869999998,0.4427272975
830,8.304006082999999,-0.7377579212,1.5895478730000001,0.04521510005
831,8.314011082999999,-1.173458576,1.663008332,-0.4448895156
832,8.324016083,-0.884324491,1.853952646,-0.445335865
833,8.334020082999999,-0.3470468819,1.866731524,-0.2486440539
834,8.344025083,0.3123776317,1.6612252,-0.06546090543
835,8.354030083,0.9855541587000001,1.513320565,0.09520891309
836,8.364035083,1.445933938,1.542879462,0.27788260579999996
837,8.374040082999999,1.6036058659999999,1.665086985,0.5157587528
838,8.384045083,1.566622615,1.7648415569999998,0.8148799539
839,8.394050083,1.5319952959999998,1.758024693,1.076188803
840,8.404055083,1.640004873,1.640464306,1.1852660179999999
841,8.414060082999999,1.8409371380000001,1.392471433,1.0469266179999999
842,8.424065083,1.884516478,1.16297996,0.8102043867000001
843,8.434070083,1.4363633390000001,1.3405550720000001,0.5790241957
844,8.444075083,0.580058217,2.0823233130000003,0.3171665072
845,8.454080083,0.1807191968,2.247196436,0.2837964296
846,8.464085082999999,0.46683859829999996,1.535840273,0.5191119909
847,8.474090083,0.983618021,0.47187408799999997,0.7092913984999999
848,8.484094082999999,1.271553159,-0.3316354156,0.6151324511
849,8.494099083,1.259391069,-0.6775387526000001,0.40450313689999995
850,8.504104083,1.136889458,-0.71261549,0.22875395420000003
851,8.514109083,1.0515668390000001,-0.49552068109999997,0.1453927904
852,8.524114082999999,0.9972807169,-0.1112909913,0.17218232149999999
853,8.534119083,0.8973952531999999,0.3146049678,0.20783758160000002
854,8.544124083,0.8502474427,0.6154316068,0.282735765
855,8.554129083,0.8839575648000001,0.717166245,0.3606646061
856,8.564134082999999,0.9620496631000001,0.6222122908,0.40680837630000005
857,8.574139083,1.0170669559999999,0.40199691060000003,0.449677527
858,8.584144083,1.0442583559999998,0.19437050820000001,0.4769259393
859,8.594149083,1.047855258,0.07847992331,0.485991478
860,8.604154083,1.024014711,0.046135034410000005,0.46293810009999997
861,8.614159082999999,0.9772076607,0.020830689,0.44494271280000003
862,8.624164083,0.8914483190000001,-0.03877910972,0.4177534282
863,8.634169083,0.8156408668,-0.09521213919,0.360829711
864,8.644174083,0.7646029592,-0.06383211166,0.3123572767
865,8.654179082999999,0.7932790518,0.09463529288999999,0.2894111872
866,8.664184083,0.8680198789,0.2326419055,0.2566127777
867,8.674188082999999,0.9335995317,0.3055008948,0.2313198894
868,8.684193083,0.9770442247,0.37507891649999997,0.2242321521
869,8.694198083,0.989572525,0.4399350882,0.2315397561
870,8.704203083,0.9436282516,0.48182848100000003,0.2619911432
871,8.714208082999999,0.8787221313,0.535936296,0.2820277214
872,8.724213082999999,0.8175866008,0.5597990155,0.315584898
873,8.734218083,0.778470695,0.559373796,0.3605064154
874,8.744223083,0.7670446634,0.5546392797999999,0.4098944664
875,8.754228083,0.7770204544,0.555570066,0.46413487200000003
876,8.764233082999999,0.8057405353,0.6013111472,0.5280821918999999
877,8.774238083,0.8482870459999999,0.5869066715,0.5805988312
878,8.784243083,0.8707765937,0.4905279279,0.6169720292
879,8.794248083,0.8928496242,0.3951322436,0.6508198977
880,8.804253082999999,0.9198114871999999,0.3635498285,0.6674503088
881,8.814258083,0.9422875047,0.42379000780000003,0.6642544866
882,8.824263083,0.9255476594,0.5609121919,0.6567153335
883,8.834268083,0.8597060442,0.7015627027,0.6241870522
884,8.844273083,0.7657345533,0.7829095125,0.5422216058
885,8.854278082999999,0.641528368,0.7933397293000001,0.4263791144
886,8.864283083,0.5195963383,0.8039055467,0.2946144342
887,8.874288083,0.4194512367,0.8576050401,0.18418236079999997
888,8.884293083,0.3062882125,0.9262538551999999,0.10601724679999999
889,8.894298082999999,0.1733204722,0.9403852224,0.0555733107
890,8.904303083,0.07092858106000001,0.9222983718000001,0.01712152734
891,8.914308083,0.0075920289379999995,0.899289012,-0.0180863943
892,8.924313083,-0.03144884855,0.8880326152,-0.06679560989
893,8.934318082999999,-0.058503217999999996,0.9303793907,-0.11511535199999999
894,8.944322083,-0.09250033647,1.034969687,-0.1572867632
895,8.954327082999999,-0.1569951773,1.1237040759999999,-0.16294887660000001
896,8.964332083,-0.2893172801,1.109834313,-0.1545111835
897,8.974337083,-0.5217790604,0.9428415895000001,-0.1443023533
898,8.984342083,-0.8666160703,0.6196147799,-0.11738870289999999
899,8.994347083,-1.254119515,0.2752505541,-0.16373929380000002
900,9.004352082999999,-1.593713045,-0.01820557378,-0.3331368268
901,9.014357083,-1.827249527,-0.22829611600000002,-0.5854766965
902,9.024362083,-1.968179822,-0.4662064314,-0.8361544609
903,9.034367083,-2.083481073,-0.6918948889000001,-1.069574833
904,9.044372082999999,-2.269506931,-0.8393019438,-1.281825304
905,9.054377083,-2.505684137,-1.057969928,-1.426496148
906,9.064382083,-2.652022123,-1.42542696,-1.532842875
907,9.074387083,-2.614718199,-1.633650661,-1.646550059
908,9.084392083,-2.480325699,-1.576957226,-1.7245465519999998
909,9.094397082999999,-2.368528843,-1.256576777,-1.6845893859999999
910,9.104402083,-2.250370502,-0.6323918104,-1.5135170219999998
911,9.114407083,-2.1880824569999997,0.23664271829999997,-1.304908514
912,9.124412083,-2.195521116,1.25592792,-1.059263587
913,9.134417082999999,-2.21596384,2.072973728,-0.8588841558
914,9.144422083,-2.169532537,2.335883617,-0.7816154361
915,9.154427083,-1.986511827,1.990721107,-0.7999317645999999
916,9.164432083,-1.695022225,1.4060121769999998,-0.8250738978000001
917,9.174437082999999,-1.42192173,0.9688302279000001,-0.7725539207
918,9.184442082999999,-1.418881655,1.076144218,-0.6317118406000001
919,9.194447083,-1.49452436,1.1506397720000001,-0.6184509993
920,9.204452083,-1.52077198,0.895424068,-0.7684948443999999
921,9.214457083,-1.618497372,0.5189942122,-0.9477440119
922,9.224462082999999,-1.65789938,0.35610061880000005,-1.0790008309999999
923,9.234467083,-1.5268834830000002,0.22952127460000002,-1.14428246
924,9.244472083,-1.4526804690000001,0.1471126825,-1.121946216
925,9.254477083,-1.45728004,-0.09141401200999999,-1.026376247
926,9.264482207999999,-1.428984761,-0.4993223846,-0.9755038023
927,9.274487208,-1.381109834,-0.8863281608,-1.020965695
928,9.284492208,-1.3816262480000001,-1.343905926,-1.0889012809999998
929,9.294497208,-1.3841290469999998,-1.8452633619999999,-1.126787543
930,9.304502207999999,-1.390256166,-2.235573053,-1.126736164
931,9.314507208,-1.304947853,-2.310866833,-1.0688351390000002
932,9.324512208,-1.100890875,-2.114571333,-0.9811464548000001
933,9.334517208,-0.8452859520999999,-1.82100904,-0.8753735423000001
934,9.344522207999999,-0.6056086421,-1.588104725,-0.7764366268999999
935,9.354527208,-0.3863388896,-1.4679281709999998,-0.70418185
936,9.364532208,-0.1921907365,-1.4367494580000002,-0.6722137928
937,9.374537208,-0.015036583880000001,-1.389434576,-0.6573355794
