,Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
804,8.006360458,2.04295166,-7.402705994,-3.096760254
805,8.016364458,1.8006056209999999,-7.540718994,-3.262016602
806,8.026369458,1.5396981809999999,-7.74474472,-3.462150421
807,8.036374458,1.288819885,-7.914192352000001,-3.688330078
808,8.046379457999999,1.126557312,-7.96942749,-3.843108215
809,8.056384458,1.0078541559999998,-7.859855347000001,-3.9459443660000004
810,8.066389458,0.8931925964,-7.728578338999999,-4.112996979
811,8.076394458,0.8138575745000001,-7.677384796,-4.358486481
812,8.086399457999999,0.7246430969,-7.73546402,-4.654421082
813,8.096404458,0.5743556213000001,-7.762557677999999,-4.834047546
814,8.106409458,0.49771499630000005,-7.859406281,-4.866529999
815,8.116413458,0.4816983032,-8.11103302,-4.808899841000001
816,8.126418458,0.4867877197,-8.407716064,-4.823419647
817,8.136423458,0.7102729797,-8.713530121,-4.991819458
818,8.146428457999999,1.01683548,-8.871152344,-5.213658142
819,8.156433457999999,1.429227905,-8.830437012,-5.396278381
820,8.166438458,1.8720071409999999,-8.640781403,-5.630241852
821,8.176443458,2.2123992919999997,-8.453221436,-5.821394347999999
822,8.186448458,2.474354553,-8.468789062,-6.014642487000001
823,8.196453457999999,2.700983276,-8.609945526,-6.182892609
824,8.206458458,2.854713593,-8.776399384,-6.296656036
825,8.216463458,2.890489197,-8.77565094,-6.13948288
826,8.226468458,2.8367509460000004,-8.539891205,-5.986351318
827,8.236472458,2.711461487,-8.095914459,-5.663023682
828,8.246477458,2.014660492,-8.142767029,-4.945415955
829,8.256482457999999,0.7634124756,-9.085805968999999,-3.54537735
830,8.266487083,-0.9851014709,-10.33615585,-2.177671509
831,8.276492082999999,-3.0302984619999997,-12.15936447,-2.0502864069999998
832,8.286497082999999,-4.574337616,-14.85944962,-2.440674591
833,8.296502083,-5.245392151,-19.09204788,-3.564836884
834,8.306507083,-3.039279785,-23.79721344,-6.703060913
835,8.316512083,1.6377442930000001,-23.17869965,-7.871381378
836,8.326517082999999,3.3834141539999996,-14.98818192,-3.1892678830000003
837,8.336522083,1.6536112980000002,-8.161478119,1.436263275
838,8.346527083,-0.9783654784999999,-4.179309082,3.6178266910000003
839,8.356532083,-2.9151878360000003,-1.494043121,3.243006134
840,8.366536083,-3.3910482789999996,-0.26809249879999997,2.8970755
841,8.376541083,-2.587369537,-0.5679190063,3.57696167
842,8.386546082999999,-1.69657196,-2.0480410769999997,4.4435096739999995
843,8.396551083,-0.9538165283,-4.452940063,5.035528564
844,8.406556083,-0.34473312380000004,-7.309898987,5.51932251
845,8.416561083,0.4487667847,-10.14904495,5.658832397
846,8.426566082999999,1.175804901,-12.41323654,4.771327972
847,8.436571082999999,1.817520447,-13.92299698,1.86976181
848,8.446576083,3.276536407,-15.20897278,-3.583398285
849,8.456581083,4.110003204,-14.81768646,-4.41237442
850,8.466586083,3.6973114010000003,-12.95031967,-1.175505524
851,8.476591082999999,3.0409263610000004,-10.87802902,0.22213806149999998
852,8.486596083,1.8899697880000002,-9.593250732000001,-0.08187973022
853,8.496601083,0.7107220459,-9.44610672,-0.5004093933
854,8.506606083,0.039368133539999996,-9.266180878,-0.152233429
855,8.516611082999999,-0.3062631226,-8.8412146,0.5400769043
856,8.526615083,-0.4435276794,-8.400680695,1.052012329
857,8.536620082999999,-0.34682876590000006,-8.188871155,1.127754822
858,8.546625083,-0.1803749084,-8.154891815,1.073717194
859,8.556630083,-0.06556365967,-8.590485992,1.219963074
860,8.566635083,0.09370513916,-9.283095702999999,1.494941254
861,8.576640083,0.23216720579999997,-9.673483887,1.6666342159999998
862,8.586645082999999,0.4296066284,-9.666149139,1.67202301
863,8.596650083,0.6756948853,-9.479038239,1.5220349119999999
864,8.606655083,0.9386979675,-9.381291504,1.410816193
865,8.616660083,1.1936178590000002,-9.278155975,1.540147247
866,8.626665082999999,1.364562378,-9.216484222,1.7688716130000002
867,8.636670083,1.414708099,-9.370513916,1.9257453919999998
868,8.646675083,1.234931946,-9.533973999,1.8922151180000002
869,8.656680083,0.8520281982,-9.744885406,1.8547929380000001
870,8.666685082999999,0.5414241028,-9.928852844,1.9767892459999998
871,8.676690082999999,0.30252090449999997,-10.07075775,1.840123444
872,8.686695083,0.05254074097,-10.01118164,1.448986816
873,8.696700083,-0.20237915039999999,-9.941576385,1.024020538
874,8.706705083,-0.4748126221,-9.825867004,0.6849755859000001
875,8.716710082999999,-0.7708969116,-9.634714508,0.46313690189999995
876,8.726714083,-1.023122406,-9.548493805,0.5328918457
877,8.736719082999999,-1.263522491,-9.520801392000001,0.8181985474
878,8.746724083,-1.472637634,-9.57828186,1.081950073
879,8.756729083,-1.57966507,-9.585616607999999,1.255738678
880,8.766734083,-1.5470329280000001,-9.496102752999999,1.398092651
881,8.776739082999999,-1.294807434,-9.319170685,1.54104538
882,8.786744083,-0.7939489745999999,-9.147028656,1.617236938
883,8.796749083,-0.3367996216,-9.329948273,1.5587086490000002
884,8.806754083,0.1022373962,-9.765243072999999,1.315464478
885,8.816759082999999,0.5604345703,-10.36010605,0.9035211181999999
886,8.826764082999999,0.9764195251000001,-10.71681427,0.49726593020000004
887,8.836769083,1.346150665,-10.79195801,0.1758842468
888,8.846774083,1.570833435,-10.80034058,-0.00628692627
889,8.856779083,1.595382385,-10.76695999,-0.06750961304
890,8.866784082999999,1.427281952,-10.64361649,-0.17633331300000002
891,8.876789083,1.250200195,-10.45830185,-0.3817062378
892,8.886794083,1.156644745,-10.24110352,-0.4390370178
893,8.896799083,1.217418365,-10.0833316,-0.1802252197
894,8.906804082999999,1.398691406,-10.05698639,0.1610650635
895,8.916809082999999,1.558858337,-10.0448616,0.3046165466
896,8.926814083,1.6266673280000001,-10.09156448,0.109871521
897,8.936819083,1.5452366640000001,-10.26355682,-0.3603007507
898,8.946824083,1.345252533,-10.37522461,-0.8779243469
899,8.956829082999999,1.102307739,-10.42222687,-1.338516541
900,8.966834083,1.094823303,-10.78761703,-1.612895966
901,8.976839083,1.4705419919999998,-11.42783569,-1.6280145259999999
902,8.986844083,2.147883453,-12.07688599,-1.263223114
903,8.996849082999999,3.0066476439999996,-12.5240062,-0.5514532471
904,9.006854083,3.8666093439999996,-12.54062164,0.2794688416
905,9.016859083,4.352498932,-11.94036987,1.185834045
906,9.026864083,4.426145782,-10.96260315,2.083217926
907,9.036869083,4.283791808999999,-10.46099625,2.4278013609999998
908,9.046874082999999,3.8787341310000003,-10.78162949,1.691183167
909,9.056879083,3.157683563,-11.57707535,0.8077203369
910,9.066884083,1.956880646,-12.62669266,1.196162567
