"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,-3.935316467E0,2.307900696E0,8.629854126E0
9.978999849E-3,-3.914809113E0,2.140099640E0,8.568182373E0
1.992799994E-2,-3.856580200E0,2.209106140E0,8.472082214E0
2.990700002E-2,-3.845652924E0,2.294279022E0,8.407266998E0
3.985599987E-2,-3.900438995E0,2.328258362E0,8.345146179E0
4.983499995E-2,-3.960464172E0,2.344125366E0,8.390801239E0
5.978399981E-2,-4.044140167E0,2.304607544E0,8.456215210E0
6.976299989E-2,-4.060456238E0,2.297422485E0,8.444838867E0
7.971199998E-2,-4.068838806E0,2.193089447E0,8.521479492E0
8.969099983E-2,-4.054319000E0,2.190395050E0,8.481961670E0
9.963999991E-2,-4.051774292E0,2.197131042E0,8.359216919E0
1.096190000E-1,-3.992796936E0,2.127825165E0,8.186176758E0
1.195679998E-1,-3.897445221E0,2.045047302E0,7.995473328E0
1.295469999E-1,-3.866459656E0,1.905687103E0,7.851921844E0
1.394960000E-1,-3.947291565E0,1.892813873E0,7.782466278E0
1.494749999E-1,-3.812122650E0,1.883233795E0,7.791447601E0
1.594240000E-1,-3.599564667E0,1.702858887E0,7.918084259E0
1.694029998E-1,-3.478616180E0,1.467248840E0,7.689659271E0
1.793519999E-1,-3.665128326E0,1.205742645E0,7.649842072E0
1.893310000E-1,-3.971241760E0,1.161434784E0,7.677085419E0
1.992799998E-1,-4.176614685E0,1.275946655E0,7.743247833E0
2.092589999E-1,-4.249363403E0,1.253193970E0,7.777676239E0
2.192080000E-1,-4.305197296E0,1.073567505E0,7.793243866E0
2.291869998E-1,-4.168232117E0,8.898994446E-1,7.630831604E0
2.391359999E-1,-4.498445435E0,3.246748352E-1,8.193960571E0
2.491150000E-1,-5.077291718E0,-6.514453125E-1,8.002359009E0
2.590639999E-1,-5.275479584E0,-3.034190369E-1,7.993078308E0
2.690429999E-1,-5.452711029E0,-4.059558105E-1,8.096213837E0
2.789919998E-1,-5.200635223E0,-6.221063232E-1,7.982001343E0
2.889709999E-1,-5.279970245E0,-8.638536072E-1,7.841743011E0
2.989200000E-1,-5.405858459E0,-5.725593567E-1,8.101153564E0
3.088989998E-1,-5.328619080E0,1.980381775E-1,8.579558716E0
3.188479999E-1,-5.359754333E0,1.059347076E0,8.740923157E0
3.287960000E-1,-5.174140320E0,1.843715973E0,9.131910095E0
3.387749998E-1,-4.988077240E0,2.412832489E0,9.359586639E0
3.487239999E-1,-5.277275848E0,2.222428436E0,9.639055481E0
3.587030000E-1,-5.751040649E0,1.462758179E0,9.038204956E0
3.686519999E-1,-6.220464478E0,4.400848389E-1,8.248147888E0
3.786309999E-1,-6.703809357E0,-4.513114929E-1,7.311246185E0
3.885799998E-1,-6.687193909E0,-7.834707642E-1,6.721173248E0
3.985589999E-1,-6.305637360E0,-6.066883850E-1,6.786736908E0
4.085080000E-1,-6.048172760E0,-1.317260742E-2,7.005731506E0
4.184869998E-1,-6.037694550E0,8.345146179E-1,6.951693878E0
4.284359999E-1,-6.633156281E0,1.615440674E0,6.901398468E0
4.384150000E-1,-7.178472290E0,1.529669037E0,7.711513824E0
4.483639998E-1,-7.121740265E0,1.676363983E0,8.307873688E0
4.583429999E-1,-7.901917877E0,1.317560120E0,7.018604736E0
4.682797499E-1,-6.898255005E0,1.451830902E0,7.231162720E0
4.782587499E-1,-5.467081146E0,1.672921143E0,7.721393280E0
4.882077498E-1,-5.904920654E0,1.316512299E0,6.922504578E0
4.981567499E-1,-6.437513123E0,5.698649597E-1,6.544091492E0
5.081357500E-1,-7.222780151E0,1.496887207E-1,4.899012451E0
5.180847498E-1,-6.623276825E0,5.089416504E-1,6.390810242E0
5.280637499E-1,-6.300398254E0,6.292913818E-1,5.665867767E0
5.380127500E-1,-6.166875916E0,1.037342834E-1,5.101241913E0
5.479917498E-1,-6.371650085E0,-6.703060913E-1,4.856201477E0
5.579407499E-1,-6.484365692E0,-7.042854309E-1,4.382286987E0
5.679197500E-1,-6.382128296E0,-6.289920044E-1,4.580923920E0
5.778687499E-1,-6.180796967E0,-9.105564880E-1,4.932991791E0
5.878477499E-1,-5.904621277E0,-1.558708649E0,5.225782928E0
5.977967498E-1,-5.777236176E0,-2.006577301E0,5.705385590E0
6.077447499E-1,-6.062692566E0,-2.522404633E0,5.725892944E0
6.177247500E-1,-6.085744629E0,-3.309318237E0,5.467829590E0
6.276727498E-1,-5.932463379E0,-3.679348755E0,5.316045227E0
6.376527499E-1,-6.027066650E0,-3.609743500E0,5.004243622E0
6.476007500E-1,-6.361321564E0,-3.722608795E0,5.069208527E0
6.575807498E-1,-6.656956787E0,-4.058809662E0,5.058281250E0
6.675287499E-1,-6.955136719E0,-3.640429688E0,4.954097900E0
6.775087500E-1,-7.119045868E0,-3.202590179E0,5.024900665E0
