"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.541439998E-1,-1.335911512E0,1.999573857E-1,1.102978349E0
1.641229999E-1,-1.341194987E0,3.160914183E-1,1.193133593E0
1.741330000E-1,-1.311484456E0,4.739921093E-1,1.257461190E0
1.841119998E-1,-1.250025034E0,6.510824561E-1,1.306928992E0
1.941219999E-1,-1.141948104E0,8.046419621E-1,1.359721661E0
2.041010000E-1,-9.927406907E-1,8.869421482E-1,1.427540898E0
2.141109998E-1,-8.488920927E-1,8.956653476E-1,1.485274792E0
2.240899999E-1,-7.131829858E-1,8.231844902E-1,1.544630766E0
2.341000000E-1,-5.250735283E-1,7.919141650E-1,1.549081445E0
2.440789999E-1,-3.777715862E-1,7.852871418E-1,1.387409568E0
2.540889999E-1,-2.882126868E-1,9.479711056E-1,1.131771088E0
2.640680000E-1,-2.622975409E-1,1.157856941E0,9.201956391E-1
2.740779999E-1,-2.603814006E-1,1.455084324E0,7.309204936E-1
2.840570000E-1,-2.697326541E-1,1.767129064E0,4.904644191E-1
2.940669998E-1,-3.100803196E-1,2.064137936E0,3.374716938E-1
3.040459999E-1,-3.276868463E-1,2.307037115E0,2.730925679E-1
3.140560000E-1,-3.462698758E-1,2.442566156E0,2.951198518E-1
3.240349998E-1,-4.009716809E-1,2.459651947E0,4.585984945E-1
3.340449999E-1,-5.399759412E-1,2.291356325E0,7.649887800E-1
3.440250000E-1,-7.705051899E-1,1.954365253E0,1.062948346E0
3.540339998E-1,-1.045429707E0,1.446333408E0,1.198840618E0
3.640139999E-1,-1.227211118E0,8.800735474E-1,1.190500736E0
3.740230000E-1,-1.329699397E0,5.500322580E-1,1.058743477E0
3.840029999E-1,-1.337379932E0,5.622316599E-1,8.065894842E-1
3.940119999E-1,-1.205236316E0,6.996529102E-1,5.984067321E-1
4.039919998E-1,-8.857889771E-1,7.419878244E-1,5.154299140E-1
4.140009999E-1,-5.085351467E-1,6.807990074E-1,5.290578604E-1
4.239810000E-1,-1.891684681E-1,6.473067999E-1,6.474199891E-1
4.339899998E-1,-2.938971296E-2,6.137112975E-1,7.859426737E-1
4.439699999E-1,7.321604062E-3,4.166352749E-1,8.178432584E-1
4.539790000E-1,3.690293059E-2,1.231426746E-1,7.855127454E-1
4.639467499E-1,1.018719599E-1,1.457372010E-1,5.715405941E-1
4.739557500E-1,9.664338082E-2,1.516055316E-2,5.500827432E-1
4.839357499E-1,3.619897366E-2,4.725804925E-2,5.892310739E-1
4.939147499E-1,6.489549298E-3,1.645825505E-1,5.524597168E-1
5.039247498E-1,4.135589302E-2,3.096576929E-1,4.525415301E-1
5.139037499E-1,-3.449173644E-2,5.648966432E-1,3.618172109E-1
5.239137500E-1,-2.699729204E-1,5.640050173E-1,2.904300988E-1
5.338927498E-1,-6.711938381E-1,7.628350258E-1,1.943858564E-1
5.439027499E-1,-1.277990103E0,9.084782600E-1,7.304935902E-2
5.538817500E-1,-1.994785666E0,9.563530684E-1,-9.072332829E-2
5.638917498E-1,-2.700516939E0,1.159568191E0,-2.273865640E-1
5.738707499E-1,-3.310004950E0,1.360867023E0,-3.302378356E-1
5.838807500E-1,-3.778118134E0,1.647076607E0,-4.112462103E-1
5.938597498E-1,-4.107016563E0,1.987769246E0,-5.359601974E-1
6.038697499E-1,-4.410016537E0,2.251419544E0,-7.257504463E-1
6.138487500E-1,-4.712714672E0,2.327089071E0,-9.474615455E-1
6.238587499E-1,-5.001490593E0,2.331860781E0,-1.092635155E0
6.338377499E-1,-5.166386604E0,2.199254751E0,-1.059748054E0
6.438477498E-1,-5.098384380E0,2.008422375E0,-8.740543127E-1
6.538267499E-1,-4.784102917E0,1.754328609E0,-6.068503261E-1
6.638367500E-1,-4.311478615E0,1.500845909E0,-2.872948945E-1
6.738157498E-1,-3.864776850E0,1.358026266E0,-1.602424495E-2
6.838257499E-1,-3.578030348E0,1.249623895E0,1.046764106E-1
6.938047500E-1,-3.465110779E0,1.209354401E0,8.377113938E-2
7.038147498E-1,-3.580731392E0,1.135586739E0,-4.037708640E-1
7.137937499E-1,-3.843006134E0,1.338321209E0,-7.808406353E-1
7.238037500E-1,-3.499320745E0,1.255622387E0,-6.243622899E-1
7.337827499E-1,-3.060011625E0,9.446240067E-1,-4.989383221E-1
7.437927499E-1,-2.832030535E0,8.934223652E-1,-3.128499985E-1
7.537717498E-1,-2.812732935E0,9.868947268E-1,-2.466739118E-1
7.637817499E-1,-2.944448709E0,1.216223121E0,-2.860316038E-1
7.737607500E-1,-3.113362312E0,1.351886630E0,-3.669251204E-1
7.837707498E-1,-3.275109768E0,1.333417296E0,-3.803527653E-1
7.937497499E-1,-3.392037392E0,1.119779348E0,-3.379568458E-1
8.037597500E-1,-3.418983459E0,8.863465786E-1,-2.920401692E-1
8.137387498E-1,-3.364780664E0,6.445019841E-1,-2.721817791E-1
8.237487499E-1,-3.235466003E0,4.002959430E-1,-3.009609878E-1
8.337277500E-1,-3.043855667E0,1.788394749E-1,-3.549041152E-1
8.437377498E-1,-2.787168264E0,2.572183311E-2,-4.050290585E-1
8.537167499E-1,-2.470530510E0,-8.716317266E-2,-4.516277015E-1
8.637267500E-1,-2.134917021E0,-1.367200911E-1,-4.663921893E-1
8.737057499E-1,-1.859100342E0,-8.732057363E-2,-4.257611632E-1
8.837157500E-1,-1.712658167E0,-2.996381186E-2,-3.612282872E-1
8.936947498E-1,-1.714711905E0,3.254377097E-2,-2.889050841E-1
9.037047499E-1,-1.786311626E0,7.713760436E-2,-2.138999552E-1
9.136837500E-1,-1.894814134E0,9.939576685E-2,-1.205372438E-1
9.236937498E-1,-1.969577312E0,5.196779966E-2,1.475841738E-2
9.336727499E-1,-1.981017947E0,-6.902572513E-2,1.846587658E-1
9.436827500E-1,-1.959362507E0,-2.364666760E-1,3.714341223E-1
9.536617498E-1,-1.915719509E0,-3.999046087E-1,5.334445834E-1
9.636717499E-1,-1.893346310E0,-4.698913693E-1,6.410138607E-1
9.736507500E-1,-1.894083977E0,-4.229723513E-1,6.770296693E-1
9.836607499E-1,-1.901915789E0,-2.334692776E-1,6.361348033E-1
9.936397499E-1,-1.932206392E0,3.760164231E-2,5.923146009E-1
1.003649750E0,-1.967851281E0,2.301484644E-1,5.872771740E-1
1.013628750E0,-2.009473324E0,3.262004256E-1,6.377057433E-1
1.023638750E0,-2.041744709E0,3.478348851E-1,7.486541867E-1
1.033617750E0,-2.037596703E0,3.368426561E-1,8.728384972E-1
1.043627750E0,-1.975097656E0,2.907047570E-1,9.505802393E-1
1.053606750E0,-1.881869197E0,2.542660534E-1,9.845869541E-1
1.063616750E0,-1.770967841E0,2.328017652E-1,9.533923268E-1
1.073595750E0,-1.645144224E0,2.466861308E-1,8.675631881E-1
1.083605750E0,-1.546424985E0,3.279629052E-1,7.935460806E-1
1.093584750E0,-1.457492471E0,3.840176463E-1,7.131367326E-1
1.103594750E0,-1.421375632E0,3.802817464E-1,6.492812037E-1
1.113573750E0,-1.437634468E0,3.452023268E-1,6.451637149E-1
1.123583750E0,-1.481766224E0,3.065249920E-1,6.346521974E-1
1.133562750E0,-1.549673676E0,2.947972119E-1,6.332542896E-1
1.143572750E0,-1.620155334E0,3.452111483E-1,6.166343689E-1
1.153551750E0,-1.555627465E0,3.442167044E-1,5.638595819E-1
1.163561750E0,-1.242728353E0,2.200614810E-1,5.186212063E-1
1.173540750E0,-8.130089045E-1,-1.170515791E-1,5.652435422E-1
1.183550750E0,-5.086823106E-1,-3.991839290E-1,5.641274452E-1
1.193529750E0,-4.466665983E-1,-4.318800867E-1,4.174530506E-1
1.203539750E0,-5.699299574E-1,-2.266438603E-1,1.401081234E-1
1.213518750E0,-7.073687911E-1,1.456831098E-1,-1.737885475E-1
1.223498750E0,-7.318508625E-1,4.819703102E-1,-4.254757166E-1
1.233507750E0,-6.620832086E-1,6.256409287E-1,-5.391514301E-1
1.243487750E0,-5.172673464E-1,5.536996126E-1,-5.434476733E-1
1.253496750E0,-3.967553079E-1,4.431656599E-1,-5.148280263E-1
1.263476750E0,-3.431346714E-1,4.006320536E-1,-5.542992949E-1
1.273485750E0,-3.133336604E-1,4.199942946E-1,-5.786482692E-1
1.283465750E0,-2.851442993E-1,3.342538178E-1,-5.830008388E-1
1.293474750E0,-3.449866176E-1,2.427020669E-1,-5.601807237E-1
1.303454750E0,-4.622641802E-1,2.299793363E-1,-5.372782946E-1
1.313463750E0,-5.224303007E-1,2.732290626E-1,-5.398093462E-1
1.323443750E0,-5.433741212E-1,2.712308764E-1,-5.707226992E-1
1.333452750E0,-5.230840445E-1,2.184941769E-1,-5.745429993E-1
1.343432750E0,-4.965849519E-1,1.674163342E-1,-6.061596870E-1
1.353441750E0,-4.481258094E-1,1.880017817E-1,-7.470124364E-1
1.363421750E0,-3.313252032E-1,3.212162852E-1,-9.381969571E-1
1.373430750E0,-2.157418728E-1,4.225003123E-1,-1.041144013E0
1.383410750E0,-1.382946968E-1,3.595993817E-1,-1.044549227E0
1.393419750E0,-9.305876493E-2,2.426394820E-1,-1.065132260E0
1.403399750E0,-4.482592642E-2,2.636233270E-1,-1.098620772E0
1.413408750E0,4.531275481E-2,3.758364022E-1,-1.160955191E0
1.423388750E0,1.391577274E-1,5.047235489E-1,-1.264616728E0
1.433397750E0,1.843398511E-1,6.862917542E-1,-1.391595244E0
1.443377750E0,2.135798633E-1,8.662583232E-1,-1.526482344E0
1.453387750E0,2.349533290E-1,9.257030487E-1,-1.636683106E0
1.463375583E0,2.922038138E-1,7.631335258E-1,-1.722436786E0
1.473385583E0,4.031066298E-1,5.127191544E-1,-1.737439632E0
1.483364583E0,4.866386652E-1,1.586537361E-1,-1.713222623E0
1.493374583E0,4.828905463E-1,-2.249532938E-1,-1.713440537E0
1.503353583E0,3.930155039E-1,-4.856005907E-1,-1.612983823E0
1.513363583E0,3.685548902E-1,-6.926946640E-1,-1.544292331E0
1.523342583E0,3.536144793E-1,-8.092457652E-1,-1.527889490E0
1.533352583E0,3.496306539E-1,-8.330760002E-1,-1.546351552E0
1.543331583E0,3.674103618E-1,-8.373160362E-1,-1.598607421E0
1.553341583E0,3.871856630E-1,-8.534039259E-1,-1.646015525E0
1.563320583E0,3.539465368E-1,-9.056767225E-1,-1.705226302E0
1.573330583E0,2.628293931E-1,-9.916057587E-1,-1.734412193E0
1.583309583E0,1.892941892E-1,-9.640238881E-1,-1.773524523E0
1.593319583E0,1.644551456E-1,-7.674874067E-1,-1.829639435E0
1.603298583E0,2.084880024E-1,-4.078251123E-1,-1.841133952E0
1.613308583E0,2.259719223E-1,-9.166527539E-2,-1.847345471E0
1.623287583E0,2.277873605E-1,2.272969782E-1,-1.854318500E0
1.633297583E0,1.824052334E-1,5.389709473E-1,-1.825567603E0
1.643276583E0,1.658776104E-1,6.451435089E-1,-1.778320789E0
1.653286583E0,2.072708607E-1,5.233619213E-1,-1.685275078E0
1.663265583E0,2.927443683E-1,2.790664732E-1,-1.507829547E0
