"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.547540000E-1,-6.122539043E-1,9.504412115E-2,-3.701593727E-2
1.647340000E-1,-6.358055472E-1,1.883483678E-2,2.979185618E-2
1.747130000E-1,-5.882547498E-1,-9.359165095E-3,1.188590750E-1
1.846920000E-1,-5.013080835E-1,1.996037364E-2,1.871316135E-1
1.946710000E-1,-4.270262420E-1,4.443540797E-2,2.111825794E-1
2.046510000E-1,-3.799687326E-1,2.833393589E-2,1.899220347E-1
2.146600000E-1,-3.515904248E-1,-3.228795528E-2,1.324800104E-1
2.246400000E-1,-3.444947004E-1,-1.085510403E-1,5.715303496E-2
2.346190000E-1,-3.245485723E-1,-1.304298937E-1,-1.131616347E-2
2.445980000E-1,-2.876179814E-1,-9.293337911E-2,-5.755369738E-2
2.545770000E-1,-2.638639510E-1,-3.873072565E-2,-5.905737355E-2
2.645570000E-1,-2.717647552E-1,-7.183781266E-2,1.320510544E-2
2.745360000E-1,-3.152883351E-1,-1.280239373E-1,1.352356821E-1
2.845150000E-1,-3.738653660E-1,-1.433333904E-1,2.092398703E-1
2.945250000E-1,-4.338060021E-1,-8.724144846E-2,1.667198092E-1
3.045040000E-1,-4.549163580E-1,2.345843613E-2,3.800177947E-2
3.144830000E-1,-4.147328138E-1,1.493805796E-1,-8.712986112E-2
3.244630000E-1,-3.248939812E-1,2.619116604E-1,-1.406972259E-1
3.344420000E-1,-1.931227148E-1,4.007318914E-1,-1.461040974E-1
3.444210000E-1,-1.799778268E-2,5.612600446E-1,-1.501459777E-1
3.544000000E-1,1.585168839E-1,7.052275538E-1,-1.249128729E-1
3.644100000E-1,2.793788314E-1,7.666422129E-1,-2.577723563E-2
3.743890000E-1,2.971631885E-1,7.106805444E-1,1.661438495E-1
3.843690000E-1,2.149777561E-1,6.144328713E-1,3.525054455E-1
3.943480000E-1,6.772404164E-2,5.392311811E-1,4.176226556E-1
4.043270000E-1,-1.087633744E-1,5.173797011E-1,3.165729940E-1
4.143060000E-1,-2.495463043E-1,4.985456765E-1,1.535660028E-1
4.242860000E-1,-3.095262647E-1,4.557026029E-1,5.199971050E-2
4.342650000E-1,-3.087222874E-1,3.391801119E-1,2.655901015E-2
4.442750000E-1,-2.752905786E-1,1.863447577E-1,4.064180702E-2
4.542540000E-1,-2.317284346E-1,9.687227011E-2,5.746158957E-2
4.642330000E-1,-1.836450547E-1,6.914343685E-2,6.597491354E-2
4.742120000E-1,-1.187972650E-1,9.102752060E-2,7.659057528E-2
4.841920000E-1,-5.180518329E-2,1.213404164E-1,7.269942760E-2
4.941710000E-1,-3.038518690E-2,1.506666541E-1,3.779371828E-2
5.041500000E-1,-5.800615996E-2,1.901267171E-1,-2.056839317E-2
5.141600000E-1,-8.968455344E-2,1.998634189E-1,-6.815534085E-2
5.241390000E-1,-8.443520218E-2,1.666639149E-1,-6.803549826E-2
5.341180000E-1,-6.237551197E-2,8.079511672E-2,-4.441744462E-2
5.440980000E-1,-5.839994550E-2,-4.141761363E-2,-1.481667534E-2
5.540770000E-1,-9.155647457E-2,-1.362661421E-1,1.031938940E-3
5.640560000E-1,-1.454080045E-1,-1.874923110E-1,4.391195253E-4
5.740350000E-1,-1.937296391E-1,-2.101772875E-1,-7.634218317E-3
5.840150000E-1,-2.053511441E-1,-1.963368356E-1,-6.578071043E-5
5.940240000E-1,-1.683980823E-1,-1.530048698E-1,1.370338257E-2
6.040040000E-1,-1.041165590E-1,-1.316830665E-1,1.710530370E-2
6.139830000E-1,-5.202035606E-2,-1.177001223E-1,-4.555247724E-4
6.239620000E-1,-3.166634589E-2,-1.166292652E-1,-2.302128635E-2
6.339410000E-1,-1.747869141E-2,-1.019966304E-1,-4.303263128E-2
6.439210000E-1,8.902581409E-3,-8.523416519E-2,-5.608878285E-2
6.539000000E-1,1.862292737E-2,-5.258997157E-2,-4.809857160E-2
6.639100000E-1,-3.893566318E-3,1.183588989E-2,-3.405119479E-2
6.738890000E-1,-3.698468208E-4,1.313099116E-1,-1.577447169E-2
6.838680000E-1,9.335531294E-2,2.435645461E-1,1.977361273E-3
6.938470000E-1,2.101656497E-1,2.752385437E-1,2.287607454E-2
7.038270000E-1,2.042489052E-1,2.215534747E-1,4.010459781E-2
7.138060000E-1,9.121761471E-2,1.916820407E-1,3.358514234E-2
7.237850000E-1,-3.203907609E-2,1.688257158E-1,5.078783259E-2
7.337640000E-1,-1.336182654E-1,1.288890094E-1,1.137999967E-1
7.437740000E-1,-2.262672484E-1,9.916147590E-2,2.087534070E-1
7.537530000E-1,-2.834895849E-1,1.656648964E-1,2.822532654E-1
7.637330000E-1,-2.743200660E-1,3.202422261E-1,3.269842565E-1
7.737120000E-1,-1.831074357E-1,5.197664499E-1,3.294453919E-1
7.836910000E-1,-6.876835227E-2,6.322663426E-1,3.128815889E-1
7.936700000E-1,-9.733241983E-3,6.254096627E-1,3.008564115E-1
8.036500000E-1,-2.825552784E-2,5.914024115E-1,2.773199379E-1
8.136600000E-1,-8.938039839E-2,5.777283907E-1,2.599659860E-1
8.236390000E-1,-1.505207270E-1,5.955162048E-1,2.631734908E-1
8.336180000E-1,-1.940241456E-1,6.486861706E-1,2.791427076E-1
8.435970000E-1,-1.932667494E-1,7.524711490E-1,2.710187137E-1
8.535760000E-1,-1.367510110E-1,8.426833153E-1,2.130099982E-1
8.635560000E-1,-3.040246852E-2,8.570178151E-1,1.740186661E-1
8.735350000E-1,5.247681402E-3,7.087335587E-1,1.896127611E-1
8.835140000E-1,-1.019488126E-1,4.573846161E-1,2.165357172E-1
8.934877917E-1,-2.458902895E-1,2.579627633E-1,1.924050301E-1
9.034667917E-1,-3.508393466E-1,1.314934790E-1,1.036200225E-1
9.134467917E-1,-4.350292385E-1,6.324633956E-2,8.431976661E-3
9.234257917E-1,-4.915465713E-1,2.916733921E-1,-8.647030592E-2
9.334047917E-1,-5.861803889E-1,5.673875213E-1,-2.471800894E-1
9.433837917E-1,-4.762344658E-1,6.542731524E-1,-2.625829875E-1
9.533627917E-1,-2.846872807E-1,7.359988689E-1,-2.143805027E-1
9.633727917E-1,-1.125064790E-1,8.719942570E-1,-2.114885896E-1
9.733527917E-1,2.370888181E-2,9.780041575E-1,-2.717240453E-1
9.833317917E-1,1.581958532E-1,1.073246598E0,-3.681182265E-1
9.933107917E-1,3.110390306E-1,1.190039992E0,-4.803961217E-1
1.003289792E0,4.565195441E-1,1.322101355E0,-6.214552522E-1
1.013268792E0,5.521341562E-1,1.398740888E0,-7.532984018E-1
1.023248792E0,4.376113415E-1,1.413040996E0,-8.427190781E-1
1.033227792E0,5.842478573E-2,1.447252393E0,-8.854697943E-1
1.043237792E0,-4.738013148E-1,1.492295146E0,-9.122870564E-1
1.053216792E0,-9.558542371E-1,1.575762987E0,-9.641784430E-1
1.063195792E0,-1.210728645E0,1.699187875E0,-1.078778863E0
1.073175792E0,-1.200424910E0,1.899710059E0,-1.169730067E0
1.083154792E0,-9.315797687E-1,2.202826262E0,-1.241081715E0
1.093133792E0,-4.954438210E-1,2.627653837E0,-1.356957674E0
1.103112792E0,-4.946208000E-2,2.994594574E0,-1.460191846E0
1.113122792E0,3.006919324E-1,3.075441599E0,-1.513526797E0
1.123101792E0,5.029355288E-1,2.931880474E0,-1.623992920E0
1.133081792E0,4.982380867E-1,2.781786919E0,-1.797824025E0
1.143060792E0,2.672834396E-1,2.808042765E0,-1.987647533E0
1.153039792E0,-4.631041735E-2,2.963712931E0,-2.127312660E0
1.163018792E0,-2.489213049E-1,3.092987537E0,-2.236590624E0
1.172998792E0,-2.862111330E-1,3.170229435E0,-2.370368719E0
