,Time (s),X (rad/s),Y (rad/s),Z (rad/s)
788,8.0035535,-0.030168171969999998,0.01125220582,0.004959078506
789,8.0135025,-0.04007566348,0.003570050001,0.006119950209
790,8.0234815,-0.05279337987,0.0006923787296000001,0.004810143262
791,8.0334305,-0.060378331689999995,0.003869529814,0.0025997199119999997
792,8.0434095,-0.061930529770000006,0.01258259267,-0.00033654365689999996
793,8.0533585,-0.05762579292,0.02871788666,-0.005647153594
794,8.0633375,-0.04713756591,0.02927275002,-0.010502436200000001
795,8.0733165,-0.037619698789999996,0.02178820223,-0.007806784473
796,8.0832655,-0.03532783315,0.007143728435,-0.006467068568
797,8.0932445,-0.042956724759999995,0.002785999328,0.001681138761
798,8.1031935,-0.05088796467,0.008278056979,0.009190414101
799,8.1131725,-0.05006930977,0.014647539709999999,0.01089270692
800,8.1231215,-0.04182674736,0.01864554361,0.007843484171
801,8.1331005,-0.028411075469999998,0.022002458569999998,0.001410085708
802,8.1430795,-0.01585607976,0.0265179798,-0.0013081387149999999
803,8.1530285,-0.0075084008279999994,0.027224246410000003,-0.002798976144
804,8.1630075,-0.007871922106,0.02758670598,-0.001506278059
805,8.1729565,-0.010593404990000001,0.022754397239999998,-0.0007291676011
806,8.1829355,-0.005509486422,0.0123330541,0.001553363865
807,8.1928845,-3.163143992e-05,0.008746042848,0.003115840489
808,8.2028635,0.005557600409,0.008836720139,0.003628030419
809,8.2128435,0.009942228906,0.01022236049,0.002066352637
810,8.2227915,0.014481881630000002,0.0036951527000000004,0.0023891597519999997
811,8.2327715,0.0169551596,-0.003776080906,0.002544688294
812,8.2427195,0.012981504199999999,-0.007062951103,0.004001713358
813,8.2526995,0.011743667539999999,-0.007886134088,0.002935117576
814,8.2626475,0.011686599809999998,-0.010567339140000001,0.001615479472
815,8.2726275,0.01442992128,-0.01015827805,0.002175542293
816,8.2826065,0.01667187363,-0.0115597602,-0.0012561331969999999
817,8.2925555,0.01864420995,-0.012848729270000001,-0.0008726378437000001
818,8.3025345,0.01864045486,-0.018693774939999998,0.0005105757155
819,8.3124825,0.01578101888,-0.022024856880000002,-0.0014500436369999999
820,8.3224625,0.009508932941000001,-0.02317873761,0.0016026963709999998
821,8.3324105,0.00754804723,-0.02842622995,0.00654578954
822,8.3423905,0.005180759355,-0.0321880877,0.007388890721
823,8.3523695,0.004594864324,-0.028989629819999998,0.010485614649999999
824,8.3623185,0.007831191644,-0.02842170373,0.0113120582
825,8.3722975,0.014311993490000001,-0.029361799360000003,0.01017994806
826,8.3822465,0.010936120530000001,-0.02628904395,0.006925289985
827,8.3922255,0.003930142149,-0.02481951192,0.003540145932
828,8.4021745,-0.004425128922,-0.026862084869999997,0.006238033995
829,8.4121535,-0.01015891321,-0.04112064838,0.007411422674
830,8.4221325,-0.01104883663,-0.05880430713,0.01075728051
831,8.4320815,-0.01319614425,-0.08596669137,0.019548641519999996
832,8.4420605,-0.024926301090000002,-0.1297810078,0.02668910846
833,8.4520095,-0.046521343289999996,-0.1782310903,0.02864653245
834,8.4619885,-0.08152113855000001,-0.2191923857,0.028821768239999997
835,8.4719375,-0.12235005939999999,-0.2555455863,0.02309677005
836,8.4819165,-0.1791771352,-0.284594804,0.008763371967
837,8.4918955,-0.2478696406,-0.29784536359999997,-0.021184407169999996
838,8.5018445,-0.3151770532,-0.2835098505,-0.04430197552
839,8.5118235,-0.3705069125,-0.2532427013,-0.06415134668
840,8.5217725,-0.4038107097,-0.24007889629999998,-0.07940610498
841,8.5317515,-0.417550236,-0.24585103989999998,-0.08822303265
