,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
2957,15.000061,1.89620769,-13.65413189,-3.94085598
2958,15.005005,2.0614075659999997,-13.58230591,-4.165910721
2959,15.01001,2.334346771,-13.68525696,-4.493916512
2960,15.015015,2.33913517,-13.95101357,-5.078101635
2961,15.02002,1.424550056,-14.63096619,-5.64552784
2962,15.025025,-0.19393034280000002,-14.84165668,-5.537788391
2963,15.03003,-2.327163935,-14.74828243,-5.23851347
2964,15.035034,-4.285621166,-14.70997524,-5.130774021000001
2965,15.040039,-5.693411827,-14.53519821,-4.967968464
2966,15.045044,-6.636727333,-14.15212631,-4.039018154
2967,15.050049,-7.647080421,-13.517663,-1.4963760380000002
2968,15.055054,-8.097189903,-13.02685165,0.8188169598999999
2969,15.060059,-8.310274124,-12.5599823,2.8012158869999997
2970,15.065003,-8.346187592,-12.21521664,4.211400986
2971,15.070007,-8.188169478999999,-11.9757967,4.86980629
2972,15.075012,-7.47469759,-11.98776817,4.948814869
2973,15.080017,-6.454767704,-12.2846489,4.400542736
2974,15.085022,-5.482721806,-12.96939087,2.4660277369999997
2975,15.090027,-5.209783077,-13.47217274,0.44771572950000005
2976,15.096008,-4.558559895,-13.64455509,-1.951274395
2977,15.101013,-4.254496574,-14.07072353,-3.6750996110000003
2978,15.106018,-4.996698856,-14.56632328,-3.988739967
2979,15.111023,-5.803544998,-14.87038708,-3.23456645
2980,15.116028,-5.841852188,-14.73391724,-1.7022774219999999
2981,15.121033,-5.489904404,-14.53280449,-0.1053448766
2982,15.127014,-5.27682066,-14.30774975,1.505952835
2983,15.132019,-4.620809078,-13.91270638,2.604891539
2984,15.137024,-4.187458992,-13.50569153,3.1340100769999997
2985,15.142029,-3.758896589,-13.17289734,3.7181952
2986,15.147034,-2.118868589,-12.68208599,2.995146275
2987,15.151977,-1.78128612,-12.31098557,0.7206547259999999
2988,15.157043,-2.379836559,-12.07635307,-2.317587137
2989,15.162048,-2.0757727619999997,-12.19845772,-5.552153587
2990,15.167053,-2.039859772,-11.72440529,-6.562506676
2991,15.172058,-1.620874524,-11.28147888,-5.738901615
2992,15.177002,-1.37666595,-10.83136845,-3.4668040280000003
2993,15.182007,-1.1444283720000001,-10.24957752,-1.1971008779999999
2994,15.187012,-0.6584054828,-9.646238327,0.19632454219999998
2995,15.192016,-0.6655880809,-8.829815865,0.6488286853
2996,15.197021,-0.5243301988,-7.855375767000001,-0.4381389022
2997,15.202026,0.09097966552000002,-7.20654726,-1.194706678
2998,15.207031,0.5722141862,-6.868964672000001,-1.1372457740000002
2999,15.212036,1.249773264,-6.399701117999999,-0.6679822803000001
3000,15.217041,1.740584612,-5.844246387,0.2418143749
3001,15.222046,1.6472107169999999,-5.118803024,1.304839969
3002,15.226989,1.328781962,-4.5370121,2.142810583
3003,15.232055,0.9169792533,-3.9695863719999998,2.195482969
3004,15.236999,0.43335050340000003,-3.6343982219999997,1.683123827
3005,15.242004,0.08619125932,-3.3063924310000004,1.158793569
3006,15.247009,-0.383072257,-3.019088268,0.7541735172
3007,15.252014,-0.9959878922,-2.779668093,0.6655880809
3008,15.257019,-1.4269442559999999,-2.482787132,0.6033388376
3009,15.263061,-1.453280449,-2.41574955,0.3327940404
3010,15.268005,-1.367089152,-2.657563925,0.29209262129999997
3011,15.27301,-1.453280449,-3.155557871,0.653617084
3012,15.278015,-1.656787634,-3.521870613,1.101332784
3013,15.28302,-1.800439715,-3.699041605,1.529894829
3014,15.288024,-1.8531121019999999,-3.737348795,1.9776105880000001
3015,15.293029,-2.1045033930000003,-3.6918590069999997,2.432508945
3016,15.298034,-2.458845139,-3.5314474110000003,2.8299465180000003
3017,15.303039,-2.7485435010000003,-3.337517262,2.956839085
3018,15.308044,-2.944868088,-3.019088268,2.949656487
3019,15.312927,-3.08133769,-2.755726099,2.916137695
3020,15.318054,-3.035847664,-2.576161146,2.79163909
3021,15.323059,-3.01429987,-2.4420857430000003,2.662352324
3022,15.328002,-2.9975404739999996,-2.281674147,2.425326347
3023,15.333007,-2.9400796889999996,-2.070984364,1.881842494
3024,15.338012,-2.7940332889999997,-1.800439715,1.156399369
3025,15.343017,-2.633621931,-1.726219416,0.39504328369999997
3026,15.348022,-2.456450939,-1.8483237030000002,-0.44771572950000005
3027,15.353027,-2.26970315,-2.183511972,-1.254561663
3028,15.358032,-1.9991583819999998,-2.640804529,-2.207453966
3029,15.363037,-1.5107412340000002,-3.141192675,-3.059789658
3030,15.368041,-1.058237195,-3.5027170180000002,-3.6080620289999996
3031,15.373046,-1.529894829,-4.86980629,-5.626373768
3032,15.378051,-0.758961916,-6.35421133,-7.184999466
3033,15.383056,0.07661445438999999,-8.044517517000001,-8.233659744
3034,15.388061,0.605733037,-9.758766174,-9.495404243
3035,15.393005,0.8212111592,-11.42034245,-11.44188976
3036,15.39801,0.873883605,-12.83052731,-13.39555836
3037,15.403014,0.15562310810000002,-14.07551193,-14.70279217
3038,15.408019,-2.0614075659999997,-15.5599165,-15.31810284
3039,15.413024,-4.072536945,-16.96052551,-16.27578354
3040,15.418029,-5.446808815,-18.41859436,-17.50640297
3041,15.423034,-6.995857238999999,-19.93651772,-19.25895882
3042,15.428039,-7.180211067,-20.58534622,-20.21663857
3043,15.433044,-6.155492783,-19.84074974,-19.1009407
3044,15.438049,-4.572925091,-17.56386375,-15.32528496
3045,15.443053,-3.7995979789999996,-15.27261257,-11.81059742
3046,15.448058,-2.954444885,-12.8448925,-8.513781547999999
3047,15.453002,-1.651999116,-10.42674828,-5.904101372
3048,15.458007,-0.316034615,-8.36294651,-3.926490784
3049,15.463012,0.8667010069,-6.72291851,-2.67432332
3050,15.468017,1.951274395,-5.4731450079999995,-2.597708941
3051,15.473022,2.576161146,-4.465186119,-4.276044369
3052,15.478026,2.11647439,-4.146757126000001,-6.366182327000001
3053,15.483031,1.436521053,-4.3143515589999994,-8.03494072
3054,15.488036,1.063025594,-5.128379822,-8.568847656
3055,15.493041,1.209071875,-6.50983429,-7.800309181
3056,15.498046,1.431732655,-8.240841866,-6.655880927999999
3057,15.503051,1.8315643069999998,-9.931148529,-6.627150536
3058,15.508056,1.778891921,-12.32056236,-7.165845871
3059,15.513061,1.953668594,-14.36281586,-6.928819656
3060,15.518004,2.173935175,-16.34282112,-3.912125587
3061,15.523009,3.6846764089999997,-17.44894218,2.7485435010000003
3062,15.528014,4.90811348,-18.2557888,10.46266174
3063,15.533019,4.0509891510000005,-19.64682007,11.76510715
3064,15.538024,-1.328781962,-21.59569931,4.307168961
3065,15.543029,-6.993463039,-23.56612778,-5.676652431
3066,15.548034,-9.986215591,-23.38177299,-15.94298935
3067,15.553038,-10.69011021,-21.36346245,-20.63562393
3068,15.558043,-10.38125896,-17.03713989,-14.5040741
3069,15.563048,-10.44829655,-10.18732834,-1.223437071
3070,15.568053,-9.39484787,-1.1827356820000001,12.38520527
3071,15.573058,-9.799467087,7.84340477,15.11220074
3072,15.578002,-12.98136139,11.17134476,7.821856976
3073,15.583007,-16.5870285,11.43710136,-0.038307227189999994
3074,15.588012,-17.49203682,10.08437729,-3.643975019
3075,15.594054,-12.94066048,6.406883717,-1.589749932
3076,15.599059,-6.993463039,1.975216389,3.438073635
3077,15.604003,-3.203441858,-2.8467059139999997,8.611943245
3078,15.609008,-0.9888052940000001,-6.950367451,12.5599823
3079,15.614012,0.5530605912,-11.12346077,15.00685596
3080,15.619017,0.6895300745999999,-13.8959465,14.30056667
3081,15.624022,0.490811348,-16.0363636,11.46583176
3082,15.629027,0.3806780577,-17.6955452,7.20894146
3083,15.634032,0.1651999205,-19.04347992,1.549048543
3084,15.639037,-0.1149216816,-20.0729866,-3.56496644
3085,15.644042,0.2418143749,-20.16875458,-6.835445881
3086,15.649047,0.6153098345,-18.9525013,-6.24168396
3087,15.655028,1.3455413580000002,-16.30930138,-3.454833031
3088,15.659911,2.19308877,-13.49611473,-1.15400517
3089,15.664977,2.63841033,-12.04522896,-0.2609679997
3090,15.671019,2.904166698,-10.79066753,0.03351882473
3091,15.676024,2.585737944,-10.23521233,-0.215478152
3092,15.682005,2.130839586,-10.01973438,-0.6033388376
3093,15.688048,2.001552582,-9.710882187000001,-0.7565677166
3094,15.693053,1.623268723,-9.50976944,-0.5243301988
3095,15.698058,0.7972691654999999,-9.473855972,-0.02394201607
3096,15.70294,-0.2130839527,-9.327810287,0.4165911078
3097,15.707945,-1.52510643,-8.995016097999999,0.174776718
3098,15.713011,-2.152387381,-8.535328865,-0.4501099288
3099,15.718016,-2.992752075,-8.271966934,-1.362300754
3100,15.723021,-3.842693806,-8.03494072,-2.525882721
3101,15.728026,-4.290409565,-7.668628216,-3.481169224
3102,15.733031,-4.458003521,-7.438784599,-3.9743747710000004
3103,15.738036,-4.197035789,-7.493851185,-3.4739866260000003
3104,15.74304,-3.9480385780000002,-7.735665797999999,-2.559401512
3105,15.748045,-3.7421371939999997,-7.946355343,-1.731007814
3106,15.754027,-2.870647907,-8.216899872,-1.223437071
3107,15.759032,-2.439691544,-8.549694061,-1.086967587
3108,15.765013,-1.431732655,-8.786720276,-0.8882488012
3109,15.770018,-0.806845963,-8.932766914,-0.7661445141
3110,15.775023,-0.3064578176,-8.939949036,-0.17956513170000002
3111,15.780028,0.14844051,-8.868123055,0.383072257
3112,15.785032,0.5267243981,-8.719682693,0.9552865028
3113,15.790037,0.9241618514,-8.444349289,1.2138602729999999
3114,15.795042,1.058237195,-8.291120529,1.177947283
3115,15.800047,0.7278373241,-8.398859977999999,0.9720458984
3116,15.805052,0.2418143749,-8.662221909,0.5003881454
3117,15.810057,0.4070142806,-8.532935143,-0.055066637689999996
3118,15.815001,1.027112484,-8.128314972,-0.2561795712
3119,15.820006,1.156399369,-7.9894509320000004,0.3806780577
3120,15.82501,0.586579442,-8.056488991,1.139639974
3121,15.830015,0.2849099934,-7.869740963,1.158793569
3122,15.83502,-0.0191536136,-7.764396191,0.8403648137999999
3123,15.840025,-0.3112462163,-7.6997528079999995,0.5602431892999999
3124,15.84503,-0.5793967843,-7.735665797999999,0.1867477298
3125,15.850035,-0.9361328483,-7.948749542000001,-0.3303998411
3126,15.85504,-1.357512355,-8.461109161,-0.8834604025
3127,15.860045,-1.7621324059999999,-8.956708908,-1.194706678
3128,15.865049,-2.238578558,-9.500192642,-1.4963760380000002
3129,15.870054,-2.671929121,-9.897629738,-1.900996208
3130,15.875977,-2.985569477,-10.0412817,-2.578555346
3131,15.881043,-3.0286650660000003,-9.9526968,-3.055001259
3132,15.886048,-2.8467059139999997,-9.931148529,-3.423708439
3133,15.891053,-2.5210943219999997,-9.988609314,-3.481169224
3134,15.896058,-2.1763293740000003,-10.0604353,-3.236960649
3135,15.902039,-1.800439715,-10.00297451,-2.7365725039999997
3136,15.907044,-1.3862427469999998,-9.806650162,-2.3295583719999997
3137,15.912049,-1.254561663,-9.50976944,-1.824381709
3138,15.917054,-1.321599364,-9.409213066,-1.290474772
3139,15.922059,-1.431732655,-9.670180321,-0.9911994934
3140,15.927002,-1.290474772,-10.23042393,-0.9504981041
3141,15.932007,-0.6416460276,-10.80024433,-1.082179189
3142,15.937012,0.5961562395000001,-11.23598862,-1.007958889
3143,15.942017,1.4796166419999999,-11.45864964,-0.8092401624
3144,15.947022,2.126051188,-11.56638813,-0.5626373887
3145,15.952027,2.511517525,-11.55441761,-0.2561795712
3146,15.957032,2.693476915,-11.48019695,-0.06703764945
3147,15.962037,2.779668093,-11.42752457,0.0359130241
3148,15.968018,2.923320293,-11.39161205,0.4501099288
3149,15.973023,2.82276392,-11.36527538,0.9911994934
3150,15.978028,2.513911724,-11.55202293,1.103726983
3151,15.983033,1.953668594,-11.901577,0.8236053586
3152,15.988037,1.130063176,-12.2654953,0.4548983276
3153,15.993042,0.39743748310000004,-12.54801083,0.06224924326
3154,15.998047,-0.2968810201,-12.77306652,-0.3758896589
3155,16.003052,-0.85473001,-12.91671848,-0.9121908545
3156,16.008057,-1.235408068,-12.72757626,-1.44849205
3157,16.013001,-1.563413739,-12.45703125,-1.929726601
3158,16.018006,-1.989581585,-12.46900272,-2.920926094
3159,16.023011,-2.403778553,-12.68687439,-4.000710964
3160,16.028015,-2.2553379540000003,-12.95023727,-4.774038315
3161,16.034058,-1.2210428709999999,-13.52005672,-4.436455727
3162,16.039002,-0.2082955539,-14.13536644,-3.586514235
3163,16.044007,0.9433154464,-14.26465416,-2.9712042810000003
3164,16.04895,2.0925323959999997,-13.85285091,-2.71263051
3165,16.055054,2.023100376,-13.48174953,-3.15795207
3166,16.060059,1.6472107169999999,-13.70919895,-3.79480958
3167,16.065003,1.4269442559999999,-14.06593513,-4.180276394
3168,16.070007,1.575384736,-14.18325043,-3.988739967
