"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.144409180E-1,-4.114837646E-1,3.014984131E-1,2.716369629E-1
1.169433590E-1,-3.986968994E-1,2.535705566E-1,2.801513672E-1
1.194458010E-1,-3.880462646E-1,1.971130371E-1,2.918701172E-1
1.219482420E-1,-3.731384277E-1,1.449127197E-1,2.961425781E-1
1.244812010E-1,-3.571624756E-1,1.108245850E-1,2.993316650E-1
1.269836420E-1,-3.454437256E-1,7.247924805E-2,2.833557129E-1
1.295166010E-1,-3.507690430E-1,2.166748047E-3,2.279663086E-1
1.320495600E-1,-3.720703125E-1,-8.518981934E-2,1.374053955E-1
1.345520020E-1,-3.955078125E-1,-1.405792236E-1,4.579162598E-2
1.370849610E-1,-4.189453125E-1,-1.640167236E-1,-3.729248047E-2
1.395874020E-1,-4.466400146E-1,-1.821289062E-1,-1.193237305E-1
1.421203610E-1,-4.775390625E-1,-2.098236084E-1,-1.949462891E-1
1.446228030E-1,-5.276031494E-1,-2.694702148E-1,-2.769775391E-1
1.471557610E-1,-5.851287842E-1,-3.419189453E-1,-3.621978760E-1
1.496582030E-1,-6.458435059E-1,-4.100952148E-1,-4.410247803E-1
1.521911620E-1,-7.118835449E-1,-4.846649170E-1,-5.262451172E-1
1.546936030E-1,-7.832641602E-1,-5.730743408E-1,-6.061401367E-1
1.572265620E-1,-8.631591797E-1,-6.700134277E-1,-6.881713867E-1
1.597290040E-1,-9.345245361E-1,-7.669525146E-1,-7.680664062E-1
1.622619630E-1,-1.010162354E0,-8.607025146E-1,-8.458251953E-1
1.647644040E-1,-1.097518921E0,-9.800109863E-1,-9.235992432E-1
1.672973630E-1,-1.193389893E0,-1.121688843E0,-9.928283691E-1
1.697998040E-1,-1.305236816E0,-1.283615112E0,-1.043960571E0
1.723327630E-1,-1.410705566E0,-1.417831421E0,-1.092971802E0
1.748352050E-1,-1.492736816E0,-1.499862671E0,-1.164337158E0
1.773681640E-1,-1.554519653E0,-1.562713623E0,-1.232513428E0
1.799011230E-1,-1.612045288E0,-1.620239258E0,-1.291107178E0
1.824035640E-1,-1.667434692E0,-1.661773682E0,-1.344375610E0
1.849365230E-1,-1.717498779E0,-1.705459595E0,-1.394439697E0
1.874389650E-1,-1.780349731E0,-1.755523682E0,-1.434921265E0
1.899719240E-1,-1.850662231E0,-1.831161499E0,-1.461547852E0
1.924743650E-1,-1.924163818E0,-1.897201538E0,-1.473266602E0
1.950073240E-1,-1.997665405E0,-1.923828125E0,-1.479660034E0
