"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,-6.556365967E-2,5.242847443E0,7.848928070E0
9.948000079E-3,3.517684937E-2,5.147196350E0,7.951464844E0
1.992799994E-2,4.879852295E-2,5.077591095E0,8.092022552E0
2.987600002E-2,7.170089722E-2,5.048102417E0,8.273295593E0
3.985600010E-2,1.008901978E-1,4.951253815E0,8.384214935E0
4.980399995E-2,8.696914673E-2,4.804858246E0,8.520132294E0
5.978400004E-2,2.888992310E-2,4.495301971E0,8.277935944E0
6.973200012E-2,9.026229858E-2,4.381837921E0,8.367599487E0
7.971199998E-2,3.427871704E-2,4.283941498E0,8.518036652E0
8.966000006E-2,-1.320254517E-1,4.129911804E0,8.419691162E0
9.963999991E-2,-1.854643250E-1,4.108955383E0,8.262667694E0
1.096190000E-1,-8.008346558E-2,4.016597443E0,8.076454926E0
1.195680001E-1,-6.002517700E-2,3.880380707E0,7.812404022E0
1.295469999E-1,-4.191284180E-3,3.660937042E0,7.764803009E0
1.394960000E-1,3.367996216E-2,3.438948669E0,7.788004761E0
1.494750001E-1,1.172062683E-1,3.247347107E0,7.946375427E0
1.594240000E-1,9.355545044E-2,3.075803833E0,8.327333221E0
1.694030000E-1,8.816665649E-2,2.973267059E0,8.554710388E0
1.793520001E-1,5.807922363E-2,2.896476746E0,8.614136810E0
1.893310000E-1,-1.182540894E-2,2.840942230E0,8.654852142E0
1.992800001E-1,-3.188369751E-2,2.851420441E0,8.513096924E0
2.092589999E-1,-1.001417542E-1,2.780617676E0,8.312963104E0
2.192380000E-1,-9.490264893E-2,2.722538452E0,8.732241211E0
2.291870001E-1,-2.439926147E-2,2.581681366E0,8.836723938E0
2.391659999E-1,-1.350192261E-1,2.526895294E0,8.851692810E0
2.491150000E-1,-3.306623840E-1,2.398612061E0,8.896000671E0
2.590940001E-1,-5.149291992E-1,2.214794312E0,8.966653748E0
2.690429999E-1,-8.419990540E-1,1.939367065E0,9.042396240E0
2.790220000E-1,-9.023236084E-1,1.695075073E0,8.963360596E0
2.889710001E-1,-6.779402161E-1,1.488354950E0,8.934919739E0
2.989500000E-1,-5.731581116E-1,1.266815643E0,9.088650055E0
3.088990001E-1,-6.920109558E-1,1.096020813E0,9.295370178E0
3.188780001E-1,-1.110390930E0,1.319506073E0,9.238039398E0
3.288270000E-1,-1.513352966E0,1.847907257E0,9.291478271E0
3.388060001E-1,-1.743424530E0,2.035916290E0,9.554032288E0
3.487849999E-1,-1.755699005E0,1.766177216E0,9.349108429E0
3.587340000E-1,-1.610950012E0,1.104553070E0,9.443412323E0
3.687130001E-1,-1.282383270E0,3.549119568E-1,9.178762665E0
3.786619999E-1,-1.142574005E0,-8.352630615E-2,8.658145294E0
3.886410000E-1,-1.359023895E0,-7.559280396E-2,8.383316803E0
3.985900001E-1,-1.720222778E0,-1.371148682E-1,8.541238403E0
4.085690000E-1,-1.648821259E0,-3.094065857E-1,8.971892853E0
4.185180000E-1,-1.562301178E0,-1.076261902E-1,9.037606201E0
4.284970001E-1,-1.822160797E0,-6.975494385E-2,9.171427917E0
4.384460000E-1,-1.977687378E0,-2.664459229E-1,9.538913727E0
4.484250001E-1,-2.011666718E0,-4.052073669E-1,9.722432098E0
4.583739999E-1,-1.819466400E0,-3.309617615E-1,9.740394745E0
4.683530000E-1,-1.778002625E0,-4.105961609E-1,9.728569336E0
4.783320001E-1,-1.716929626E0,-4.848417664E-1,9.707612915E0
4.882809999E-1,-1.665436707E0,-5.589376831E-1,9.360933838E0
4.982600000E-1,-1.665287018E0,-7.604187012E-1,9.445358276E0
5.082090001E-1,-1.564845886E0,-1.333427124E0,9.656419373E0
5.181880000E-1,-1.971250763E0,-1.808239746E0,8.912167053E0
5.281370000E-1,-2.251018982E0,-1.828298035E0,9.118737488E0
