"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
8.769000007E-3,-2.995278835E-1,-5.374985337E-1,-7.434003055E-2
1.878700001E-2,-3.935148418E-1,-5.821837187E-1,-9.361571819E-2
2.880500001E-2,-4.760636091E-1,-6.356840730E-1,-1.275202930E-1
3.882300001E-2,-5.548300743E-1,-6.919465661E-1,-1.495015025E-1
4.884199999E-2,-6.067527533E-1,-7.629359961E-1,-1.382169574E-1
5.885999999E-2,-6.364094615E-1,-8.105908632E-1,-1.425033212E-1
6.887799999E-2,-6.371158957E-1,-8.774631023E-1,-1.411257684E-1
7.889599999E-2,-6.076120138E-1,-8.598934412E-1,-1.908294261E-1
8.891500000E-2,-5.733674765E-1,-8.661569357E-1,-2.011653781E-1
9.893300000E-2,-5.596132874E-1,-7.960012555E-1,-1.515187323E-1
1.089510000E-1,-5.767682791E-1,-7.932666540E-1,-6.185246259E-2
1.189690000E-1,-6.454911828E-1,-7.558990717E-1,3.044736944E-2
1.289870000E-1,-7.604247332E-1,-7.524361014E-1,1.236163601E-1
1.390060000E-1,-9.019134641E-1,-7.913116217E-1,1.893184036E-1
1.490240000E-1,-1.037080169E0,-8.488672376E-1,2.260870337E-1
1.590420000E-1,-1.163481712E0,-8.731067777E-1,2.449984103E-1
1.690600000E-1,-1.280864954E0,-8.148965240E-1,2.354173213E-1
1.790790000E-1,-1.366065025E0,-6.616649032E-1,1.623146236E-1
1.890970000E-1,-1.399865627E0,-5.050487518E-1,8.786030114E-2
1.991150000E-1,-1.386164188E0,-4.045094252E-1,9.224892408E-2
2.091330000E-1,-1.337030530E0,-4.027265906E-1,1.366482675E-1
2.191510000E-1,-1.261640429E0,-5.312858820E-1,1.433956623E-1
2.291700000E-1,-1.156406641E0,-7.567524910E-1,1.067543849E-1
2.391880000E-1,-1.029328823E0,-1.006995320E0,3.635318577E-2
2.492060000E-1,-8.983705640E-1,-1.252948761E0,-3.482915461E-2
2.592240000E-1,-7.721601725E-1,-1.395568013E0,-7.983312011E-2
2.692430000E-1,-6.547901630E-1,-1.409619331E0,-8.065123856E-2
2.792610000E-1,-5.673900247E-1,-1.248365760E0,-2.414215729E-2
