"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,4.572691040E0,-7.736062775E0,-5.571414185E0
9.979999999E-3,5.838758240E0,-9.699080658E0,-6.491999817E0
1.998900000E-2,6.867119751E0,-1.208856171E1,-6.412664795E0
2.999900000E-2,7.247329102E0,-1.547841248E1,-5.665718079E0
3.997800000E-2,7.360643463E0,-1.785232590E1,-6.592291260E0
4.995800000E-2,6.695277100E0,-1.642474457E1,-8.614436188E0
5.993700000E-2,4.753664703E0,-1.311991699E1,-9.312883759E0
6.991600000E-2,2.726580048E0,-1.025038422E1,-7.835007019E0
7.989500000E-2,1.290167084E0,-7.838898926E0,-5.190306702E0
8.990500000E-2,7.649093628E-1,-6.365512848E0,-2.352957001E0
9.988400000E-2,1.038540344E0,-6.713838501E0,-1.165177002E0
1.098640000E-1,1.292262726E0,-1.019185593E1,-1.101559296E0
1.198430000E-1,1.023571472E0,-1.547017960E1,-5.346881104E-1
1.298220000E-1,7.643106079E-1,-1.897109940E1,-7.391629028E-1
1.398320000E-1,8.433462524E-1,-2.066138443E1,-1.179996185E0
1.498110000E-1,1.840871887E0,-2.108874573E1,-7.779322815E-1
1.597900000E-1,3.010539551E0,-1.729144226E1,-3.173400879E0
1.697700000E-1,2.836002502E0,-9.309440918E0,-3.502716064E0
1.797490000E-1,1.175206146E0,-2.698288879E0,2.441423035E0
1.897280000E-1,-8.140072632E-1,2.800675964E-1,5.665568390E0
1.997380000E-1,-2.666704559E0,-2.260299683E-1,4.528383179E0
2.097170000E-1,-4.156556396E0,-1.919757843E0,3.011737061E0
2.196960000E-1,-4.948709106E0,-4.452191620E0,3.762725372E0
2.296760000E-1,-3.858226776E0,-8.530460815E0,4.360881500E0
2.396550000E-1,-1.467847595E0,-1.298819092E1,2.852617950E0
2.496340000E-1,1.415456543E0,-1.624317215E1,1.264570312E0
2.596440000E-1,4.279450836E0,-1.666978500E1,5.014572144E-1
2.696230000E-1,5.184319153E0,-1.360416000E1,-4.917274475E-1
2.796020000E-1,3.175346832E0,-1.018347336E1,-1.270108795E0
2.895820000E-1,3.339555359E-1,-8.846453705E0,-1.153201904E0
2.995610000E-1,-1.449136505E0,-8.457712097E0,-3.993695068E-1
3.095710000E-1,-1.983375549E0,-8.059540100E0,3.644920349E-1
3.195500000E-1,-1.556014252E0,-7.859406281E0,8.792715454E-1
3.295290000E-1,-6.083349609E-1,-7.907755737E0,9.753717041E-1
3.395080000E-1,3.387455750E-1,-8.054001617E0,8.464897156E-1
3.494880000E-1,1.107397156E0,-7.886200562E0,1.061891785E0
3.594670000E-1,1.252146149E0,-7.625742188E0,1.150507507E0
3.694770000E-1,1.380878448E0,-8.067922668E0,1.190324707E0
3.794560000E-1,1.958377533E0,-8.945098572E0,1.169667664E0
3.894350000E-1,2.585722961E0,-9.804760895E0,1.278641052E0
3.994140000E-1,3.150049438E0,-1.016176849E1,1.357077942E0
4.093940000E-1,3.687132568E0,-1.003558090E1,1.167272644E0
4.194030000E-1,3.898942108E0,-9.810748444E0,8.876541138E-1
4.293830000E-1,3.567830658E0,-9.569899292E0,7.192543030E-1
4.393620000E-1,2.882106628E0,-9.193432159E0,7.698490906E-1
4.493410000E-1,2.162103882E0,-8.786129150E0,9.087602234E-1
4.593200000E-1,1.561702423E0,-8.507408752E0,9.366023254E-1
4.693000000E-1,1.233435059E0,-8.476872253E0,8.500822449E-1
4.793090000E-1,1.093625793E0,-8.601263580E0,9.505233765E-1
4.892890000E-1,1.034498749E0,-8.995992737E0,1.004261627E0
4.992680000E-1,9.020242310E-1,-9.597741394E0,7.810757446E-1
5.092470000E-1,6.718029785E-1,-9.884095917E0,4.900808716E-1
5.192260000E-1,5.249583435E-1,-9.801767120E0,3.344046021E-1
5.292060000E-1,7.385641479E-1,-9.549691315E0,3.490740967E-1
5.392150000E-1,1.360071716E0,-9.599387970E0,7.824229431E-1
5.491950000E-1,1.937870178E0,-9.781110077E0,1.308429108E0
5.591740000E-1,2.397713928E0,-9.894574127E0,1.709445190E0
5.691530000E-1,2.858156433E0,-9.970316620E0,1.860780487E0
5.791320000E-1,3.002905426E0,-9.938432922E0,1.680854645E0
5.891420000E-1,2.795586548E0,-9.936786346E0,1.348695374E0
5.991210000E-1,2.224224701E0,-9.870623932E0,8.297245789E-1
6.091010000E-1,1.433568878E0,-9.711355133E0,1.383123779E-1
6.190800000E-1,6.087840271E-1,-9.462722168E0,-5.812413025E-1
6.290590000E-1,2.025288391E-1,-9.514664154E0,-9.175918579E-1
6.390380000E-1,5.251080322E-1,-9.973909149E0,-5.113366699E-1
6.490480000E-1,1.393601990E0,-1.073881851E1,4.900808716E-1
6.590270000E-1,2.200573883E0,-1.142798538E1,1.363963623E0
6.690070000E-1,2.518213348E0,-1.212508575E1,1.438358917E0
6.789860000E-1,2.601889343E0,-1.267429367E1,1.220412140E0
6.889650000E-1,2.755919037E0,-1.295226562E1,1.091081085E0
6.989750000E-1,3.035836945E0,-1.332439178E1,9.515711975E-1
7.089540000E-1,3.528612213E0,-1.392673920E1,7.087760925E-1
7.189330000E-1,3.737877045E0,-1.469030136E1,4.493655396E-1
7.289130000E-1,3.216361542E0,-1.454076233E1,8.173004150E-2
7.388920000E-1,2.193239136E0,-1.310105621E1,-7.581733704E-1
7.488710000E-1,1.224902802E0,-1.141361526E1,-1.666634216E0
7.588810000E-1,6.471043396E-1,-1.033465897E1,-2.089504852E0
7.688556667E-1,6.048921204E-1,-9.999056854E0,-2.167642365E0
7.788346667E-1,9.470805359E-1,-1.012898666E1,-2.351011047E0
7.888146667E-1,1.191671906E0,-1.014260834E1,-2.354154510E0
7.987936667E-1,1.159039764E0,-1.028346542E1,-1.310075684E0
8.087726667E-1,6.012995911E-1,-1.136930740E1,8.400531006E-1
8.187826667E-1,-4.116439819E-2,-1.350117416E1,1.719324646E0
8.287616667E-1,4.625381470E-1,-1.558933182E1,1.456022186E0
8.387406667E-1,1.807940369E0,-1.543425430E1,1.102906494E0
8.487206667E-1,2.375859375E0,-1.309806244E1,6.562353516E-1
8.586996667E-1,1.427281952E0,-1.118653748E1,4.314028931E-1
8.687096667E-1,-5.388793945E-3,-1.067849396E1,-4.011657715E-2
8.786886667E-1,-5.866300964E-1,-1.104597977E1,-6.945556641E-1
8.886676667E-1,-7.661068726E-1,-1.150582352E1,-9.303153992E-1
8.986466667E-1,-1.041384430E0,-1.152737869E1,-1.044078827E0
9.086266667E-1,-1.288071442E0,-1.105930206E1,-7.155120850E-1
9.186056667E-1,-1.132694550E0,-1.028556107E1,-3.555107117E-1
9.286156667E-1,-7.343728638E-1,-9.566306763E0,-4.182302856E-1
9.385946667E-1,-3.592529297E-1,-8.979976044E0,-2.157014465E-1
9.485736667E-1,5.927673340E-2,-8.810678101E0,-1.308279419E-1
9.585526667E-1,4.427792358E-1,-8.660690002E0,-7.033872986E-1
9.685326667E-1,7.559280396E-1,-8.488547974E0,-1.425036621E0
9.785416667E-1,1.031654663E0,-8.317603455E0,-1.694775696E0
9.885216667E-1,1.248254242E0,-7.856562195E0,-1.581161957E0
9.985006667E-1,1.342857513E0,-7.277266846E0,-1.273701324E0
1.008479667E0,1.218316498E0,-6.621330872E0,-9.355545044E-1
1.018458667E0,8.647517395E-1,-6.050418091E0,-5.080435181E-1
1.028438667E0,3.939807129E-1,-5.746100922E0,-7.858657837E-2
1.038447667E0,-1.788780212E-1,-5.493875427E0,2.297721863E-1
1.048427667E0,-5.872288513E-1,-5.084177399E0,3.796105957E-1
1.058406667E0,-7.873626709E-1,-4.558320923E0,3.547622681E-1
1.068385667E0,-8.222401428E-1,-3.918401642E0,7.035369873E-2
1.078364667E0,-5.418731689E-1,-3.242407379E0,-4.587959290E-1
1.088344667E0,-8.232879639E-2,-2.780318298E0,-1.058598633E0
1.098353667E0,3.571572876E-1,-2.827021179E0,-1.683698730E0
1.108333667E0,9.259744263E-1,-3.358715515E0,-2.226619720E0
1.118312667E0,1.765428772E0,-4.011058960E0,-2.688708801E0
1.128291667E0,2.680475922E0,-5.007985840E0,-3.444786530E0
1.138270667E0,3.538791046E0,-6.551276550E0,-4.532275085E0
1.148280667E0,4.517755280E0,-8.604556732E0,-5.864654388E0
1.158259667E0,5.968538361E0,-1.107681564E1,-6.994055786E0
1.168239667E0,7.400011597E0,-1.431009201E1,-7.316934357E0
1.178218667E0,8.240513763E0,-1.766252060E1,-7.110064545E0
1.188197667E0,8.204887848E0,-1.823822342E1,-7.705226898E0
1.198176667E0,6.428232422E0,-1.487890915E1,-8.270601196E0
1.208186667E0,4.293521576E0,-1.174053543E1,-7.752229156E0
1.218165667E0,2.564167786E0,-9.743987274E0,-6.158343658E0
1.228145667E0,1.547781372E0,-7.890092468E0,-4.271517334E0
1.238124667E0,1.312770081E0,-7.170389099E0,-2.658022614E0
1.248103667E0,1.643731842E0,-8.910969543E0,-1.945803680E0
1.258113667E0,1.257684631E0,-1.269974075E1,-1.536255341E0
1.268092667E0,8.951385498E-2,-1.628179184E1,-1.098864899E0
1.278071667E0,-3.369493103E-1,-1.855541382E1,-1.692530365E0
