"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,-3.054248657E0,4.221371613E0,5.296136627E0
1.001000000E-2,-3.073109436E0,4.319866791E0,5.676345978E0
1.998900001E-2,-3.345542908E0,4.549938354E0,5.906417542E0
2.999900001E-2,-3.655697937E0,4.618795166E0,6.127208405E0
3.997500001E-2,-3.963308258E0,4.769980774E0,6.193370819E0
4.998800000E-2,-4.430187378E0,4.860392761E0,6.137237549E0
5.998600001E-2,-4.350552979E0,4.880001984E0,5.921685791E0
6.999300000E-2,-4.254003754E0,4.813540192E0,5.802533569E0
7.998900001E-2,-4.046086121E0,4.798421631E0,5.816753998E0
8.995900000E-2,-3.841162262E0,4.860392761E0,5.821094971E0
9.998200000E-2,-3.650758209E0,4.836442566E0,5.773943024E0
1.099780000E-1,-3.521427155E0,4.803810425E0,6.083648987E0
1.199500000E-1,-3.702999573E0,5.158872070E0,6.411916351E0
1.299680000E-1,-4.040098572E0,5.385800171E0,6.444698181E0
1.399630000E-1,-4.248315582E0,5.450465698E0,6.674919434E0
1.499410000E-1,-4.188889160E0,5.604794769E0,7.154522095E0
1.599530000E-1,-4.206552429E0,5.490731964E0,7.296726379E0
1.699490000E-1,-4.314627686E0,5.410049744E0,7.394173737E0
1.799220000E-1,-4.078418884E0,5.756130066E0,7.788154449E0
1.899400000E-1,-4.088298340E0,5.498815155E0,7.947572937E0
1.999350000E-1,-3.859873352E0,5.410498810E0,7.902366943E0
2.099150000E-1,-3.728147278E0,5.748046875E0,8.142168274E0
2.199270000E-1,-3.863016815E0,5.892646179E0,8.449628906E0
2.299240000E-1,-4.174968109E0,6.171815643E0,8.533604279E0
2.398940000E-1,-4.409680023E0,6.010451202E0,8.218958588E0
2.499170000E-1,-4.497098236E0,5.478457489E0,8.123307495E0
2.599080000E-1,-4.234843597E0,5.321583710E0,8.441246338E0
2.698860000E-1,-3.547772369E0,5.979765015E0,8.847202148E0
2.799020000E-1,-3.171454926E0,5.964646454E0,9.451196136E0
2.898970000E-1,-2.968626709E0,5.657485199E0,9.878108368E0
2.998750000E-1,-2.650987244E0,5.842201080E0,9.772727509E0
3.098860000E-1,-2.687062225E0,5.633535004E0,9.661808167E0
3.198850000E-1,-2.930755463E0,5.487289124E0,9.371112671E0
3.298620000E-1,-3.197051697E0,5.181924133E0,8.894354095E0
3.398760000E-1,-3.094514923E0,4.856351166E0,8.919052734E0
3.498710000E-1,-2.324516144E0,4.257745972E0,9.278305664E0
3.598470000E-1,-1.435215454E0,3.735931091E0,9.598340149E0
3.698620000E-1,-5.433700562E-1,3.834575958E0,9.988129578E0
3.798590000E-1,-4.561015320E-1,3.447480927E0,9.582473145E0
3.898280000E-1,-8.460406494E-1,3.339705048E0,9.054970093E0
3.998500000E-1,-1.270408173E0,3.808679810E0,8.924591217E0
4.098460000E-1,-1.931134186E0,3.863016815E0,8.606502686E0
4.198210000E-1,-2.458637238E0,4.295467529E0,8.309220886E0
4.298360000E-1,-2.797083435E0,4.431833954E0,8.379424896E0
4.398330000E-1,-3.188818817E0,3.451672211E0,8.924740906E0
4.498080000E-1,-2.987038422E0,3.171903992E0,1.053703812E1
4.598250000E-1,-2.406695251E0,4.064946899E0,1.042611877E1
4.698190000E-1,-2.501597900E0,3.121907959E0,9.133856049E0
4.798110000E-1,-3.040028229E0,2.977608032E0,8.874894562E0
4.898120000E-1,-4.064497833E0,3.258274384E0,6.975195007E0
4.998090000E-1,-5.377417603E0,3.720064087E0,4.218976593E0
5.097800000E-1,-5.639223175E0,3.455713806E0,2.791694641E0
5.198000000E-1,-4.915478210E0,3.199746094E0,2.398312683E0
5.297950000E-1,-4.372856598E0,3.121907959E0,2.412682800E0
5.397780000E-1,-4.617148590E0,3.003055115E0,2.945724335E0
5.497880000E-1,-5.518125000E0,2.910697174E0,3.408112793E0
5.597850000E-1,-6.198759613E0,3.337310028E0,4.707560577E0
5.697770000E-1,-7.050039368E0,3.117417297E0,5.731730804E0
5.797780000E-1,-7.974367218E0,3.139571228E0,5.775589600E0
