"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
0.000000000E0,-2.551558495E0,3.413960457E0,1.116275024E1
2.399479000E-3,-2.506070614E0,3.382837296E0,1.119626713E1
4.798907000E-3,-2.503676653E0,3.344531775E0,1.124414921E1
7.197604000E-3,-2.498888254E0,3.320590734E0,1.128724289E1
9.596250000E-3,-2.501282454E0,3.275102854E0,1.132794285E1
1.199567700E-2,-2.563529015E0,3.205673933E0,1.131118393E1
1.439515700E-2,-2.604228497E0,3.181733131E0,1.123217869E1
1.679380200E-2,-2.625775576E0,3.162580252E0,1.115317440E1
1.919244800E-2,-2.613805056E0,3.186521292E0,1.109092712E1
2.159192700E-2,-2.613805056E0,3.205673933E0,1.099995136E1
2.399135400E-2,-2.671263456E0,3.212856293E0,1.085869884E1
2.639000000E-2,-2.709568977E0,3.220038652E0,1.070308304E1
2.878869800E-2,-2.704780817E0,3.255949974E0,1.053788948E1
3.118817700E-2,-2.735903978E0,3.277497053E0,1.038945580E1
3.358760400E-2,-2.721539497E0,3.289467573E0,1.021229267E1
3.598625000E-2,-2.726327658E0,3.299043894E0,1.005188751E1
3.838494800E-2,-2.709568977E0,3.322984695E0,9.869936943E0
4.078442700E-2,-2.695204258E0,3.349319696E0,9.640103340E0
4.318385400E-2,-2.632957935E0,3.303832054E0,9.374358177E0
4.558250000E-2,-2.594652414E0,3.272708893E0,9.094248772E0
4.798119800E-2,-2.534799814E0,3.287073374E0,8.818926811E0
5.038067700E-2,-2.503676653E0,3.258343935E0,8.548394203E0
5.278010400E-2,-2.455794573E0,3.203279734E0,8.251525879E0
5.517875000E-2,-2.436641932E0,2.705307245E0,7.755947590E0
5.757744800E-2,-2.451006413E0,1.915254831E0,7.020958900E0
5.997692700E-2,-2.549164295E0,2.044536114E0,7.016170979E0
6.237635400E-2,-2.723933697E0,2.214517117E0,7.054476261E0
6.477500000E-2,-2.927432060E0,2.403650761E0,7.166998863E0
6.717369800E-2,-3.097413063E0,2.597572803E0,7.325009346E0
6.957317700E-2,-3.188388824E0,2.796283007E0,7.442320347E0
7.197260400E-2,-3.241058826E0,3.004569769E0,7.595542908E0
7.437125000E-2,-3.176418304E0,3.193703651E0,7.712853432E0
7.676994800E-2,-3.032772303E0,3.301438093E0,7.820588112E0
7.916942700E-2,-2.948978901E0,3.485783577E0,7.851711273E0
8.156885400E-2,-2.829273939E0,3.603094339E0,7.925928593E0
8.396750000E-2,-2.668869257E0,3.725193262E0,7.985780716E0
8.636619800E-2,-2.553952694E0,3.818563223E0,8.007328033E0
8.876567700E-2,-2.472553253E0,3.887992144E0,8.038451195E0
9.116510400E-2,-2.398336172E0,3.938268185E0,8.036057472E0
9.356375000E-2,-2.297784090E0,3.940662384E0,8.081544876E0
9.596244800E-2,-2.240325689E0,3.849686623E0,8.091121674E0
9.836192700E-2,-1.862058043E0,3.356502295E0,8.031269073E0
1.007613540E-1,-1.945851445E0,3.279891014E0,7.997751236E0
1.031600000E-1,-1.816570044E0,2.892046928E0,7.475838184E0
1.055586980E-1,-1.483790398E0,2.434774399E0,6.716908455E0
1.079581250E-1,-1.562795639E0,2.441956520E0,6.934771538E0
1.103576040E-1,-1.682500482E0,2.444350481E0,7.241216660E0
1.127562500E-1,-1.814175963E0,2.480262041E0,7.614695549E0
1.151548960E-1,-1.900363564E0,2.530538082E0,7.890017033E0
1.175543750E-1,-2.029644728E0,2.576025963E0,8.143791199E0
1.199538020E-1,-2.082315207E0,2.638272524E0,8.414324760E0
1.223524480E-1,-2.106256008E0,2.693336725E0,8.598670006E0
1.247511460E-1,-2.067950487E0,2.765159845E0,8.730345726E0
1.271506250E-1,-2.005703926E0,2.803465366E0,8.921874046E0
1.295500520E-1,-2.027250767E0,2.786706686E0,9.115796089E0
1.319486980E-1,-1.981763005E0,2.803465366E0,9.304928780E0
1.343473960E-1,-1.931486726E0,2.822618246E0,9.431817055E0
1.367468750E-1,-1.866846204E0,2.844165087E0,9.541944504E0
1.391463020E-1,-1.866846204E0,2.810647726E0,9.616162300E0
1.415449480E-1,-1.804599643E0,2.784312487E0,9.589826584E0
1.439436460E-1,-1.687288761E0,2.767553806E0,9.589826584E0
1.463431250E-1,-1.596313000E0,2.681366205E0,9.520398140E0
1.487425520E-1,-1.476607919E0,2.554479122E0,9.477303505E0
1.511411980E-1,-1.359297276E0,2.434774399E0,9.367176056E0
