"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
4.992000002E-3,4.420354366E-1,3.941920698E-1,1.629477739E-1
1.497700000E-2,2.766675353E-1,3.949017823E-2,1.541137993E-1
2.496100000E-2,1.239668205E-1,-1.475968510E-1,6.754565984E-2
3.494499999E-2,4.600384459E-2,-2.332449108E-1,-4.582856782E-3
4.493000000E-2,6.048916280E-2,-2.298765779E-1,-2.441387810E-2
5.491399999E-2,1.260489970E-1,-1.279970855E-1,-1.621746458E-3
6.489900000E-2,1.531279683E-1,-4.341600463E-2,2.398695424E-2
7.488299999E-2,6.745461375E-2,-3.897012398E-2,3.202544153E-2
8.486800001E-2,-6.107259169E-2,-7.599893957E-2,4.821307026E-3
9.485199999E-2,-1.671335101E-1,-1.094570309E-1,-5.673899502E-2
1.048360000E-1,-1.517587155E-1,3.037504107E-2,-1.731600910E-1
1.148210000E-1,-2.207002342E-1,1.476492360E-2,-1.495024264E-1
1.248050000E-1,-3.103777170E-1,4.100007005E-3,-1.671682745E-1
1.347900000E-1,-3.747692406E-1,-1.615919173E-2,-2.207665145E-1
1.447740000E-1,-3.022834063E-1,1.066414565E-1,-3.285187185E-1
1.547590000E-1,-2.395414561E-1,1.904964000E-1,-3.619059622E-1
1.647430000E-1,-2.102626264E-1,3.394299448E-1,-4.498636127E-1
1.747280000E-1,-1.222009435E-1,3.934694827E-1,-5.459909439E-1
1.847120000E-1,-4.119416699E-2,4.449308515E-1,-6.005499959E-1
1.946960000E-1,1.859672554E-2,3.558827341E-1,-5.621709228E-1
2.046810000E-1,2.792593557E-3,1.974113584E-1,-4.431616366E-1
2.146650000E-1,-5.190926790E-2,5.725665763E-2,-3.072304130E-1
2.246500000E-1,-7.897365093E-2,-3.196767345E-2,-8.232123405E-2
2.346340000E-1,-4.323615506E-2,-1.050792076E-2,2.567021549E-2
2.446190000E-1,5.128202587E-2,2.416419610E-2,1.257659644E-1
2.546030000E-1,1.934855133E-1,5.180274695E-2,1.529741585E-1
2.645870000E-1,4.076772332E-1,1.104093567E-1,8.310722560E-2
2.745720000E-1,5.713121891E-1,3.341268897E-1,-7.978449017E-2
2.845560000E-1,7.211501598E-1,5.629690289E-1,-2.374105155E-1
2.945410000E-1,7.792757750E-1,5.862663388E-1,-2.991521955E-1
