"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,-2.067500610E0,6.294261017E0,6.717730408E0
1.001800000E-2,-1.709894257E0,5.814957733E0,6.679559784E0
2.003699998E-2,-1.822160797E0,5.634882202E0,6.869814148E0
3.005499998E-2,-2.155068512E0,5.724246368E0,7.397915955E0
4.007399999E-2,-2.398013306E0,5.736221466E0,7.997419281E0
5.009199999E-2,-2.651436310E0,5.533393250E0,8.328381042E0
6.011100000E-2,-2.728076935E0,5.390590210E0,8.537795563E0
7.012900000E-2,-2.595752106E0,5.281167755E0,8.558153229E0
8.014799998E-2,-2.598745880E0,5.092410278E0,8.386609955E0
9.016599998E-2,-2.871628418E0,5.048102417E0,8.256081390E0
1.001850000E-1,-2.955753479E0,5.190606079E0,8.234675903E0
1.102030000E-1,-3.367846527E0,4.933291168E0,8.009693756E0
1.202220000E-1,-3.447331238E0,4.885091400E0,8.288863220E0
1.302400000E-1,-3.300636292E0,5.144501953E0,8.155640259E0
1.402590000E-1,-3.191064148E0,5.031636658E0,7.770341492E0
1.502773750E-1,-3.012036438E0,4.745880890E0,7.551197205E0
1.602963750E-1,-2.881807251E0,4.812192993E0,7.344626770E0
1.703143750E-1,-3.068618774E0,4.727469177E0,7.277865601E0
1.803333750E-1,-3.020568695E0,4.702022095E0,7.586823120E0
1.903513750E-1,-3.019071808E0,4.688250732E0,7.534881134E0
2.003703750E-1,-2.680475922E0,4.611161041E0,7.847880249E0
2.103883750E-1,-2.145189056E0,4.283941498E0,8.129893799E0
2.204073750E-1,-2.112856293E0,4.022734680E0,8.385412445E0
2.304253750E-1,-2.783611450E0,4.310286713E0,8.736133118E0
2.404443750E-1,-3.307821350E0,4.461622009E0,8.901389465E0
2.504623750E-1,-3.723806305E0,4.140839081E0,8.567733307E0
2.604813750E-1,-3.753294983E0,4.147724762E0,8.052953796E0
2.704993750E-1,-3.551514587E0,4.617747345E0,8.188871155E0
2.805173750E-1,-3.129392395E0,4.872816925E0,8.585995331E0
2.905363750E-1,-2.533331909E0,4.797373810E0,8.569230194E0
3.005543750E-1,-2.142195282E0,3.825744324E0,7.467521210E0
3.105733750E-1,-2.096540222E0,2.175725555E0,8.189619598E0
3.205913750E-1,-3.220253448E0,2.111359406E0,8.108338623E0
3.306103750E-1,-4.770280151E0,3.587739258E0,8.064629517E0
3.406283750E-1,-5.183421021E0,4.323459320E0,8.490344238E0
3.506473750E-1,-5.974525909E0,4.676575012E0,8.542585602E0
3.606653750E-1,-5.847290497E0,4.522096252E0,8.902736664E0
3.706843750E-1,-5.214406586E0,3.959116974E0,9.716594238E0
3.807023750E-1,-4.170477448E0,2.859353943E0,1.024813889E1
3.907213750E-1,-3.074456635E0,1.623673553E0,1.071441925E1
