"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
0.000000000E0,2.138639987E-2,5.079588890E-1,-1.465710104E-1
1.036500000E-2,-5.130656809E-2,5.714888573E-1,-8.976053447E-2
2.005600000E-2,-9.345626831E-2,4.908546209E-1,-4.028045014E-2
3.005800000E-2,-1.001757830E-1,3.717359304E-1,2.080607414E-2
3.992000000E-2,-6.596733630E-2,2.526171803E-1,1.051054746E-1
4.996600000E-2,-3.847839683E-2,2.361238450E-1,1.649702787E-1
5.990900000E-2,-2.626109123E-2,2.452868372E-1,1.790201664E-1
6.991500000E-2,-7.935132831E-3,2.171870321E-1,1.771875769E-1
8.013900000E-2,2.321899310E-2,2.190196067E-1,2.156720906E-1
9.012100000E-2,4.093408585E-2,2.929342985E-1,2.846998572E-1
9.995100000E-2,3.299283981E-2,4.187725782E-1,3.549493551E-1
1.101160000E-1,-3.659076989E-3,5.629367232E-1,4.227553904E-1
1.203160000E-1,-5.497175828E-2,6.429600716E-1,4.801767170E-1
1.299310000E-1,-1.142256856E-1,6.228015423E-1,5.235481262E-1
1.400810000E-1,-1.789774001E-1,5.684345365E-1,5.510370731E-1
1.499340000E-1,-2.168510556E-1,5.299500227E-1,5.681413412E-1
1.599260000E-1,-2.058554590E-1,4.994067550E-1,5.882998705E-1
1.699330000E-1,-1.356059611E-1,4.682525992E-1,6.298387051E-1
1.803720000E-1,1.130161807E-1,3.350840211E-1,7.324640751E-1
1.900980000E-1,2.223610580E-1,2.556715608E-1,7.721703053E-1
2.002440000E-1,2.865019143E-1,2.086349130E-1,8.161526322E-1
2.099840000E-1,2.938323021E-1,1.823677123E-1,8.760173917E-1
2.202880000E-1,2.638998926E-1,1.664852053E-1,9.621493816E-1
2.303870000E-1,2.254153788E-1,1.603765637E-1,1.061720490E0
2.407680000E-1,1.881526113E-1,1.713721305E-1,1.157015443E0
2.501840000E-1,1.533332765E-1,1.927524209E-1,1.230319262E0
2.609810000E-1,1.117944494E-1,2.281825989E-1,1.296903610E0
2.700440000E-1,4.337754846E-2,2.636128068E-1,1.361044407E0
2.805870000E-1,-5.313916132E-2,2.379564494E-1,1.411135316E0
2.900650000E-1,-1.520993412E-1,1.347202212E-1,1.450230718E0
3.006150000E-1,-2.113532722E-1,2.232101187E-2,1.490547895E0
3.101180000E-1,-2.150184512E-1,-3.632204980E-2,1.522923708E0
3.199930000E-1,-1.771447957E-1,-2.113595605E-3,1.547358274E0
3.303990000E-1,-1.044518426E-1,1.622091532E-1,1.598060131E0
3.405170000E-1,-1.648724824E-2,4.450397491E-1,1.701907158E0
3.500100000E-1,1.344515011E-2,7.132095695E-1,1.814917326E0
3.601970000E-1,-2.137416974E-2,8.524868488E-1,1.943809867E0
3.700380000E-1,-7.696290314E-2,9.233472347E-1,2.117906332E0
3.799000000E-1,-1.130039543E-1,1.002148867E0,2.321935415E0
3.900820000E-1,-1.148365512E-1,1.062624574E0,2.511303663E0
3.998940000E-1,-7.635204494E-2,1.083393931E0,2.656689644E0
4.099700000E-1,-8.545998484E-3,1.070565820E0,2.745875835E0
4.199930000E-1,6.414696574E-2,1.048574686E0,2.784360409E0
4.299400000E-1,1.160705164E-1,1.030859590E0,2.722662926E0
4.399660000E-1,2.932764590E-2,1.087059140E0,2.654246092E0
4.499470000E-1,-3.927802444E-1,1.707698226E0,2.800853729E0
4.601800000E-1,-8.533726335E-1,1.541542888E0,2.881488085E0
4.701290000E-1,-1.018306255E0,1.233666897E0,2.838727474E0
4.800090000E-1,-1.030523539E0,1.197014928E0,2.949294090E0
4.899160000E-1,-9.847086668E-1,1.018031359E0,2.989611149E0
5.002320000E-1,-1.009754181E0,8.622606993E-1,2.801464558E0
5.099260000E-1,-1.021971464E0,1.025361776E0,2.360419989E0
5.201730000E-1,-9.572197199E-1,1.339346528E0,2.120349884E0
5.299150000E-1,-9.651609659E-1,1.368668079E0,2.237025261E0
5.402090000E-1,-9.333959818E-1,1.153643489E0,2.392795801E0
5.499500000E-1,-8.637573123E-1,1.347898602E0,2.551620722E0
5.605120000E-1,-8.008381724E-1,1.470682502E0,2.804518938E0
5.699220000E-1,-7.195931077E-1,1.622787952E0,3.315813303E0
5.800960000E-1,-6.096373796E-1,2.012520075E0,3.882696152E0
5.907710000E-1,-5.674876571E-1,2.678973913E0,4.234554291E0
6.002190000E-1,-6.878281236E-1,3.337486744E0,4.327405930E0
6.100150000E-1,-9.095721841E-1,3.846948385E0,4.279758453E0
6.199530000E-1,-1.120931625E0,4.154213428E0,4.149644375E0
6.301520000E-1,-1.313354254E0,4.307540894E0,3.953556538E0
6.399600000E-1,-1.563198090E0,4.327088356E0,3.753803492E0
6.499240000E-1,-1.871685028E0,4.234848022E0,3.659730434E0
6.602550000E-1,-2.175285101E0,4.143218040E0,3.762966633E0
6.699500000E-1,-2.421463728E0,4.036927223E0,4.122155190E0
6.803040000E-1,-2.466056824E0,4.438876629E0,5.209495544E0
6.900400000E-1,-2.382368326E0,4.808450222E0,5.611444950E0
7.005300000E-1,-2.360988140E0,5.060126781E0,5.939479351E0
7.099460000E-1,-2.354879379E0,5.211010456E0,6.184436321E0
7.200570000E-1,-2.221099854E0,5.123656750E0,6.253464222E0
7.299320000E-1,-1.883291483E0,4.858541012E0,6.016448498E0
7.400360000E-1,-1.297471762E0,4.598312378E0,5.473999977E0
7.499100000E-1,-4.929621518E-1,4.361907959E0,4.763563633E0
7.599920000E-1,3.506427705E-1,4.079688072E0,4.089168549E0
7.711940000E-1,1.065355062E0,3.861609221E0,3.589480877E0
7.800480000E-1,1.550382018E0,3.724164486E0,3.221740007E0
7.900800000E-1,1.833212733E0,3.699118853E0,2.964565754E0
7.999260000E-1,1.960272670E0,3.641697645E0,2.821623325E0
8.099470000E-1,2.000589848E0,3.614819527E0,2.778251886E0
8.200100000E-1,1.949277043E0,3.592828512E0,2.784360409E0
8.299720000E-1,1.859479904E0,3.648417234E0,2.802075624E0
