"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
0.000000000E0,-2.829946518E0,6.548141479E0,6.746860504E0
2.014160000E-3,-2.782062292E0,6.591237068E0,6.859387875E0
4.302978000E-3,-2.750937700E0,6.607996464E0,6.931213856E0
5.981445000E-3,-2.748543501E0,6.605602264E0,6.955155849E0
7.965088000E-3,-2.741360903E0,6.617573261E0,6.988674641E0
9.948730000E-3,-2.724601507E0,6.610390663E0,7.010222435E0
1.187133800E-2,-2.674323320E0,6.567295074E0,7.050923824E0
1.388549800E-2,-2.624045134E0,6.543353081E0,7.065289021E0
1.583862300E-2,-2.592920542E0,6.531382084E0,7.079654217E0
1.782226500E-2,-2.489969730E0,6.531382084E0,7.101202011E0
1.974487300E-2,-2.437297344E0,6.533776283E0,7.103596210E0
2.172851500E-2,-2.341529369E0,6.538564682E0,7.084442616E0
2.368164000E-2,-2.245761156E0,6.548141479E0,7.041347027E0
2.566528300E-2,-2.205059767E0,6.545747280E0,7.022193432E0
2.761840800E-2,-2.140416384E0,6.528987885E0,6.986280441E0
2.960205000E-2,-2.118868589E0,6.526593685E0,6.938396454E0
3.152465800E-2,-2.080561161E0,6.473921299E0,6.837840080E0
3.353881800E-2,-2.044648170E0,6.430825710E0,6.742072105E0
3.546142500E-2,-1.991975784E0,6.426037312E0,6.713341713E0
3.744506800E-2,-1.917755604E0,6.445190907E0,6.684611320E0
3.945922800E-2,-1.877054095E0,6.447585106E0,6.670246124E0
4.147338800E-2,-1.865083098E0,6.447585106E0,6.651092529E0
4.339599600E-2,-1.860294700E0,6.457161903E0,6.648698330E0
4.541015600E-2,-1.881842494E0,6.459556103E0,6.708553314E0
4.733276300E-2,-1.891419291E0,6.466738701E0,6.730101109E0
4.931640600E-2,-1.908178806E0,6.442796707E0,6.770802498E0
5.123901300E-2,-1.929726601E0,6.409277916E0,6.780379295E0
5.322265600E-2,-1.989581585E0,6.342240334E0,6.833051682E0
5.514526300E-2,-2.080561161E0,6.277596951E0,6.888118267E0
5.715942300E-2,-2.123656988E0,6.246472359E0,6.926425457E0
5.908203100E-2,-2.078166962E0,6.121973515E0,6.976703644E0
6.106567300E-2,-1.956062794E0,6.011840343E0,7.007828236E0
6.298828100E-2,-1.968033791E0,6.014234543E0,7.010222435E0
6.500244100E-2,-2.068590164E0,6.038176537E0,7.055712223E0
6.692504800E-2,-2.106897593E0,6.054935932E0,7.067683220E0
6.893920900E-2,-2.181117773E0,6.121973515E0,7.038952827E0
7.086181600E-2,-2.267308950E0,6.155492783E0,7.017405033E0
7.284545900E-2,-2.331952572E0,6.291962147E0,7.003039837E0
7.476806600E-2,-2.458845139E0,6.358999729E0,7.003039837E0
7.678222600E-2,-2.516305923E0,6.351817131E0,6.983886242E0
7.873535100E-2,-2.633621931E0,6.291962147E0,6.916848660E0
8.071899400E-2,-2.779668093E0,6.234501362E0,6.868964672E0
8.264160100E-2,-2.846705914E0,6.215347767E0,6.842628479E0
8.462524400E-2,-2.892195702E0,6.210559368E0,6.809109688E0
8.657836900E-2,-2.913743496E0,6.220136166E0,6.789956093E0
8.856201100E-2,-2.923320293E0,6.275202751E0,6.794744492E0
9.051513600E-2,-2.901772499E0,6.282385349E0,6.821080685E0
9.249877900E-2,-2.877830505E0,6.282385349E0,6.847416878E0
9.442138600E-2,-2.849100113E0,6.272808552E0,6.888118267E0
9.643554700E-2,-2.813186884E0,6.256049156E0,6.950367451E0
9.835815400E-2,-2.798821688E0,6.275202751E0,7.005434036E0
1.003417970E-1,-2.770091295E0,6.320692539E0,7.108384609E0
1.022949220E-1,-2.753331900E0,6.339846134E0,7.141903877E0
1.042785640E-1,-2.707842112E0,6.366182327E0,7.216124058E0
1.062316890E-1,-2.624045134E0,6.385335922E0,7.280767441E0
1.081848140E-1,-2.552218914E0,6.385335922E0,7.340622425E0
1.101379390E-1,-2.425326347E0,6.411672115E0,7.436390400E0
1.121520990E-1,-2.324769735E0,6.399701118E0,7.517793179E0
1.140747070E-1,-2.284068346E0,6.392518520E0,7.551311970E0
1.160583490E-1,-2.142810583E0,6.392518520E0,7.594407558E0
1.179809570E-1,-2.032677174E0,6.390124321E0,7.630321026E0
1.199951170E-1,-1.850717902E0,6.426037312E0,7.718906403E0
1.219177240E-1,-1.721431017E0,6.435614109E0,7.783549786E0
1.239013670E-1,-1.690306425E0,6.440402508E0,7.785943985E0
1.258239740E-1,-1.680729628E0,6.442796707E0,7.773972988E0
1.278381340E-1,-1.699883223E0,6.442796707E0,7.757213593E0
1.297912590E-1,-1.711854219E0,6.445190907E0,7.754819393E0
1.318054200E-1,-1.714248419E0,6.454767704E0,7.723694801E0
1.337280270E-1,-1.735796213E0,6.438008308E0,7.723694801E0
1.357116700E-1,-1.764526606E0,6.402095318E0,7.694964409E0
1.377258300E-1,-1.764526606E0,6.368576527E0,7.690176010E0
1.397094720E-1,-1.740584612E0,6.354211330E0,7.697358608E0
1.416625970E-1,-1.659181833E0,6.347028732E0,7.766790390E0
1.436767570E-1,-1.613691926E0,6.315904140E0,7.812280178E0
1.455993650E-1,-1.575384736E0,6.303933144E0,7.821856976E0
1.475830070E-1,-1.527500629E0,6.303933144E0,7.819462776E0
1.495361320E-1,-1.501164436E0,6.313509941E0,7.814674377E0
1.515502930E-1,-1.510741234E0,6.308721542E0,7.819462776E0
1.535034180E-1,-1.651999116E0,6.229712963E0,7.733271599E0
1.554870600E-1,-1.733402014E0,6.184223175E0,7.690176010E0
1.574096680E-1,-1.829170108E0,6.153098583E0,7.632715225E0
1.593933100E-1,-1.855506301E0,6.165069580E0,7.611167431E0
1.613464350E-1,-1.872265697E0,6.172252178E0,7.596801758E0
1.633605950E-1,-1.932120800E0,6.143521786E0,7.508216381E0
1.652832030E-1,-1.960851192E0,6.153098583E0,7.469909191E0
1.672668450E-1,-1.958456993E0,6.224924564E0,7.410054207E0
1.691894530E-1,-1.889025092E0,6.294356346E0,7.364564419E0
1.712036130E-1,-1.841141105E0,6.335057735E0,7.362170219E0
1.731567380E-1,-1.721431017E0,6.411672115E0,7.340622425E0
1.751403810E-1,-1.623268723E0,6.411672115E0,7.189787865E0
1.770629880E-1,-1.532289028E0,6.354211330E0,6.902483463E0
1.790466310E-1,-1.448492050E0,6.277596951E0,6.540958881E0
