"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
5.023000005E-3,1.942746043E-1,-2.837351263E-1,2.497520745E-1
1.506900002E-2,1.387396455E-1,-4.512652159E-1,1.731507927E-1
2.511500003E-2,-3.952091932E-2,-5.314493179E-1,1.086146608E-1
3.516100004E-2,-2.415068001E-1,-5.503010154E-1,5.521529540E-2
4.520600004E-2,-4.204952121E-1,-4.383097589E-1,5.174545944E-2
5.525200005E-2,-5.672411919E-1,-2.667722106E-1,6.622926146E-2
6.529800000E-2,-7.009838223E-1,-1.389774680E-1,1.029510573E-1
7.534400001E-2,-7.780143619E-1,7.025778294E-2,1.754288077E-1
8.539000002E-2,-9.022087455E-1,1.756337434E-1,3.149326444E-1
9.543600003E-2,-9.900639057E-1,9.113998711E-2,4.523178935E-1
1.054820000E-1,-1.022977948E0,-3.722464666E-2,4.177623093E-1
1.155280001E-1,-1.075091600E0,-7.233095914E-2,3.452682197E-1
1.255740000E-1,-1.152429342E0,3.481600434E-2,1.957407892E-1
1.356200000E-1,-1.091638207E0,-2.257858962E-1,-2.363933325E-1
1.456660000E-1,-8.279927373E-1,-5.391592383E-1,-4.463577569E-1
1.557120000E-1,-4.902099669E-1,-7.378234267E-1,-3.311053216E-1
1.657580000E-1,-1.575018018E-1,-7.833434939E-1,-1.299599707E-1
1.758040000E-1,1.854236275E-1,-7.886451483E-1,-2.894877270E-2
1.858500000E-1,4.379687905E-1,-7.502413392E-1,-9.572726488E-2
1.958960000E-1,5.445743799E-1,-7.826666236E-1,-2.251150310E-1
2.059420000E-1,5.382773280E-1,-8.577978611E-1,-3.144968450E-1
2.159880000E-1,4.456670284E-1,-8.592698574E-1,-3.191898763E-1
2.260330000E-1,2.690259516E-1,-7.424780130E-1,-3.021555245E-1
2.360790001E-1,5.910224840E-2,-6.084362268E-1,-3.220500350E-1
2.461250000E-1,-1.557959318E-1,-4.634582698E-1,-3.690977097E-1
2.561710000E-1,-3.298398852E-1,-3.530560136E-1,-4.171761274E-1
2.662170000E-1,-4.597558081E-1,-1.627190858E-1,-4.891006649E-1
2.762630000E-1,-5.465511680E-1,2.322362661E-1,-6.543157101E-1
2.863090000E-1,-7.139974236E-1,1.227296591E0,-1.237660050E0
2.963550000E-1,-9.124186039E-1,2.197452068E0,-1.809304118E0
3.064010000E-1,-1.011345863E0,2.910451889E0,-1.869987965E0
3.164470000E-1,-1.030129433E0,3.720684052E0,-1.778597116E0
3.264930000E-1,-9.654321671E-1,4.186424255E0,-1.541239381E0
3.365390000E-1,-8.103638887E-1,4.133012772E0,-1.374638557E0
3.465850001E-1,-5.978084803E-1,3.805602789E0,-1.325250268E0
3.566310000E-1,-2.728512287E-1,3.108715534E0,-1.193062663E0
3.666770000E-1,5.049886554E-2,2.232989550E0,-1.074037194E0
3.767230000E-1,3.563457727E-1,1.081849933E0,-1.025144219E0
3.867727500E-1,6.014569998E-1,6.075110286E-2,-1.107060671E0
3.968187500E-1,7.352197170E-1,-6.365209818E-1,-1.257183313E0
4.068647500E-1,6.898679733E-1,-9.646229148E-1,-1.294615865E0
4.169097500E-1,1.733568758E-1,-5.027801394E-1,-1.005571961E0
4.269557500E-1,-9.414551258E-1,8.406940699E-1,-5.024091601E-1
4.370017500E-1,-1.775749087E0,1.864346266E0,-3.014544547E-1
4.470477500E-1,-1.686761141E0,1.581179261E0,-3.763502538E-1
4.570937500E-1,-1.070529699E0,1.028620243E0,-5.048663020E-1
4.671397500E-1,-5.629386306E-1,1.018073559E0,-5.645096302E-1
4.771857500E-1,-2.603953481E-1,1.076532006E0,-5.833145976E-1
4.872317500E-1,2.330720983E-2,1.132606745E0,-6.038142443E-1
4.972777501E-1,2.223429233E-1,1.353906631E0,-6.098343134E-1
5.073237500E-1,2.913939059E-1,1.628672957E0,-6.681743264E-1
5.173697500E-1,3.109382093E-1,1.896377563E0,-8.032041788E-1
5.274157500E-1,3.864987493E-1,2.225043058E0,-1.111377597E0
5.374617500E-1,6.025698185E-1,2.653539419E0,-2.078634262E0
5.475077500E-1,9.454334378E-1,3.086370707E0,-2.789546490E0
5.575537501E-1,1.000966311E0,3.104993582E0,-3.161159039E0
5.675997500E-1,8.521484137E-1,2.899520159E0,-3.088304520E0
5.776457500E-1,5.575960279E-1,2.902019739E0,-2.483985186E0
5.876917500E-1,1.806551516E-1,2.667719126E0,-1.764908552E0
5.977377500E-1,-1.515261233E-1,2.283377647E0,-1.472609401E0
6.077827500E-1,-3.994080722E-1,1.963618875E0,-1.521771550E0
6.178287501E-1,-5.366052389E-1,1.855446100E0,-1.695778728E0
6.278747500E-1,-5.515247583E-1,1.775605917E0,-1.825077057E0
6.379207500E-1,-4.984191656E-1,1.556514740E0,-1.825510025E0
6.479667500E-1,-4.660878479E-1,1.305287600E0,-1.719542027E0
6.580127500E-1,-5.369480252E-1,9.415029287E-1,-1.681119680E0
6.680587500E-1,-7.058552504E-1,8.279659748E-1,-1.823327422E0
6.781047501E-1,-8.807871938E-1,9.849423766E-1,-2.077408075E0
6.881507500E-1,-9.494765401E-1,9.116646647E-1,-2.365875959E0
6.981967500E-1,-8.703662753E-1,8.985127211E-1,-2.817634583E0
7.082427500E-1,-4.692816734E-1,1.272949457E0,-3.538167715E0
7.182887500E-1,6.129318848E-2,1.714950204E0,-3.795121908E0
7.283347500E-1,4.400088191E-1,2.064835310E0,-3.504135370E0
7.383807500E-1,6.915232539E-1,2.598047972E0,-3.007031202E0
7.484267500E-1,9.280984998E-1,3.201142788E0,-2.750777721E0
7.584727500E-1,1.209820867E0,3.509308577E0,-2.903536558E0
7.685187500E-1,1.573942065E0,3.551791668E0,-3.316755056E0
7.785647500E-1,1.982266188E0,3.605971575E0,-3.727835894E0
7.886097500E-1,2.307254791E0,3.690445662E0,-4.123786449E0
7.986557501E-1,2.570087194E0,3.683331728E0,-4.647002220E0
8.087017500E-1,2.800932646E0,3.677952290E0,-5.288837910E0
8.187477500E-1,2.902880669E0,3.633292198E0,-5.691655159E0
8.287937500E-1,2.963558674E0,3.494228840E0,-5.629899979E0
8.388397500E-1,3.040155411E0,3.020484686E0,-5.225566864E0
8.488857500E-1,3.136777401E0,2.254242897E0,-4.746939182E0
8.589317500E-1,3.125468493E0,1.582202077E0,-4.241762161E0
8.689777500E-1,3.118257999E0,9.762085676E-1,-3.749619246E0
8.790237500E-1,3.150499821E0,3.911844194E-1,-3.279457808E0
8.890697500E-1,3.198517084E0,-3.802021593E-2,-2.803948641E0
8.991157500E-1,3.244847298E0,-1.915244758E-1,-2.298883677E0
9.091617501E-1,3.253409863E0,-1.971815675E-1,-1.862504959E0
9.192077500E-1,3.215635777E0,-1.741948724E-1,-1.533385754E0
9.292537500E-1,3.142439842E0,-1.246858910E-1,-1.249801159E0
9.392997500E-1,3.070176125E0,-9.009106457E-2,-1.019206166E0
9.493457500E-1,3.017124176E0,-1.153351739E-1,-8.518339396E-1
9.593917500E-1,3.014539957E0,-1.238000244E-1,-6.718501449E-1
9.694377501E-1,3.103574991E0,-4.517313093E-2,-4.764138162E-1
9.794827500E-1,3.221505404E0,1.252915561E-1,-3.486206234E-1
9.895287500E-1,2.975788355E0,7.551171780E-1,-2.189129591E-1
9.995747500E-1,1.713123560E0,2.140655518E0,-6.011967361E-2
1.009620750E0,4.024281502E-1,2.536638737E0,-1.780734807E-1
1.019666750E0,1.512450576E-1,2.010424852E0,-4.770017564E-1
1.029712750E0,5.166504979E-1,8.705757260E-1,-5.726787448E-1
1.039758750E0,6.835269928E-1,-9.507264942E-3,-6.588503122E-1
1.049804750E0,5.731781125E-1,-5.029076934E-1,-6.889882684E-1
1.059850750E0,6.799969673E-1,-9.155048728E-1,-6.685823202E-1
1.069896750E0,7.441807389E-1,-1.190578580E0,-7.215600014E-1
1.079942750E0,8.030750751E-1,-1.503857017E0,-7.180659771E-1
1.089988750E0,8.438869715E-1,-1.587406754E0,-6.832406521E-1
1.100034750E0,5.950038433E-1,-1.339689732E0,-6.638733745E-1
1.110080750E0,5.944432616E-1,-1.337801337E0,-6.633120179E-1
1.120126750E0,6.894327998E-1,-1.500894666E0,-6.597842574E-1
1.130172750E0,5.788474083E-1,-1.418748975E0,-6.074310541E-1
1.140218750E0,7.219601274E-1,-1.604484081E0,-5.217963457E-1
1.150264750E0,3.945764303E-1,-1.610125899E0,-6.404452324E-1
1.160310750E0,-5.530904233E-2,-1.853544474E0,-6.696011424E-1
1.170355750E0,4.822175205E-1,-2.976790428E0,-7.437017560E-1
1.180401750E0,1.573226333E0,-3.719613314E0,-9.911245108E-1
1.190447750E0,-1.747791171E-1,-2.341256380E0,-8.618106842E-1
1.200493750E0,-2.848692238E-1,-1.922059655E0,-8.178074360E-1
1.210539750E0,2.606827915E-1,-1.644094944E0,-9.436817169E-1
1.220585750E0,4.837838113E-1,-8.871408105E-1,-8.365561366E-1
1.230631750E0,4.797440469E-1,-3.780386746E-1,-7.546005845E-1
1.240677750E0,5.031434894E-1,-4.191836715E-1,-7.109366059E-1
1.250723750E0,4.222627282E-1,-6.344467402E-1,-6.106283665E-1
1.260769750E0,3.118004501E-1,-5.479468703E-1,-5.248824358E-1
1.270815750E0,2.879177332E-1,-2.570990324E-1,-5.355587602E-1
1.280861750E0,2.308387607E-1,1.625223607E-1,-6.675285697E-1
1.290907750E0,1.457608938E-1,6.423976421E-1,-8.293864727E-1
1.300953750E0,1.047944054E-1,1.000429988E0,-8.134732246E-1
