"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
0.000000000E0,2.375048161E0,6.639121532E0,6.481103897E0
2.044677000E-3,2.372653961E0,6.651092529E0,6.497863293E0
4.028320000E-3,2.363077164E0,6.653486729E0,6.507440090E0
6.042480000E-3,2.348711967E0,6.670246124E0,6.521805286E0
8.056640000E-3,2.372653961E0,6.682217121E0,6.536170483E0
1.004028300E-2,2.391807556E0,6.696582317E0,6.540958881E0
1.199340800E-2,2.401384354E0,6.727706909E0,6.538564682E0
1.400756800E-2,2.398990154E0,6.744466305E0,6.533776283E0
1.602172800E-2,2.396595955E0,6.775590897E0,6.540958881E0
1.800537100E-2,2.391807556E0,6.801927090E0,6.543353081E0
1.998901300E-2,2.389413357E0,6.804321289E0,6.543353081E0
2.197265600E-2,2.396595955E0,6.837840080E0,6.536170483E0
2.392578100E-2,2.449268341E0,6.866570473E0,6.524199486E0
2.590942300E-2,2.458845139E0,6.878541470E0,6.502651691E0
2.789306600E-2,2.477998734E0,6.883329868E0,6.464344501E0
2.987670900E-2,2.501940727E0,6.888118267E0,6.447585106E0
3.182983400E-2,2.511517525E0,6.892906666E0,6.435614109E0
3.381347600E-2,2.552218914E0,6.900089264E0,6.430825710E0
3.573608400E-2,2.564189911E0,6.902483463E0,6.416460514E0
3.775024400E-2,2.573766708E0,6.912060261E0,6.380547523E0
3.967285100E-2,2.588132143E0,6.931213856E0,6.361393929E0
4.165649400E-2,2.612074137E0,6.945579052E0,6.351817131E0
4.360961900E-2,2.624045134E0,6.955155849E0,6.351817131E0
4.562377900E-2,2.628833532E0,6.983886242E0,6.363788128E0
4.754638600E-2,2.624045134E0,6.976703644E0,6.358999729E0
4.953002900E-2,2.626439333E0,6.967126846E0,6.351817131E0
5.145263600E-2,2.621650934E0,6.974309444E0,6.354211330E0
5.346679600E-2,2.616862535E0,6.962338448E0,6.368576527E0
5.548095700E-2,2.621650934E0,6.938396454E0,6.390124321E0
5.746459900E-2,2.638410330E0,6.940790653E0,6.399701118E0
5.941772400E-2,2.655169725E0,6.928819656E0,6.402095318E0
6.140136700E-2,2.679111719E0,6.916848660E0,6.404489517E0
6.335449200E-2,2.695871115E0,6.936002254E0,6.418854713E0
6.533813400E-2,2.688688517E0,6.938396454E0,6.442796707E0
6.729125900E-2,2.695871115E0,6.940790653E0,6.471527100E0
6.930542000E-2,2.705447912E0,6.933608055E0,6.507440090E0
