"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
0.000000000E0,4.324293137E0,4.766626358E0,7.703277588E0
1.439437500E-2,3.699433327E0,4.869572163E0,8.038451195E0
1.679385400E-2,3.637186766E0,4.915060520E0,8.131820679E0
1.919328100E-2,3.562969685E0,4.903090000E0,8.182096481E0
2.159197900E-2,3.498329163E0,4.893513203E0,8.158156395E0
2.399062500E-2,3.400170803E0,4.883936882E0,8.213220596E0
2.639010400E-2,3.321165562E0,4.831266880E0,8.251525879E0
2.878953100E-2,3.244554758E0,4.771414280E0,8.258708000E0
3.118822900E-2,3.194278479E0,4.642132759E0,8.208432198E0
3.358687500E-2,3.201460838E0,4.491304874E0,8.153367996E0
3.598635400E-2,3.227795839E0,4.323717594E0,8.079151154E0
3.838578100E-2,3.258919239E0,4.144160748E0,7.997751236E0
4.078447900E-2,3.309195042E0,3.947844505E0,7.925928593E0
4.318312500E-2,3.378624201E0,3.753922462E0,7.892410755E0
4.558260400E-2,3.409747362E0,3.564788818E0,7.803829670E0
4.798203100E-2,3.474388123E0,3.385231256E0,7.779888630E0
5.038072900E-2,3.531846523E0,3.222432613E0,7.782282352E0
5.277937500E-2,3.606063366E0,3.069210291E0,7.739189148E0
5.517885400E-2,3.694645166E0,2.942322969E0,7.746370792E0
5.757828100E-2,3.809561968E0,2.839376688E0,7.705671310E0
5.997697900E-2,3.828714609E0,2.738824844E0,7.530901909E0
6.237562500E-2,3.871808290E0,2.717277765E0,7.193334579E0
6.477510400E-2,3.890961170E0,2.714883804E0,6.870131016E0
6.717453100E-2,3.960390091E0,2.681366205E0,7.061658859E0
6.957322900E-2,4.077701092E0,2.707701445E0,7.257975101E0
7.197187500E-2,4.238105774E0,2.664607525E0,7.571601868E0
7.437135400E-2,4.412874699E0,2.631090403E0,7.937899113E0
7.677078100E-2,4.592432499E0,2.597572803E0,8.325742722E0
7.916947900E-2,4.755230904E0,2.530538082E0,8.680069923E0
8.156812500E-2,4.934788227E0,2.456321001E0,9.036789894E0
8.396760400E-2,5.083222389E0,2.410833359E0,9.264229774E0
8.636703100E-2,5.246020794E0,2.358163118E0,9.479699135E0
8.876572900E-2,5.365725994E0,2.305492878E0,9.558704376E0
9.116437500E-2,5.435154915E0,2.236063957E0,9.613767624E0
9.356380200E-2,5.526130676E0,2.192970276E0,9.513216019E0
9.596328100E-2,5.509371758E0,2.130723476E0,9.348023415E0
9.836192700E-2,5.521342278E0,2.109176874E0,9.132554054E0
1.007606250E-1,5.473460197E0,2.042141914E0,8.897933006E0
1.031601040E-1,5.404031754E0,1.929619312E0,8.572335243E0
1.055595310E-1,4.690590382E0,1.819490790E0,8.328137398E0
1.079581770E-1,2.686729670E0,1.477134705E0,8.629794121E0
1.103568750E-1,2.808828592E0,1.383764744E0,8.486147881E0
1.127563540E-1,3.093726397E0,1.283212662E0,8.502905846E0
1.151557810E-1,3.486358643E0,1.149143219E0,8.591487885E0
1.175544270E-1,3.936449051E0,1.055773258E0,8.775834084E0
1.199531250E-1,4.448786259E0,9.600092769E-1,9.099037170E0
1.223525520E-1,4.994640827E0,9.719797969E-1,9.367176056E0
1.247520310E-1,5.432760715E0,9.456446767E-1,9.656862259E0
1.271506770E-1,5.743993759E0,8.690335155E-1,9.855571747E0
1.295493750E-1,5.882851601E0,7.517226934E-1,9.984852791E0
1.319488020E-1,5.985797405E0,6.679292321E-1,9.915425301E0
1.343482810E-1,5.978615284E0,6.272295713E-1,9.678408623E0
1.367469270E-1,5.890033722E0,6.032885313E-1,9.398299217E0
1.391456250E-1,5.727234840E0,5.721653104E-1,9.125371933E0
1.415450520E-1,5.511765957E0,5.434361100E-1,9.020031929E0
1.439445310E-1,5.308268070E0,4.955541790E-1,9.032001495E0
1.463431770E-1,5.140680790E0,4.620367587E-1,9.156495094E0
1.487418230E-1,5.047310829E0,4.428839684E-1,9.431817055E0
1.511413020E-1,4.841418266E0,3.399377167E-1,9.807689667E0
1.535407290E-1,4.307534218E0,4.785767943E-2,1.076293564E1
1.559393750E-1,4.321898937E0,7.179866731E-2,1.096643353E1
1.583380730E-1,4.245287895E0,1.172865331E-1,1.118669128E1
1.607375520E-1,3.979542971E0,2.058681995E-1,1.136385441E1
1.631369790E-1,3.948419571E0,2.561442554E-1,1.126090813E1
1.655356250E-1,3.946025372E0,2.681147754E-1,1.119387341E1
1.679343230E-1,3.969966412E0,2.705088854E-1,1.132794285E1
1.703338020E-1,3.898143768E0,3.016321659E-1,1.171578693E1
1.727332290E-1,3.850261688E0,2.657206953E-1,1.204377842E1
1.751319270E-1,3.895749331E0,2.250209749E-1,1.226403522E1
1.775306250E-1,3.919690371E0,3.207849562E-1,1.237176991E1
1.799300520E-1,3.886173248E0,3.136026263E-1,1.238134575E1
1.823294790E-1,3.838291168E0,4.380957782E-1,1.237895203E1
1.847281250E-1,3.756891727E0,4.069724977E-1,1.201026058E1
1.871268230E-1,3.610851765E0,4.357016981E-1,1.179957962E1
1.895263020E-1,3.397776842E0,4.572485685E-1,1.164157009E1
1.919257290E-1,3.184702158E0,4.261252880E-1,1.150989437E1
