"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
0.000000000E0,-4.386684418E0,1.673855036E-1,7.515756130E0
2.499896000E-3,-4.441781044E0,3.015334904E-1,7.616366863E0
5.011511000E-3,-4.475317955E0,4.069355130E-1,7.597202778E0
7.511406000E-3,-4.487295628E0,5.482699871E-1,7.652299404E0
1.001130200E-2,-4.451363087E0,6.608585119E-1,7.664277077E0
1.251119800E-2,-4.365125179E0,7.830290198E-1,7.738537312E0
1.501109400E-2,-4.281282425E0,9.698780179E-1,7.819984436E0
1.753072900E-2,-4.096828938E0,1.192659497E0,7.851126194E0
2.004114600E-2,-3.993822575E0,1.451373458E0,7.908617973E0
2.251187500E-2,-3.804578066E0,1.652595520E0,7.963714600E0
2.502229200E-2,-3.586587429E0,1.822675943E0,8.114630699E0
2.751416700E-2,-3.342246532E0,1.966405988E0,8.296689034E0
3.002458400E-2,-3.176956892E0,2.062226057E0,8.586544037E0
3.251182300E-2,-2.970943928E0,2.083785534E0,8.854840279E0
3.502224000E-2,-2.817631960E0,2.078994513E0,8.960242271E0
3.752578100E-2,-2.738580465E0,2.074203491E0,9.870532036E0
4.003619800E-2,-2.714625597E0,2.052644014E0,9.693265915E0
4.246854200E-2,-2.460702419E0,1.954428554E0,9.135113716E0
4.497895900E-2,-2.269062519E0,1.796325445E0,9.722011566E0
4.745182300E-2,-2.211570501E0,1.765184045E0,9.925628662E0
4.996224000E-2,-2.156474113E0,1.762788534E0,9.793876648E0
5.247041700E-2,-2.122936964E0,1.662177444E0,9.884905815E0
5.498083400E-2,-2.142101049E0,1.635826945E0,9.956770897E0
5.748640600E-2,-2.185220003E0,1.583125949E0,9.951979637E0
5.995182300E-2,-2.362487078E0,1.444187045E0,9.815436363E0
6.246125000E-2,-2.558917999E0,1.365135550E0,9.674101830E0
6.494479200E-2,-2.700252533E0,1.262128949E0,9.379454613E0
6.746578100E-2,-2.889497042E0,1.168704510E0,9.171046257E0
6.994447900E-2,-3.021249533E0,1.120794535E0,9.106368065E0
7.246390600E-2,-3.112278461E0,1.118399024E0,8.830885887E0
7.496567700E-2,-3.150606394E0,1.082466483E0,8.639245033E0
7.747572900E-2,-3.181747913E0,1.015392542E0,8.505097389E0
7.993802100E-2,-3.222471476E0,9.914374948E-1,8.370949745E0
8.246104200E-2,-3.232053518E0,8.980129957E-1,8.330225945E0
8.493630200E-2,-3.277568102E0,7.423055172E-1,8.332621574E0
8.746578100E-2,-3.323082447E0,6.369035244E-1,8.416463852E0
8.993776100E-2,-3.476394415E0,5.985754728E-1,8.471560478E0
9.247354200E-2,-3.497953892E0,5.267105103E-1,8.598522186E0
9.492453100E-2,-3.529095411E0,5.243149996E-1,8.703924179E0
9.747796900E-2,-3.588983059E0,5.434790254E-1,8.687155724E0
9.992713600E-2,-3.639288425E0,5.842025280E-1,8.742252350E0
1.026535420E-1,-3.632102013E0,7.231414914E-1,8.818907738E0
1.049215110E-1,-3.627310991E0,7.734469771E-1,8.828490257E0
1.074748440E-1,-3.577005386E0,8.548939824E-1,8.945869446E0
1.099244790E-1,-3.483581066E0,9.147815108E-1,9.161464691E0
1.124764060E-1,-3.529095411E0,9.435275197E-1,9.300403595E0
1.149254170E-1,-3.454834938E0,9.435275197E-1,9.317172050E0
1.174766150E-1,-3.409320593E0,9.411320090E-1,9.561512947E0
1.199133860E-1,-3.442857504E0,9.555050135E-1,9.645355225E0
1.226496880E-1,-3.416507006E0,9.267590046E-1,9.628586769E0
1.249095310E-1,-3.435671091E0,8.524984717E-1,9.719615936E0
1.274771880E-1,-3.414111614E0,8.980129957E-1,9.705243111E0
1.299222920E-1,-3.404529572E0,8.740580082E-1,9.693265915E0
1.324760420E-1,-3.430880070E0,8.596850038E-1,9.733988762E0
1.349266150E-1,-3.430880070E0,8.453119993E-1,9.686079025E0
1.374791670E-1,-3.385365486E0,8.405209780E-1,9.664519310E0
1.399087500E-1,-3.414111614E0,8.141704798E-1,9.650146484E0
1.427651040E-1,-3.406924963E0,8.237525225E-1,9.542348862E0
1.449042190E-1,-3.394947529E0,8.884310126E-1,9.439342499E0
1.474810940E-1,-3.464416981E0,9.195724726E-1,9.333940506E0
1.499130210E-1,-3.428484440E0,9.674825072E-1,9.142300606E0
1.524782290E-1,-3.378179073E0,9.555050135E-1,9.072831154E0
1.549057810E-1,-3.423693419E0,9.842510223E-1,8.967429161E0
1.574773440E-1,-3.426089048E0,1.132771969E0,8.653618813E0
1.599051040E-1,-3.457230568E0,1.168704510E0,8.483537674E0
1.626544270E-1,-3.495558500E0,1.254942536E0,8.335017204E0
1.649001040E-1,-3.473999023E0,1.360344529E0,8.016415596E0
1.674820310E-1,-3.462021589E0,1.475328445E0,7.810402393E0
1.699138540E-1,-3.500349522E0,1.609476447E0,7.657090664E0
1.724796880E-1,-3.581796408E0,1.695714474E0,7.494196415E0
1.749071880E-1,-3.689594030E0,1.817885041E0,7.352861881E0
