"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.601260000E-1,-2.150651217E0,-1.208772898E0,7.758837342E-1
1.701360000E-1,-2.810421944E0,-4.555393159E-1,1.397368908E0
1.801460000E-1,-3.364636421E0,2.371980697E-1,1.895957470E0
1.901250000E-1,-3.623469114E0,1.348723173E0,2.282011271E0
2.000828333E-1,-3.604680300E0,2.190943003E0,2.434686661E0
2.100918333E-1,-3.305577517E0,2.031046152E0,2.259630680E0
2.200718333E-1,-2.553391933E0,1.454339743E0,1.974980116E0
2.300808333E-1,-1.360779524E0,1.048402667E0,1.546095014E0
2.400908333E-1,-1.407499909E-1,6.520890594E-1,1.038846493E0
2.500698333E-1,4.902543426E-1,3.853098154E-1,7.438863516E-1
2.600798333E-1,4.224508703E-1,4.736173525E-2,8.655087352E-1
2.700898333E-1,-3.223727271E-2,-2.063357830E-1,1.316849828E0
2.800998333E-1,-5.072219372E-1,-1.977582276E-1,1.898955464E0
2.900788333E-1,-8.102958202E-1,-4.544885829E-2,2.496249199E0
3.000888333E-1,-9.338518977E-1,6.299386173E-2,3.157177210E0
3.100978333E-1,-9.679297209E-1,-1.813879162E-1,3.928149939E0
3.200778333E-1,-8.746102452E-1,-9.651405215E-1,4.530074596E0
3.300868333E-1,-5.100250840E-1,-2.006651163E0,4.924988747E0
3.400968333E-1,1.114973426E-1,-2.971178532E0,5.139779568E0
3.500758333E-1,8.246356845E-1,-3.551377535E0,4.886441708E0
3.600858333E-1,1.291691780E0,-4.159851074E0,4.346833706E0
3.700958333E-1,1.444544077E0,-5.010583878E0,4.215192318E0
3.800748333E-1,1.445308208E0,-5.903914928E0,4.575734615E0
3.900848333E-1,1.401744246E0,-6.720508099E0,5.091294765E0
4.000948333E-1,1.310983419E0,-7.377746105E0,5.723513126E0
4.101048333E-1,1.114236116E0,-7.762178421E0,6.371546268E0
4.200838333E-1,8.683142066E-1,-7.576729298E0,6.852607250E0
4.300938333E-1,6.497568488E-1,-7.470629215E0,7.025028229E0
4.401028333E-1,5.880118012E-1,-8.073184967E0,6.865033627E0
4.500828333E-1,7.993919849E-1,-9.035606384E0,6.485926151E0
4.600918333E-1,1.261421084E0,-9.639881134E0,6.098081589E0
4.701018333E-1,1.605245829E0,-9.507269859E0,5.719818115E0
4.800808333E-1,1.599845886E0,-8.354027748E0,5.554438591E0
4.900908333E-1,1.386717796E0,-6.070740223E0,5.124033928E0
5.001008333E-1,9.092338085E-1,-3.766329288E0,4.621122837E0
5.100798333E-1,5.073961616E-1,-2.269215107E0,4.125289440E0
5.200898333E-1,5.052230358E-1,-1.547411323E0,3.820548058E0
5.300998333E-1,8.167132735E-1,-1.541030288E0,3.466039419E0
5.400788333E-1,1.169915676E0,-2.612728119E0,2.370569468E0
5.500888333E-1,1.120766759E0,-3.837807894E0,8.838272095E-1
5.600978333E-1,4.207834899E-1,-3.883179665E0,-9.837405384E-2
5.701078333E-1,-8.721534610E-1,-2.231747866E0,-2.722007036E-1
