,Time (s),X (rad/s),Y (rad/s),Z (rad/s)
5495,55.00190987,-0.06007812545,0.847925961,0.09319827706
5496,55.01191788,-0.19506923850000002,0.6419791579,0.08948849142000001
5497,55.02192487,-0.4346321225,0.42317351700000005,0.0830212608
5498,55.03193187,-0.7990449071,0.1575559378,0.05242527276
5499,55.04193887,-1.193118811,-0.07320185006,-0.07523766905
5500,55.05194587,-1.502775669,-0.2932679057,-0.3304499984
5501,55.06195287,-1.7244771719999998,-0.5406225324,-0.6794262528
5502,55.07196087,-1.933110595,-0.7887300253,-1.077612758
5503,55.08196788,-2.1152668,-0.9525108932999999,-1.42062223
5504,55.09197487,-2.232424259,-1.196104407,-1.627365828
5505,55.10198188,-2.261565685,-1.618921518,-1.7467617990000002
5506,55.11198887,-2.199897528,-1.9339582919999998,-1.783446074
5507,55.12199588,-2.133836269,-1.922775984,-1.76732862
5508,55.13200287,-2.040466785,-1.665816903,-1.6648429630000001
5509,55.14201087,-1.945725203,-1.019990087,-1.4506285190000001
5510,55.15201787,-1.945789576,-0.0473488085,-1.133919597
5511,55.16202487,-2.026163101,0.8883835077,-0.8060889840000001
5512,55.17203188,-2.088169813,1.390812278,-0.6169446111
5513,55.18203887,-1.992406607,1.4735802409999998,-0.619135797
5514,55.19204588,-1.756072879,1.3367675540000001,-0.7121797204000001
5515,55.20205387,-1.490136862,1.1640070679999999,-0.752613008
5516,55.21206088,-1.237015963,1.094686866,-0.6790155172
5517,55.22206787,-1.048060775,1.028119445,-0.5934146643
5518,55.23207487,-1.009307265,0.7633940578,-0.6424024105
5519,55.24208187,-1.1458724740000001,0.5938068628000001,-0.6546000838
5520,55.25208887,-1.350331068,0.35877120490000003,-0.5619250536
5521,55.26209687,-1.266546011,-0.06590943784,-0.5227417946
5522,55.27210387,-0.8912037015000001,-0.1314860433,-0.7919858098
5523,55.28211088,-0.7911499739,0.06912765652000001,-1.25696969
5524,55.29211787,-0.92123878,0.3290271461,-1.45466876
5525,55.30212488,-0.9312872291,0.3852187097,-1.330456018
5526,55.31213187,-0.8177883625,0.08027265966,-1.22805357
5527,55.32213988,-0.7640458345000001,-0.3288636506,-1.180032492
5528,55.33214687,-0.8375250697,-0.896068275,-1.17907083
5529,55.34215387,-0.9428197145,-1.482714415,-1.162606239
5530,55.35216087,-1.024434805,-1.733463049,-1.107388258
5531,55.36216787,-1.01880765,-1.695913315,-1.058906794
5532,55.37217487,-0.9514448047,-1.625378966,-1.00934875
5533,55.38218287,-0.8589568734,-1.539222479,-0.8988201022
5534,55.39218988,-0.7196397185,-1.532026052,-0.7926539779
5535,55.40219687,-0.5741181374000001,-1.5076117519999999,-0.7392454146999999
5536,55.41220388,-0.44654899840000006,-1.33135891,-0.6820988059
5537,55.42221087,-0.3055617511,-1.088656783,-0.6001413465
5538,55.43221788,-0.1710143089,-0.8071858882999999,-0.5208801031
5539,55.44222487,-0.043612603099999994,-0.5638239979999999,-0.46441796420000003
5540,55.45223287,0.07667945325,-0.4009671807,-0.4033279717
5541,55.46223987,0.17983086410000002,-0.3025554419,-0.3044667542
5542,55.47224687,0.2502184808,-0.2314477116,-0.1933497936
5543,55.48225329,0.2970053554,-0.2051020861,-0.08240735531
5544,55.49226029,0.3240289986,-0.2301616222,0.04250288755
5545,55.50226729,0.352193892,-0.3246978521,0.1653203368
5546,55.51227529,0.3810566962,-0.44642692799999995,0.2760828137
5547,55.52228229,0.4107435942,-0.6029695272,0.3513818085
5548,55.53228929,0.4300411046,-0.7623525262,0.38464310770000004
5549,55.54229629,0.4513795376,-0.8805812001000001,0.3841811717
5550,55.55230329,0.4913080633,-0.9896842837000001,0.3575261235
5551,55.56231029,0.5412941575,-1.072661281,0.3208771348
5552,55.57231829,0.583820045,-1.165654182,0.2915876806
5553,55.58232529,0.604775548,-1.252704144,0.2790813744
5554,55.59233229,0.5811115503000001,-1.343447089,0.2685922384
5555,55.60233929,0.5334650278,-1.3638017180000002,0.2459964305
5556,55.61234629,0.4826540351,-1.303533912,0.1840337217
5557,55.62235329,0.4671288729,-1.228697419,0.09065227956000001
5558,55.63236129,0.4709646106,-1.149209857,0.003227100475
5559,55.64236829,0.47375971079999996,-1.073461175,-0.09434197843
5560,55.65237529,0.4491888583,-1.003959894,-0.17479713260000002
5561,55.66238229,0.40943509340000006,-0.9678892493000001,-0.2513052821
5562,55.67238929,0.3493326008,-0.9754606484999999,-0.28902551530000004
5563,55.68239629,0.3113879561,-1.002012134,-0.3077684045
5564,55.69240429,0.29834192989999997,-1.055383205,-0.30870637300000003
5565,55.70241129,0.2941969633,-1.143602848,-0.2746214569
5566,55.71241829,0.3153715134,-1.198849082,-0.20660166440000002
5567,55.72242529,0.3419158757,-1.2075876,-0.09319232404
5568,55.73243229,0.3257939219,-1.116906166,0.03396962211
5569,55.74243929,0.248024419,-0.7268266081999999,0.1612477452
5570,55.75244729,0.1586764306,-0.07559421659,0.2826482058
5571,55.76245429,0.02840435691,0.570998311,0.3339720368
5572,55.77246129,-0.2523434162,1.2351075409999999,0.1413618177
5573,55.78246829,-0.645802319,1.758256674,-0.3332980275
5574,55.79247529,-0.8049256206000001,2.176558256,-0.6562259793
5575,55.80248229,-0.5030699372,2.447258234,-0.5997326374
5576,55.81249029,-0.05027048662,2.459703207,-0.3204202652
5577,55.82249729,0.4907919168,2.197145939,-0.03621292859
