"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
0.000000000E0,-6.944413185E-1,-1.036829376E1,-5.778149128E0
2.500000000E-2,-1.661650836E-1,-1.004884338E1,-5.728120327E0
2.750000000E-2,3.961995542E-1,-9.560409546E0,-5.755411148E0
3.000000000E-2,6.900585890E-1,-9.433230400E0,-5.718465328E0
3.250000000E-2,9.267106652E-1,-9.219016075E0,-5.717255592E0
3.500000000E-2,1.130558848E0,-9.001468658E0,-5.634603500E0
3.750000000E-2,1.388467431E0,-8.829311371E0,-5.598157883E0
4.000000000E-2,1.707470179E0,-8.610829353E0,-5.583227634E0
4.250000000E-2,1.991100550E0,-8.477860451E0,-5.540156841E0
4.500000000E-2,2.291001320E0,-8.386377335E0,-5.474764347E0
4.750000000E-2,2.577410936E0,-8.372832298E0,-5.354054451E0
5.000000000E-2,2.826783180E0,-8.399539948E0,-5.179344654E0
5.250000000E-2,3.147325993E0,-8.482576370E0,-4.961017132E0
5.500000000E-2,3.351268291E0,-8.582760811E0,-4.724956512E0
5.750000000E-2,3.585772514E0,-8.758790016E0,-4.464934826E0
6.000000000E-2,3.867253780E0,-8.973806381E0,-4.197080612E0
6.250000000E-2,4.148291111E0,-9.287794113E0,-3.911352634E0
6.500000000E-2,4.415136814E0,-9.676085472E0,-3.544444084E0
6.750000000E-2,4.722464561E0,-1.011426449E1,-3.226603031E0
7.000000000E-2,5.021671772E0,-1.067774487E1,-2.846552849E0
7.250000000E-2,5.293686867E0,-1.123687744E1,-2.434761047E0
7.500000000E-2,5.564422607E0,-1.189428139E1,-2.104364395E0
7.750000000E-2,5.740175247E0,-1.259297180E1,-1.859978914E0
8.000000000E-2,5.888867855E0,-1.332732677E1,-1.715099454E0
8.250000000E-2,5.903087616E0,-1.403781796E1,-1.708691239E0
8.500000000E-2,5.769471169E0,-1.467404842E1,-1.778578401E0
8.750000000E-2,5.420222759E0,-1.525148106E1,-2.054020643E0
9.000000000E-2,5.278303623E0,-1.589822865E1,-2.478453398E0
9.250000000E-2,5.011255741E0,-1.646423531E1,-2.879370451E0
9.500000000E-2,4.590083599E0,-1.690362549E1,-3.235673904E0
9.750000000E-2,4.166480064E0,-1.724483299E1,-3.547429323E0
1.000000000E-1,3.748447657E0,-1.752124023E1,-3.729326010E0
1.025000000E-1,3.292913914E0,-1.769205666E1,-3.745189667E0
1.050000000E-1,2.887686253E0,-1.775263214E1,-3.612999439E0
1.075000000E-1,2.599757433E0,-1.772817039E1,-3.414852619E0
1.100000000E-1,2.472002268E0,-1.763899422E1,-3.269840240E0
1.125000000E-1,2.419567585E0,-1.740833664E1,-3.089856863E0
1.150000000E-1,2.168087244E0,-1.701822281E1,-3.013415813E0
1.175000000E-1,1.925505757E0,-1.637387848E1,-3.057621479E0
1.200000000E-1,1.719041467E0,-1.559632301E1,-3.116063118E0
1.225000000E-1,1.489723682E0,-1.469916725E1,-3.212828636E0
1.250000000E-1,1.278203487E0,-1.368015194E1,-3.249375343E0
1.275000000E-1,1.138625860E0,-1.261236000E1,-3.149603367E0
1.300000000E-1,9.388833046E-1,-1.157673454E1,-2.850818872E0
1.325000000E-1,7.842529416E-1,-1.058027458E1,-2.255956411E0
1.350000000E-1,9.429231286E-1,-9.500406265E0,-1.377146244E0
1.375000000E-1,1.192621231E0,-8.537676811E0,-2.702644765E-1
1.400000000E-1,1.440057874E0,-7.609128952E0,9.536171556E-1
1.425000000E-1,1.819621205E0,-6.764226437E0,2.145931482E0
1.450000000E-1,2.268311262E0,-6.107784748E0,3.077370882E0
1.475000000E-1,2.693167686E0,-5.504157543E0,3.887246847E0
1.500000000E-1,3.009215832E0,-5.003870964E0,4.599652290E0
1.525000000E-1,3.284395695E0,-4.617702484E0,5.350851536E0
1.550000000E-1,3.422957182E0,-4.241756439E0,6.072723389E0
1.575000000E-1,3.615711689E0,-3.954751730E0,6.789784908E0
1.600000000E-1,3.795193911E0,-3.744290590E0,7.466798306E0
1.625000000E-1,4.066215992E0,-3.597100258E0,7.992927551E0
1.650000000E-1,4.372094631E0,-3.549974918E0,8.354916573E0
1.675000000E-1,4.636928082E0,-3.606150150E0,8.590785980E0
1.700000000E-1,4.829589367E0,-3.735405207E0,8.652502060E0
1.725000000E-1,4.952064514E0,-3.881221294E0,8.585282326E0
1.750000000E-1,5.019457340E0,-4.088999748E0,8.482077599E0
1.775000000E-1,5.030529499E0,-4.310827732E0,8.343917847E0
1.800000000E-1,5.035356522E0,-4.602637291E0,8.160144806E0
1.825000000E-1,5.029674053E0,-4.895239353E0,7.906697273E0
1.850000000E-1,5.028616428E0,-5.291790009E0,7.697344303E0
1.875000000E-1,5.102980614E0,-5.765149593E0,7.465608120E0
1.900000000E-1,5.136091709E0,-6.252780437E0,7.237986565E0
1.925000000E-1,5.163693428E0,-6.658179283E0,6.965900898E0
1.950000000E-1,5.219117641E0,-7.161909103E0,6.745459080E0
1.975000000E-1,5.180758476E0,-7.669754982E0,6.564028740E0
2.000000000E-1,5.169922352E0,-8.188136101E0,6.375823021E0
2.025000000E-1,5.169059753E0,-8.634424210E0,6.143577099E0
2.050000000E-1,5.064224243E0,-9.057994843E0,5.742507458E0
2.075000000E-1,4.983953476E0,-9.453125954E0,5.321023464E0
2.100000000E-1,4.937210560E0,-9.787228584E0,4.731467247E0
2.125000000E-1,4.867531776E0,-1.012466526E1,4.109214783E0
2.150000000E-1,4.845605850E0,-1.039270592E1,3.419085741E0
2.175000000E-1,4.773643494E0,-1.072100830E1,2.650297403E0
2.200000000E-1,4.583903313E0,-1.105883408E1,1.878138185E0
2.225000000E-1,4.419086456E0,-1.139326572E1,1.153980613E0
2.250000000E-1,4.076659203E0,-1.168175507E1,3.868836164E-1
2.275000000E-1,3.721141100E0,-1.198857307E1,-3.440110683E-1
2.300000000E-1,3.347177029E0,-1.228497028E1,-1.028913379E0
2.325000000E-1,2.982777834E0,-1.255599499E1,-1.681052208E0
2.350000000E-1,2.652868271E0,-1.278389645E1,-2.211755514E0
2.375000000E-1,2.352823019E0,-1.294606590E1,-2.668604612E0
2.400000000E-1,1.977230906E0,-1.301762295E1,-3.021634102E0
2.425000000E-1,1.604493499E0,-1.304093361E1,-3.233134031E0
2.450000000E-1,1.262956262E0,-1.300987148E1,-3.268989801E0
2.475000000E-1,1.101749897E0,-1.289183521E1,-3.190134048E0
2.500000000E-1,9.888734221E-1,-1.274160671E1,-3.028211832E0
2.525000000E-1,8.422454596E-1,-1.263358974E1,-2.795206547E0
