"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,-8.225395203E-1,9.062903595E0,2.209555206E0
1.004800014E-2,-1.185684357E0,8.544531555E0,2.783461761E0
2.009700006E-2,-1.317859497E0,8.533454590E0,2.109263763E0
3.014499974E-2,-1.459465027E0,8.709039459E0,1.111588440E0
4.019299988E-2,-1.978884888E0,8.573720856E0,-1.541793823E-1
5.024199979E-2,-2.198178864E0,8.481063538E0,-6.548881531E-1
6.028999994E-2,-2.196232910E0,8.403674469E0,-5.813909912E-1
7.033800008E-2,-2.329904938E0,8.812923431E0,5.852828979E-2
8.038599975E-2,-2.636317749E0,9.457483063E0,1.135538635E0
9.043500014E-2,-2.837349701E0,1.059796143E1,2.182012482E0
1.004829998E-1,-2.971919861E0,1.229333588E1,2.199825439E0
1.105310000E-1,-2.714904327E0,1.366807709E1,1.619631958E0
1.205799999E-1,-1.798210602E0,1.343635895E1,1.276994476E0
1.306280000E-1,-8.056246948E-1,1.133951935E1,6.930587769E-1
1.406759997E-1,-2.835104370E-1,9.168883209E0,2.080673218E-2
1.507239998E-1,-7.948471069E-2,7.976911926E0,-9.455836487E-1
1.607729997E-1,-3.906875610E-2,7.428153076E0,-1.630559235E0
1.708209999E-1,-3.585044861E-1,7.530390472E0,-2.223625946E0
1.808690000E-1,-1.018631744E0,7.867339783E0,-2.871329041E0
1.909179999E-1,-1.821262665E0,8.334967346E0,-3.218606873E0
2.009660001E-1,-2.267185364E0,8.482410736E0,-3.218157806E0
2.110139998E-1,-2.305805054E0,7.933352509E0,-2.980901184E0
2.210629997E-1,-2.359243927E0,7.521708527E0,-2.512674866E0
2.311109998E-1,-2.512225800E0,7.225175171E0,-2.089804230E0
2.411590000E-1,-2.524200897E0,6.781797180E0,-1.727407837E0
2.512070001E-1,-2.371967468E0,6.564449158E0,-1.148112488E0
2.612560000E-1,-2.115401001E0,6.265221405E0,-3.579057312E-1
2.713039997E-1,-1.847607880E0,5.924529877E0,4.897814941E-1
2.813519998E-1,-1.733994141E0,5.678591309E0,1.289119263E0
2.914009998E-1,-1.777553558E0,5.620661774E0,1.551224213E0
3.014489999E-1,-1.897603912E0,6.031856689E0,1.400188293E0
3.114970000E-1,-2.169588318E0,7.086563416E0,9.493258667E-1
3.215449997E-1,-2.208357697E0,8.422235870E0,2.704875183E-1
3.315940001E-1,-1.793719940E0,9.359886017E0,-4.087998962E-1
3.416419998E-1,-1.486259308E0,1.024215134E1,-8.231382751E-1
3.516899999E-1,-1.559906158E0,1.121482864E1,-1.005309448E0
3.617389998E-1,-1.914818115E0,1.183154617E1,-1.079105988E0
3.717870000E-1,-2.110311584E0,1.205458237E1,-9.066645813E-1
3.818350001E-1,-1.940265198E0,1.247101639E1,-4.131408691E-1
3.918823749E-1,-1.503323822E0,1.341240875E1,1.477427673E-1
4.019313748E-1,-9.879455566E-1,1.442325668E1,4.587959290E-1
