"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.121900000E-2,3.997233510E-2,1.983079128E-2,-2.216016874E-4
2.119100000E-2,4.550804198E-2,2.600421198E-2,2.973369788E-3
3.116400000E-2,5.004926398E-2,1.677129790E-2,6.102583837E-3
4.113600000E-2,5.079473928E-2,1.096816827E-2,1.170331147E-2
5.110900000E-2,4.745619744E-2,7.223230787E-3,1.532547735E-2
6.108199999E-2,3.650382161E-2,1.398258843E-3,1.815421507E-2
7.105400000E-2,2.459177189E-2,-7.550761104E-3,2.158676460E-2
8.102699999E-2,2.141924016E-2,-2.398699522E-2,2.000226639E-2
9.099999999E-2,1.172133908E-2,-3.707802668E-2,1.535505056E-2
1.009720000E-1,9.678409435E-3,-5.166927353E-2,1.189388242E-2
1.109450000E-1,7.440555375E-3,-5.627015233E-2,9.791050106E-3
1.209180000E-1,5.578380544E-3,-5.539157614E-2,4.765582737E-3
1.308900000E-1,-2.752473811E-4,-5.191588402E-2,6.837556139E-4
1.408630000E-1,3.823918290E-3,-5.448631570E-2,-2.026159316E-3
1.508350000E-1,8.154484443E-3,-5.567781255E-2,-2.011512406E-3
1.608080000E-1,1.678111963E-3,-6.150613725E-2,-4.772764631E-3
1.707810000E-1,-7.407262456E-3,-6.018281356E-2,-7.460426539E-3
1.807530000E-1,-1.293686964E-2,-5.699926987E-2,-7.853865623E-3
1.907260000E-1,-2.071143501E-2,-5.203540623E-2,-6.893530022E-3
2.006990000E-1,-1.708632708E-2,-4.873276502E-2,-3.213175572E-3
2.106710000E-1,-8.281650953E-3,-4.725018144E-2,-2.851252444E-3
2.206440000E-1,2.848135773E-3,-4.782228917E-2,7.533817552E-4
2.306160000E-1,1.386643201E-2,-5.694308132E-2,1.062592492E-5
2.405890000E-1,2.049938589E-2,-6.031197682E-2,3.209437709E-3
2.505620000E-1,2.079499699E-2,-5.913938582E-2,6.090977695E-3
2.605340000E-1,1.503494661E-2,-5.366848409E-2,8.456532843E-3
2.705070000E-1,1.614868082E-2,-4.879543185E-2,1.244701352E-2
2.804800000E-1,1.311365329E-2,-4.725737870E-2,1.533973590E-2
2.904520000E-1,1.834782958E-2,-4.120001197E-2,1.947988570E-2
3.004250000E-1,1.864047721E-2,-3.792576864E-2,2.091242373E-2
3.103970000E-1,2.221044526E-2,-3.977080807E-2,1.987405494E-2
3.203700000E-1,2.518802322E-2,-3.989549354E-2,2.306083404E-2
3.303430000E-1,2.354405448E-2,-3.803154826E-2,2.071858384E-2
3.403150000E-1,2.550203912E-2,-4.014172778E-2,1.878325269E-2
3.502880000E-1,2.266550623E-2,-4.811443388E-2,1.745034009E-2
3.602610000E-1,2.060789615E-2,-5.567371100E-2,2.262183279E-2
3.702330000E-1,1.956233941E-2,-6.559239328E-2,2.775987051E-2
3.802060000E-1,1.614612527E-2,-7.002388686E-2,3.346816823E-2
3.901780000E-1,1.785480790E-2,-6.389115751E-2,4.185739160E-2
4.001510000E-1,2.470809966E-2,-6.175430119E-2,4.518240318E-2
4.101240000E-1,3.449042141E-2,-6.328988075E-2,5.094654858E-2
4.200960000E-1,3.864729777E-2,-5.061546713E-2,5.396740511E-2
4.300690000E-1,5.313196778E-2,-4.345209897E-2,5.756746605E-2
4.400420000E-1,7.280012220E-2,-4.256366193E-2,6.696352363E-2
4.500140000E-1,7.871925831E-2,-3.727195784E-2,7.311569154E-2
4.599870000E-1,8.196401596E-2,-3.153620660E-2,7.532121241E-2
4.699600000E-1,9.325981140E-2,-2.202020213E-2,8.274131268E-2
4.799320000E-1,9.920042753E-2,-4.607386887E-3,9.340214729E-2
4.899050000E-1,1.086253524E-1,2.106388845E-2,1.097531542E-1
4.998770000E-1,1.112140343E-1,4.524193332E-2,1.213110834E-1
5.098500000E-1,1.102544963E-1,6.453919411E-2,1.255771965E-1
5.198230000E-1,1.253398806E-1,7.029774785E-2,1.324845701E-1
5.297950000E-1,1.338348389E-1,8.354964107E-2,1.310280710E-1
5.397680000E-1,1.412623078E-1,8.833827078E-2,1.308924258E-1
5.497410000E-1,1.488682926E-1,9.154817462E-2,1.315440983E-1
5.597130000E-1,1.592608839E-1,8.426539600E-2,1.365526468E-1
5.696860000E-1,1.658950746E-1,8.905881643E-2,1.446792781E-1
5.796580000E-1,1.713305414E-1,9.116095304E-2,1.496182829E-1
5.896310000E-1,1.685696393E-1,1.043507904E-1,1.532103568E-1
5.996040000E-1,1.637564451E-1,1.272311360E-1,1.551659405E-1
6.095760000E-1,1.618871689E-1,1.437850744E-1,1.546439528E-1
6.195490000E-1,1.743843853E-1,1.521457285E-1,1.578817964E-1
6.295220000E-1,1.880482733E-1,1.657411754E-1,1.667194963E-1
6.394940000E-1,2.014120370E-1,1.723200977E-1,1.853647977E-1
6.494670000E-1,2.100153863E-1,1.650709659E-1,1.987106949E-1
6.594390000E-1,2.378087640E-1,1.799106449E-1,2.068049312E-1
6.694120000E-1,2.625671029E-1,1.780842543E-1,2.197153866E-1
6.793850000E-1,2.748090029E-1,1.740443259E-1,2.292128503E-1
6.893570000E-1,2.780327499E-1,1.770249456E-1,2.373674512E-1
6.993300000E-1,2.813224792E-1,1.963411719E-1,2.523717284E-1
7.093030000E-1,3.098798096E-1,2.202094942E-1,2.638291717E-1
7.192750000E-1,3.132582009E-1,1.874523312E-1,2.793590426E-1
7.292480000E-1,2.837783396E-1,1.900659651E-1,2.954187095E-1
7.392210000E-1,2.740807533E-1,2.041742206E-1,2.976284325E-1
7.491930000E-1,3.064674735E-1,2.473677546E-1,3.124241531E-1
7.591660000E-1,3.218180537E-1,2.418567687E-1,3.490316272E-1
7.691380000E-1,3.629652262E-1,3.139096797E-1,3.558503687E-1
7.791110000E-1,4.119384289E-1,3.044904768E-1,3.806221783E-1
7.890840000E-1,4.184903502E-1,3.191216290E-1,4.015404880E-1
7.990560000E-1,4.120246470E-1,3.815906644E-1,3.785265386E-1
8.090290000E-1,4.068647623E-1,4.581354856E-1,3.318567872E-1
8.190020000E-1,4.065077901E-1,4.364324808E-1,3.182378411E-1
8.289740000E-1,3.776598871E-1,3.671908379E-1,3.035433292E-1
8.389470000E-1,3.354075849E-1,3.392139375E-1,2.763530612E-1
8.489190000E-1,2.839981914E-1,3.400672376E-1,2.394280732E-1
8.588920000E-1,2.202565372E-1,3.394892812E-1,2.029643208E-1
8.688650000E-1,1.698668748E-1,3.164484203E-1,1.707478017E-1
8.788370000E-1,1.210481226E-1,2.873305380E-1,1.452262104E-1
