"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
4.521600017E-2,2.634038925E-1,1.720713079E-1,1.284707934E-1
5.526400032E-2,6.782074571E-1,2.720974982E-1,6.072019935E-1
6.531199999E-2,9.973517060E-1,4.389054179E-1,1.016288996E0
7.536000013E-2,1.140887499E0,4.854508042E-1,1.240654230E0
8.540800028E-2,1.139445782E0,3.389334083E-1,1.281083107E0
9.545600042E-2,1.012205839E0,3.366591781E-2,1.162309289E0
1.055040001E-1,7.216067314E-1,-2.710418105E-1,8.796004653E-1
1.155520002E-1,3.185876906E-1,-3.640279472E-1,5.215635300E-1
1.256000004E-1,8.501348644E-2,-4.922632873E-2,2.114398479E-1
1.356480001E-1,1.422232538E-1,5.758301020E-1,-3.713773564E-2
1.456960002E-1,3.296473324E-1,1.189364910E0,-1.509854496E-1
1.557440003E-1,5.288245678E-1,1.668621540E0,-1.219378188E-1
1.657920000E-1,7.303774357E-1,1.981368423E0,3.676300496E-2
1.758400002E-1,9.272190928E-1,2.036866665E0,2.430546582E-1
1.858880003E-1,1.018105745E0,1.849317193E0,4.613627493E-1
1.959360004E-1,9.861406684E-1,1.483670473E0,6.723631620E-1
2.059840001E-1,9.000583291E-1,1.042864323E0,8.113455772E-1
2.160320003E-1,7.956336141E-1,6.082614660E-1,8.935672045E-1
2.260800004E-1,6.991736293E-1,2.502073944E-1,9.060239792E-1
2.361280001E-1,6.430951357E-1,-3.997622058E-2,8.216222525E-1
2.461760002E-1,6.382407546E-1,-2.383843809E-1,6.784070730E-1
2.562240004E-1,6.814880967E-1,-3.781095147E-1,4.603689909E-1
2.662720000E-1,7.466114163E-1,-4.643904269E-1,1.582134068E-1
2.763200002E-1,8.605774045E-1,-4.309347272E-1,-1.461883038E-1
2.863680003E-1,9.673231840E-1,-2.816605866E-1,-2.830806375E-1
2.964160000E-1,9.891328812E-1,-9.054308385E-2,-1.794165522E-1
3.064640001E-1,8.288834691E-1,-1.633598469E-2,-4.068264738E-2
3.165120003E-1,5.790635347E-1,-6.790544093E-2,-1.248003822E-2
3.265600004E-1,3.905814290E-1,-1.884151250E-1,9.984316677E-2
3.366080001E-1,3.058737516E-1,-4.523958862E-1,2.532785237E-1
3.466560002E-1,2.906455398E-1,-7.615934610E-1,3.828421235E-1
3.567040004E-1,3.358351290E-1,-9.454830885E-1,4.824936092E-1
3.667520001E-1,4.307104051E-1,-9.302468300E-1,5.605345964E-1
3.768000002E-1,6.180983782E-1,-7.005601525E-1,6.205374599E-1
3.868482504E-1,8.747188449E-1,-2.898878753E-1,6.604739428E-1
3.968962501E-1,1.098975778E0,8.737739176E-2,6.327448487E-1
4.069442502E-1,1.190133214E0,2.483762801E-1,5.762454271E-1
4.169922504E-1,1.108494639E0,1.993434876E-1,5.342300534E-1
4.270402500E-1,9.194722176E-1,8.256386966E-3,4.766785800E-1
4.370882502E-1,7.736588717E-1,-2.531389892E-1,4.145025611E-1
4.471362503E-1,7.234563828E-1,-5.198828578E-1,3.434868157E-1
4.571842500E-1,7.357268929E-1,-6.548348665E-1,2.885093391E-1
4.672322501E-1,7.637500167E-1,-5.835657716E-1,2.613363266E-1
4.772802503E-1,7.612586021E-1,-3.844124973E-1,2.760042250E-1
4.873282504E-1,7.399803400E-1,-1.942073107E-1,3.179464936E-1
4.973762501E-1,7.289953232E-1,-1.253435463E-1,3.843500018E-1
5.074242502E-1,7.553503513E-1,-1.349451989E-1,4.743942618E-1
5.174722504E-1,8.008070588E-1,-1.242805794E-1,5.396468043E-1
5.275202501E-1,8.280696273E-1,-1.594237052E-2,5.711637139E-1
5.375682502E-1,7.917832732E-1,1.798058301E-1,5.788402557E-1
5.476162503E-1,7.013424635E-1,3.568439186E-1,5.649719834E-1
5.576642500E-1,6.291204691E-1,4.679051936E-1,5.544586182E-1
5.677122502E-1,5.783476830E-1,4.786186218E-1,5.598900318E-1
