"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.553340000E-1,-4.412467480E-1,-1.740048379E-1,-6.075567007E-2
1.653440000E-1,-4.388927817E-1,2.535381354E-2,1.431391537E-1
1.753540000E-1,-3.316599131E-1,1.301927865E-1,2.017736435E-1
1.853940000E-1,-1.526669860E-1,4.507593215E-1,8.280198276E-2
1.954040000E-1,2.997231483E-2,5.500992537E-1,-1.345941275E-1
2.054140000E-1,2.462889105E-1,5.443329811E-1,-3.645588756E-1
2.154540000E-1,3.888454139E-1,4.240613282E-1,-4.740227163E-1
2.254640000E-1,3.883652389E-1,-1.714602113E-4,-5.426901579E-1
2.354730000E-1,5.071375966E-1,-8.959112763E-1,-5.418018699E-1
2.455140000E-1,7.329382300E-1,-1.321845770E0,-2.670845687E-1
2.555240000E-1,1.167225003E0,-7.934814095E-1,5.858348012E-1
2.655330000E-1,1.968207359E0,8.350555599E-2,1.483693242E0
2.755740000E-1,1.932538509E0,1.684981883E-1,1.613897458E-2
2.855830000E-1,1.334429264E0,6.420172453E-1,-1.707561970E0
2.955535833E-1,8.514947295E-1,1.129249334E0,-2.122769117E0
3.055935834E-1,4.548520148E-1,1.105851293E0,-1.805187345E0
3.156035834E-1,-5.759666860E-2,6.091723442E-1,-1.633890033E0
3.256135834E-1,-5.493674874E-1,-1.056017131E-1,-1.465897560E0
3.356535833E-1,-8.565441370E-1,-9.909027219E-1,-1.353729844E0
3.456635833E-1,-1.063259721E0,-2.216768503E0,-1.345722795E0
3.556735833E-1,-1.104474425E0,-3.762555599E0,-1.344823122E0
3.657135833E-1,-7.888764143E-1,-5.019134045E0,-1.613949060E0
3.757235833E-1,-1.101954222E0,-4.551610947E0,-1.434437037E0
3.857335833E-1,-1.415866017E0,-2.183728695E0,-9.572040439E-1
3.957735834E-1,-1.352608681E0,1.458312124E-1,-5.204426050E-1
4.057835834E-1,-8.438825607E-1,1.900273085E0,-7.776528597E-2
4.157925833E-1,-2.852750123E-1,2.894013643E0,2.459262758E-1
4.258335833E-1,1.072057113E-1,3.326292515E0,4.730725884E-1
4.358425833E-1,3.139270842E-1,3.187399626E0,5.168060064E-1
4.458525833E-1,3.618549407E-1,2.332565546E0,2.798733413E-1
4.558925834E-1,1.474862993E-1,7.961358428E-1,4.411245510E-2
4.659025834E-1,-3.501186967E-1,-8.882605433E-1,-1.394246072E-1
4.759125834E-1,-7.156221271E-1,-1.931494236E0,-3.998796046E-1
4.859525833E-1,-7.108662128E-1,-2.384186029E0,-7.348727584E-1
4.959625833E-1,-5.532243252E-1,-1.961409211E0,-8.012464643E-1
