"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.983642000E-3,-7.330382615E-2,-2.681698501E-1,-9.101892263E-2
3.936767000E-3,-7.330382615E-2,-2.681698501E-1,-9.101892263E-2
5.920410000E-3,-7.330382615E-2,-2.681698501E-1,-9.101892263E-2
7.904052000E-3,-7.330382615E-2,-2.681698501E-1,-9.101892263E-2
9.887695000E-3,-7.330382615E-2,-2.681698501E-1,-9.101892263E-2
1.187133800E-2,-7.330382615E-2,-2.681698501E-1,-9.101892263E-2
1.385498000E-2,-7.330382615E-2,-2.681698501E-1,-9.101892263E-2
1.583862300E-2,-7.330382615E-2,-2.681698501E-1,-9.101892263E-2
1.782226500E-2,-7.330382615E-2,-2.681698501E-1,-9.101892263E-2
1.980590800E-2,-7.330382615E-2,-2.681698501E-1,-9.101892263E-2
2.175903300E-2,-7.330382615E-2,-2.681698501E-1,-9.101892263E-2
2.374267600E-2,-7.330382615E-2,-2.681698501E-1,-9.101892263E-2
2.572631800E-2,-7.330382615E-2,-2.681698501E-1,-9.101892263E-2
2.767944300E-2,-7.330382615E-2,-2.681698501E-1,-9.101892263E-2
2.966308600E-2,-7.330382615E-2,-2.681698501E-1,-9.101892263E-2
3.161621100E-2,-7.330382615E-2,-2.681698501E-1,-9.101892263E-2
3.363037100E-2,-7.330382615E-2,-2.681698501E-1,-9.101892263E-2
3.561401300E-2,-7.330382615E-2,-2.681698501E-1,-9.101892263E-2
3.759765600E-2,-7.330382615E-2,-2.681698501E-1,-9.101892263E-2
3.958129900E-2,-7.330382615E-2,-2.681698501E-1,-9.101892263E-2
4.153442400E-2,-7.330382615E-2,-2.681698501E-1,-9.101892263E-2
4.348754900E-2,-7.330382615E-2,-2.681698501E-1,-9.101892263E-2
4.547119100E-2,-7.330382615E-2,-2.681698501E-1,-9.101892263E-2
4.742431600E-2,-7.330382615E-2,-2.681698501E-1,-9.101892263E-2
4.940795900E-2,-7.330382615E-2,-2.681698501E-1,-9.101892263E-2
5.139160100E-2,-7.330382615E-2,-2.681698501E-1,-9.101892263E-2
5.337524400E-2,-7.330382615E-2,-2.681698501E-1,-9.101892263E-2
5.532836900E-2,-7.330382615E-2,-2.681698501E-1,-9.101892263E-2
5.734252900E-2,-7.330382615E-2,-2.681698501E-1,-9.101892263E-2
5.932617200E-2,-7.330382615E-2,-2.681698501E-1,-9.101892263E-2
6.130981400E-2,-7.330382615E-2,-2.681698501E-1,-9.101892263E-2
6.326293900E-2,-7.330382615E-2,-2.681698501E-1,-9.101892263E-2
6.524658200E-2,-9.468411654E-2,4.764748737E-2,2.382374369E-2
6.723022400E-2,-9.224065393E-2,5.131268129E-2,2.504547499E-2
6.921386700E-2,-8.246681094E-2,6.047565863E-2,2.076941915E-2
7.119751000E-2,-7.513642311E-2,6.414084882E-2,1.832595654E-2
7.318115200E-2,-7.147123665E-2,6.597344577E-2,1.221730467E-2
7.513427700E-2,-5.253441259E-2,7.024950534E-2,6.719517522E-3
