"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
8.749000030E-3,1.835671663E-1,-9.494205937E-3,1.563481428E-2
1.874700002E-2,1.945244223E-1,-3.468497097E-2,-1.774824597E-2
2.874500002E-2,1.816355288E-1,-5.554844067E-2,-3.838241845E-2
3.874300001E-2,1.466950029E-1,-7.077283412E-2,-4.350662231E-2
4.874100001E-2,1.004982069E-1,-7.816123962E-2,-3.993985057E-2
5.873799999E-2,3.802050650E-2,-1.069185510E-1,-4.370046780E-2
6.873599999E-2,-2.254110761E-2,-1.313405335E-1,-3.303637356E-2
7.873399998E-2,-6.666421145E-2,-1.586958468E-1,-1.929802261E-2
8.873199997E-2,-8.300643414E-2,-2.525602877E-1,-3.951834142E-2
9.872999997E-2,-7.187149674E-2,-3.485656381E-1,-7.699380815E-2
1.087280001E-1,-8.905208111E-2,-4.406761229E-1,-8.762408793E-2
1.187260001E-1,-1.044017896E-1,-6.812353134E-1,-1.422161311E-1
1.287240001E-1,-1.250572801E-1,-8.604272008E-1,-2.329646796E-1
1.387220001E-1,-1.180865839E-1,-1.038457513E0,-3.227180839E-1
1.487190000E-1,-9.678022563E-2,-1.244838119E0,-4.434716403E-1
1.587170000E-1,-8.135287464E-2,-1.500467896E0,-5.471230745E-1
1.687150000E-1,-8.415451646E-2,-1.817369103E0,-6.447010636E-1
1.787130000E-1,-1.300189495E-1,-2.170372963E0,-7.081145048E-1
1.887110000E-1,-2.357746810E-1,-2.513817787E0,-7.617074251E-1
1.987090000E-1,-3.960910439E-1,-2.779640913E0,-7.849429846E-1
2.087070000E-1,-6.121271849E-1,-2.906525135E0,-7.695163488E-1
2.187050000E-1,-8.385242224E-1,-2.915406466E0,-7.699087858E-1
2.287030000E-1,-1.019838452E0,-2.884008169E0,-8.156608343E-1
2.387000000E-1,-1.328237772E0,-3.009556055E0,-7.658619285E-1
2.486980000E-1,-1.424835920E0,-2.952346802E0,-9.417852759E-1
2.586960000E-1,-1.436948538E0,-3.035037518E0,-1.101850152E0
2.686940000E-1,-1.405785322E0,-3.206433296E0,-1.199297667E0
2.786920001E-1,-1.526296139E0,-3.470938444E0,-1.084472537E0
2.886900001E-1,-1.485433340E0,-3.233161926E0,-1.139344335E0
2.986880001E-1,-1.451377034E0,-2.933104992E0,-1.139540792E0
3.086860001E-1,-1.447804451E0,-3.054960489E0,-1.106669426E0
3.186840001E-1,-1.323877811E0,-2.867366076E0,-1.143370271E0
3.286810000E-1,-7.002069950E-1,-2.221326590E0,-1.044446349E0
3.386790000E-1,-2.999091446E-1,-1.798179269E0,-9.822081923E-1
3.486770000E-1,-2.728533000E-2,-1.406247616E0,-9.668699503E-1
3.586750000E-1,8.668306470E-2,-1.070462227E0,-8.668942451E-1
3.686730000E-1,2.806981467E-2,-9.710379243E-1,-7.196222544E-1
3.786710000E-1,-1.235276461E-1,-1.086881399E0,-5.116943121E-1
3.886690000E-1,-1.219430640E-1,-7.548440695E-1,-4.019496739E-1
3.986670000E-1,-6.912136078E-2,-1.955653876E-1,-3.179835081E-1
4.086650000E-1,1.478823125E-1,1.235550717E-1,-4.097597599E-1
4.186620000E-1,2.474129647E-1,2.322092950E-1,-5.941703916E-1
4.286600000E-1,2.668596208E-1,2.175608426E-1,-7.780957222E-1
4.386580000E-1,2.271033823E-1,4.889136180E-2,-8.316870928E-1
4.486560001E-1,2.520412207E-1,-2.906575426E-2,-7.907228470E-1
4.586540001E-1,1.205911189E-1,-1.367926002E-1,-6.932117939E-1
4.686520001E-1,-7.818323374E-2,-2.691314816E-1,-6.195098758E-1
4.786500001E-1,-2.487050891E-1,-4.840607941E-1,-5.349734426E-1
4.886480001E-1,-4.093565345E-1,-6.793959141E-1,-4.124222100E-1
4.986460001E-1,-5.154168010E-1,-7.716987133E-1,-3.137501180E-1
5.086430000E-1,-5.303443670E-1,-7.282196283E-1,-2.536588013E-1
5.186410000E-1,-4.402561188E-1,-5.662438869E-1,-1.700311154E-1
5.286390000E-1,-3.562150300E-1,-4.514153302E-1,-4.193946347E-2
5.386370000E-1,-3.263176382E-1,-4.305089712E-1,5.773098022E-2
5.486350000E-1,-3.380664289E-1,-5.319437385E-1,1.228849515E-1
5.586330000E-1,-3.229026198E-1,-7.266715169E-1,2.238953710E-1
5.686310000E-1,-2.400846928E-1,-9.191616178E-1,3.799781799E-1
5.786290000E-1,-2.077138722E-1,-8.905191422E-1,4.437529445E-1
5.886270000E-1,-8.343789726E-3,-8.564437032E-1,3.589704037E-1
5.986250000E-1,2.042315900E-1,-8.002182245E-1,3.526567221E-1
6.086220000E-1,3.594568372E-1,-8.456285596E-1,3.285780251E-1
6.186200001E-1,3.703178465E-1,-9.537213445E-1,2.738510668E-1
6.286180001E-1,3.034533560E-1,-1.053952575E0,2.304066569E-1
6.386160001E-1,1.953072548E-1,-1.132833362E0,2.376329154E-1
6.486140001E-1,6.977117062E-2,-1.240044475E0,2.924751341E-1
6.586120001E-1,-6.912906468E-2,-1.413797140E0,3.584711254E-1
6.686100001E-1,-2.049476206E-1,-1.644511819E0,3.831407726E-1
6.786080000E-1,-3.276427984E-1,-1.827568412E0,3.085466921E-1
6.886050000E-1,-4.246564209E-1,-2.027971506E0,2.207308114E-1
6.986030000E-1,-4.774026275E-1,-2.250814676E0,2.018553466E-1
7.086010000E-1,-4.684011340E-1,-2.223773956E0,2.015410811E-1
7.185990000E-1,-4.209558964E-1,-2.191296339E0,2.761301696E-1
7.285970000E-1,-3.576230109E-1,-2.292077780E0,4.184084833E-1
7.385950000E-1,-2.597786188E-1,-2.378324747E0,5.765030384E-1
7.485930000E-1,-1.339258850E-1,-2.443857431E0,7.531809211E-1
