"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,-4.226610718E0,-9.023385773E0,-3.666026459E0
9.939000010E-3,-3.917353821E0,-9.980345764E0,-2.613565063E0
1.987800002E-2,-3.636088715E0,-1.079120956E1,-1.430275726E0
2.981700003E-2,-3.445534973E0,-1.148920807E1,7.753875732E-2
3.975500003E-2,-3.077899475E0,-1.225007584E1,1.670675812E0
4.969400004E-2,-2.402503967E0,-1.278177017E1,2.496957550E0
5.963300006E-2,-1.793420563E0,-1.282996994E1,2.664908295E0
6.957200007E-2,-1.427132263E0,-1.214978439E1,2.172582092E0
7.951000007E-2,-1.329834595E0,-1.126287872E1,1.438508606E0
8.944900008E-2,-9.406439209E-1,-1.071950867E1,7.661068726E-1
9.938800009E-2,-4.893324280E-1,-1.041923309E1,-1.347198486E-2
1.093270001E-1,-1.758842468E-1,-9.907297668E0,-3.583547974E-1
1.192650001E-1,1.182540894E-1,-9.213490448E0,8.532257080E-3
1.292040001E-1,2.077679443E-1,-8.557554474E0,5.044509888E-1
1.391430001E-1,1.073268127E-1,-7.861950989E0,7.622149658E-1
1.490819999E-1,-3.088078308E-1,-6.940916290E0,6.134243774E-1
1.590199999E-1,-9.580078125E-1,-5.984555054E0,2.353106689E-1
1.689589999E-1,-1.781146088E0,-5.219196625E0,4.161346436E-2
1.788979999E-1,-2.817590790E0,-4.589755554E0,-5.019062805E-1
1.888369999E-1,-3.791615295E0,-4.506828003E0,-8.360115051E-1
1.987759999E-1,-4.598287811E0,-4.890629883E0,-8.232879639E-1
2.087139999E-1,-5.245392151E0,-5.241051178E0,-1.113983459E0
2.186530000E-1,-5.586083679E0,-5.551655273E0,-1.649120636E0
2.285920000E-1,-5.545667725E0,-5.650898895E0,-2.227517853E0
2.385310000E-1,-5.172493744E0,-5.483846283E0,-2.660267944E0
2.484690000E-1,-4.489464111E0,-5.067861328E0,-2.799927521E0
2.584080000E-1,-3.765419769E0,-4.386927338E0,-2.776276703E0
2.683470000E-1,-3.027304688E0,-3.711082764E0,-2.324815521E0
2.782860000E-1,-2.205513611E0,-3.185825043E0,-1.828896790E0
2.882240000E-1,-1.383572845E0,-3.043920135E0,-1.200653229E0
2.981630000E-1,-7.183561707E-1,-3.051853638E0,-6.923103333E-1
3.081020000E-1,-2.874023438E-1,-3.103945312E0,-8.104147339E-1
3.180410000E-1,-2.652484131E-1,-3.760030975E0,-1.761087799E0
3.279800001E-1,-9.828561401E-1,-4.997956696E0,-4.201163635E0
3.379180001E-1,-2.492167511E0,-6.536756744E0,-7.754324799E0
3.478570001E-1,-4.450545044E0,-8.402027893E0,-1.038255936E1
3.577960001E-1,-7.148534546E0,-9.767488403E0,-1.101110229E1
3.677350001E-1,-1.058164536E1,-1.046473846E1,-9.696685638E0
3.776730001E-1,-1.335762268E1,-1.249661316E1,-9.305698700E0
3.876120001E-1,-1.365146164E1,-1.525238251E1,-9.322314148E0
3.975510001E-1,-1.130554001E1,-1.665975586E1,-8.694220276E0
4.074900001E-1,-9.176517334E0,-1.532378403E1,-7.255561981E0
4.174279999E-1,-8.119116211E0,-1.434452042E1,-5.093907166E0
4.273669999E-1,-7.425458679E0,-1.534279449E1,-2.766996002E0
4.373059999E-1,-7.045997772E0,-1.720402405E1,-1.296603699E0
4.472449999E-1,-6.711742859E0,-1.854583374E1,-7.330256653E-1
4.571839999E-1,-6.198160858E0,-1.838222397E1,-8.015830994E-1
4.671219999E-1,-4.882397003E0,-1.584485046E1,-1.244362335E0
4.770610000E-1,-2.670596466E0,-1.189770859E1,-2.948867798E-2
4.870000000E-1,-4.004173279E-1,-8.323890381E0,1.983225861E0
4.969390000E-1,1.091829529E0,-6.071973267E0,3.483555908E0
5.068770000E-1,1.560953979E0,-5.208269348E0,3.717070312E0
5.168160000E-1,1.160237274E0,-5.229824524E0,3.041824493E0
5.267550000E-1,4.745132446E-1,-5.780828705E0,2.449655914E0
5.366940000E-1,-3.785627747E-1,-7.319179688E0,2.202819214E0
5.466320000E-1,-1.193917236E0,-8.905880127E0,2.265239410E0
5.565710000E-1,-1.846859436E0,-9.842931519E0,2.158211975E0
5.665100000E-1,-2.226020966E0,-1.006836273E1,1.945504303E0
5.764490000E-1,-2.448608093E0,-9.742340698E0,1.663341064E0
5.863870000E-1,-2.731669464E0,-9.314530334E0,1.411414948E0
5.963260001E-1,-3.141068115E0,-9.051227875E0,1.213676147E0
6.062650001E-1,-3.525917816E0,-8.820707245E0,1.208287354E0
6.162040001E-1,-4.146976318E0,-8.658444672E0,1.176403656E0
6.261420001E-1,-5.163213043E0,-8.733588409E0,1.328188019E0
6.360810001E-1,-6.295009460E0,-8.724307709E0,1.334474945E0
6.460200001E-1,-6.735842743E0,-8.440198517E0,9.871971130E-1
6.559590001E-1,-6.366860046E0,-8.071215820E0,2.121089172E-1
6.658980001E-1,-5.836961975E0,-7.908803558E0,-5.569917297E-1
6.758360001E-1,-5.478158112E0,-7.887996826E0,-1.022074585E0
6.857749999E-1,-5.267995148E0,-7.894882507E0,-1.356179810E0
6.957139999E-1,-5.141208801E0,-7.855664063E0,-1.877096558E0
7.056529999E-1,-5.181475067E0,-7.797435150E0,-2.255809021E0
7.155909999E-1,-5.294939117E0,-7.632627869E0,-2.406395874E0
7.255299999E-1,-5.436544647E0,-7.500003662E0,-2.407294006E0
7.354689999E-1,-5.501509552E0,-7.378306732E0,-2.243235168E0
7.454080000E-1,-5.424719238E0,-7.313940582E0,-1.806293793E0
7.553460000E-1,-5.303321686E0,-7.470964050E0,-1.177900543E0
7.652850000E-1,-5.255271606E0,-7.708819427E0,-6.270460510E-1
7.752240000E-1,-5.246739349E0,-7.736362152E0,-1.989363098E-1
7.851630000E-1,-5.247487793E0,-7.478298798E0,5.703140259E-2
7.951010000E-1,-5.322930908E0,-7.084018707E0,1.773811340E-1
8.050400000E-1,-5.350323944E0,-6.846462708E0,2.647993469E-1
8.149792501E-1,-5.230722656E0,-6.687343597E0,3.779640198E-1
8.249182501E-1,-4.966522064E0,-6.511459351E0,4.875361633E-1
8.348572501E-1,-4.594395905E0,-6.302344208E0,5.819897461E-1
8.447952501E-1,-4.188440094E0,-6.450386353E0,7.399113464E-1
8.547342501E-1,-3.969146118E0,-6.990014191E0,8.596623230E-1
8.646732501E-1,-3.919299774E0,-7.621999969E0,7.232958984E-1
8.746122499E-1,-3.884721680E0,-8.303233337E0,7.072792053E-1
8.845502499E-1,-3.834575958E0,-9.085506592E0,1.036893768E0
8.944892499E-1,-3.756588135E0,-1.044857208E1,1.550924835E0
9.044282499E-1,-3.887116699E0,-1.198318085E1,1.973496094E0
9.143672499E-1,-4.061953125E0,-1.317350555E1,2.190095673E0
9.243052499E-1,-4.246669006E0,-1.378618149E1,2.226619720E0
9.342442499E-1,-4.456532593E0,-1.390069336E1,1.876647491E0
9.441832500E-1,-4.644242249E0,-1.350416794E1,1.304237823E0
9.541222500E-1,-4.743934937E0,-1.304821609E1,8.640032959E-1
9.640602500E-1,-4.969216461E0,-1.225501556E1,5.113366699E-1
9.739992500E-1,-5.426964569E0,-1.139475449E1,-3.023712158E-2
9.839382500E-1,-6.219117279E0,-1.082054855E1,-6.500981140E-1
9.938772500E-1,-6.833888855E0,-1.054063065E1,-1.158141632E0
1.003816250E0,-7.035220184E0,-1.046369064E1,-1.608405304E0
1.013754250E0,-6.835834808E0,-1.042462189E1,-2.015858002E0
1.023693250E0,-6.384074249E0,-1.035112473E1,-2.437531128E0
1.033632250E0,-5.829028473E0,-1.028436356E1,-3.127296753E0
1.043571250E0,-5.236111450E0,-1.025846741E1,-4.132456512E0
1.053509250E0,-4.330195312E0,-1.032163605E1,-4.856650543E0
1.063448250E0,-3.362906799E0,-1.055994049E1,-4.622537384E0
1.073387250E0,-2.701731720E0,-1.076127182E1,-3.482957153E0
1.083326250E0,-2.384990387E0,-1.088266937E1,-1.970502319E0
1.093264250E0,-2.312091980E0,-1.080108902E1,-2.079176331E-1
1.103203250E0,-2.422113190E0,-1.037447617E1,1.361718292E0
1.113142250E0,-2.407892761E0,-1.011596375E1,2.508483582E0
1.123081250E0,-2.219734039E0,-1.000773880E1,3.149450684E0
1.133020250E0,-2.044448547E0,-9.855505371E0,3.464844818E0
1.142958250E0,-1.844165039E0,-9.488019562E0,3.500021667E0
1.152897250E0,-1.855990448E0,-9.080866241E0,3.258424072E0
1.162836250E0,-2.093247070E0,-8.962013397E0,2.565215607E0
1.172775250E0,-2.473306732E0,-8.810378723E0,1.493294678E0
1.182713250E0,-2.530936890E0,-8.819360046E0,4.581971741E-1
1.192652250E0,-2.255509644E0,-8.883726196E0,-6.511459351E-2
1.202591250E0,-1.903441772E0,-8.721912689E0,-1.669029236E-1
1.212530250E0,-1.580563202E0,-8.519982605E0,-3.632945251E-1
1.222468250E0,-1.607656860E0,-8.153843994E0,-9.256750488E-1
1.232407250E0,-1.933828583E0,-7.448510742E0,-1.353784790E0
1.242346250E0,-2.362088013E0,-6.623276825E0,-1.500180359E0
1.252285250E0,-2.926713867E0,-5.898484039E0,-1.571731567E0
1.262223250E0,-3.558699646E0,-5.413492584E0,-1.572180634E0
1.272162250E0,-4.077371063E0,-5.187761993E0,-1.783990173E0
1.282101250E0,-4.680766296E0,-4.967569885E0,-2.259850616E0
1.292040250E0,-5.086422729E0,-5.084027710E0,-2.360890503E0
1.301979250E0,-5.184917908E0,-5.356910248E0,-2.096989288E0
1.311917250E0,-4.996759186E0,-5.537135468E0,-1.828597412E0
1.321856250E0,-4.600682831E0,-5.553601227E0,-1.584904175E0
1.331795250E0,-4.049678650E0,-5.367687836E0,-1.324894867E0
1.341734250E0,-3.330723724E0,-5.130431213E0,-8.634045410E-1
1.351672250E0,-2.678829346E0,-4.750371552E0,-4.803511047E-1
1.361611250E0,-2.089355164E0,-4.369862823E0,-3.601510620E-1
1.371550250E0,-1.499581604E0,-4.306694183E0,-2.350112915E-1
